"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.528399984E2,-6.108652335E-3,2.199114859E-2,-1.221730490E-3
1.528649953E2,-9.773843922E-3,8.552113548E-3,-1.221730490E-3
1.528850172E2,-1.343903504E-2,1.221730490E-3,0.000000000E0
1.529100141E2,-1.221730467E-2,6.108652335E-3,1.221730490E-3
1.529350094E2,-1.343903504E-2,2.443460934E-2,7.330382708E-3
1.529600063E2,-1.832595654E-2,3.420845419E-2,7.330382708E-3
1.529850016E2,-2.076941729E-2,1.710422710E-2,0.000000000E0
1.530100000E2,-1.221730467E-2,2.443460980E-3,-6.108652335E-3
1.530349953E2,1.221730490E-3,-2.443460980E-3,-2.443460980E-3
1.530550172E2,7.330382708E-3,-9.773843922E-3,1.221730490E-3
1.530800156E2,1.954768784E-2,-9.773843922E-3,8.552113548E-3
1.531050109E2,3.176499158E-2,1.221730490E-3,3.665191354E-3
1.531300078E2,4.153883457E-2,2.687807009E-2,0.000000000E0
1.531550031E2,2.687807009E-2,4.031710699E-2,4.886921961E-3
1.531800000E2,8.552113548E-3,1.221730467E-2,1.466076542E-2
1.532049969E2,-3.665191354E-3,-2.076941729E-2,9.773843922E-3
1.532250188E2,-8.552113548E-3,-2.565634064E-2,4.886921961E-3
1.532500156E2,-2.076941729E-2,-2.443460934E-2,-3.665191354E-3
1.532750109E2,-3.787364438E-2,-1.710422710E-2,-1.343903504E-2
1.533000094E2,-3.909537569E-2,2.443460980E-3,-7.330382708E-3
1.533250047E2,-3.298672289E-2,-2.443460980E-3,3.665191354E-3
1.533500016E2,-2.076941729E-2,-2.443460934E-2,9.773843922E-3
1.533749969E2,2.565634064E-2,-8.552113548E-3,1.710422710E-2
1.533999953E2,3.665191308E-2,-9.773843922E-3,3.176499158E-2
1.534200172E2,1.466076542E-2,-6.841690838E-2,2.932153083E-2
1.534450125E2,-3.543018550E-2,-1.722639948E-1,2.199114859E-2
1.534700109E2,-5.131268129E-2,-2.089159042E-1,1.221730467E-2
1.534950063E2,-3.298672289E-2,-2.272418737E-1,-1.221730467E-2
1.535200031E2,-7.330382708E-3,-2.528982162E-1,-3.176499158E-2
1.535449984E2,1.710422710E-2,-2.419026345E-1,-3.298672289E-2
1.535699953E2,5.131268129E-2,-1.979203373E-1,-1.221730467E-2
1.535900172E2,7.330382615E-2,-1.710422635E-1,2.443460980E-3
1.536150141E2,7.208209485E-2,-1.270599663E-1,1.710422710E-2
1.536400109E2,5.497787148E-2,-6.475171447E-2,2.076941729E-2
1.536650062E2,3.420845419E-2,-1.221730490E-3,1.710422710E-2
1.536900031E2,0.000000000E0,2.076941729E-2,9.773843922E-3
1.537150000E2,-4.398229718E-2,3.054326214E-2,1.221730490E-3
1.537399969E2,-6.475171447E-2,3.909537569E-2,-2.443460980E-3
1.537600188E2,-6.230825558E-2,4.886921868E-2,2.443460980E-3
1.537850156E2,-4.764748737E-2,7.452555746E-2,9.773843922E-3
1.538100109E2,-2.076941729E-2,9.896016866E-2,1.466076542E-2
1.538350078E2,-1.221730490E-3,9.162978828E-2,1.466076542E-2
1.538600047E2,9.773843922E-3,6.963863969E-2,1.343903504E-2
1.538850000E2,1.832595654E-2,4.031710699E-2,8.552113548E-3
1.539099984E2,1.466076542E-2,1.221730467E-2,2.443460980E-3
1.539349938E2,8.552113548E-3,-1.343903504E-2,-1.221730467E-2
1.539550156E2,7.330382708E-3,-1.832595654E-2,-1.832595654E-2
1.539800125E2,-4.886921961E-3,-5.009094998E-2,-1.588249579E-2
1.540050078E2,-1.954768784E-2,-7.941248268E-2,-6.108652335E-3
1.540300062E2,-2.076941729E-2,-9.285151958E-2,1.221730490E-3
1.540550016E2,-3.298672289E-2,-1.209513173E-1,3.665191354E-3
1.540799984E2,-3.054326214E-2,-1.490511149E-1,-1.221730490E-3
1.541049953E2,-1.343903504E-2,-1.685988009E-1,-9.773843922E-3
1.541250172E2,2.443460980E-3,-1.808161139E-1,-1.099557430E-2
1.541500141E2,2.076941729E-2,-1.710422635E-1,-1.588249579E-2
1.541750094E2,4.764748737E-2,-1.099557430E-1,-2.321287990E-2
1.542000078E2,5.986479297E-2,-2.932153083E-2,-2.076941729E-2
1.542250031E2,7.819075137E-2,5.619960278E-2,-3.665191354E-3
1.542500000E2,9.773843735E-2,1.050688177E-1,9.773843922E-3
1.542749953E2,8.918632567E-2,1.356120855E-1,2.932153083E-2
1.542950188E2,5.986479297E-2,1.527163088E-1,3.787364438E-2
1.543200156E2,2.443460934E-2,1.490511149E-1,2.932153083E-2
1.543450109E2,-2.199114859E-2,1.221730486E-1,4.886921961E-3
1.543700078E2,-6.719517708E-2,1.038470864E-1,-1.466076542E-2
1.543950031E2,-6.597344577E-2,1.038470864E-1,-2.687807009E-2
1.544200000E2,-4.764748737E-2,1.331686229E-1,-2.199114859E-2
1.544400078E2,-3.543018550E-2,1.539380401E-1,-7.330382708E-3
1.544600141E2,-2.076941729E-2,1.759291887E-1,1.221730467E-2
1.544850094E2,-1.221730490E-3,2.003637999E-1,2.932153083E-2
1.545100062E2,-2.443460980E-3,1.954768747E-1,3.665191308E-2
1.545350031E2,-1.954768784E-2,1.295034289E-1,3.054326214E-2
1.545600000E2,-2.443460934E-2,5.253440887E-2,1.343903504E-2
1.545849953E2,1.221730490E-3,1.221730490E-3,-1.710422710E-2
1.546050188E2,1.954768784E-2,-1.588249579E-2,-3.176499158E-2
1.546300156E2,3.420845419E-2,3.665191354E-3,-4.031710699E-2
1.546550109E2,4.520402849E-2,5.131268129E-2,-1.832595654E-2
1.546800078E2,4.031710699E-2,6.475171447E-2,8.552113548E-3
1.547050031E2,2.687807009E-2,6.230825558E-2,2.565634064E-2
1.547300016E2,7.330382708E-3,5.497787148E-2,1.466076542E-2
1.547549969E2,-4.276056588E-2,3.543018550E-2,2.443460980E-3
1.547799938E2,-6.108652428E-2,3.665191354E-3,4.886921961E-3
1.548000156E2,-6.230825558E-2,-2.565634064E-2,-3.665191354E-3
1.548250125E2,-4.153883457E-2,-3.543018550E-2,-1.221730467E-2
1.548500094E2,-2.076941729E-2,-4.642575979E-2,-2.443460980E-3
1.548750062E2,4.886921961E-3,-6.719517708E-2,8.552113548E-3
1.549000016E2,8.552113548E-3,-5.864306167E-2,7.330382708E-3
1.549249984E2,-4.886921961E-3,-1.099557430E-2,7.330382708E-3
1.549499953E2,-1.343903504E-2,3.665191354E-3,1.099557430E-2
1.549700172E2,-1.954768784E-2,-1.466076542E-2,6.108652335E-3
1.549950141E2,-3.543018550E-2,-3.420845419E-2,0.000000000E0
1.550200109E2,-4.276056588E-2,-5.009094998E-2,0.000000000E0
1.550450062E2,-2.565634064E-2,-4.031710699E-2,-3.665191354E-3
1.550700031E2,-1.343903504E-2,-6.108652335E-3,-1.343903504E-2
1.550949984E2,-1.588249579E-2,3.420845419E-2,-6.108652335E-3
1.551199953E2,-1.466076542E-2,5.742133036E-2,1.343903504E-2
1.551400188E2,-1.588249579E-2,5.131268129E-2,3.176499158E-2
1.551650141E2,-3.665191308E-2,1.954768784E-2,3.054326214E-2
1.551900109E2,-4.642575979E-2,7.330382708E-3,1.466076542E-2
1.552150078E2,-6.352998316E-2,1.221730490E-3,9.773843922E-3
1.552400031E2,-6.963863969E-2,-1.588249579E-2,2.443460980E-3
1.552650000E2,-4.886921868E-2,-5.497787148E-2,-1.343903504E-2
1.552899969E2,-3.420845419E-2,-9.285151958E-2,-1.832595654E-2
1.553149922E2,-3.665191308E-2,-9.285151958E-2,-1.710422710E-2
1.553350156E2,-1.954768784E-2,-7.941248268E-2,-4.886921961E-3
1.553600125E2,-8.552113548E-3,-4.276056588E-2,1.099557430E-2
1.553850094E2,-9.773843922E-3,-2.565634064E-2,2.321287990E-2
1.554100062E2,-9.773843922E-3,-5.497787148E-2,2.809980139E-2
1.554350000E2,-2.809980139E-2,-8.918632567E-2,1.343903504E-2
1.554599984E2,-3.054326214E-2,-8.185594529E-2,-1.588249579E-2
1.554849938E2,-4.276056588E-2,-7.086037099E-2,-3.298672289E-2
1.555050172E2,-4.764748737E-2,-7.330382615E-2,-2.199114859E-2
1.555300141E2,-2.809980139E-2,-7.086037099E-2,1.221730490E-3
1.555550094E2,-6.108652335E-3,-3.176499158E-2,2.199114859E-2
1.555800062E2,-2.443460980E-3,6.108652335E-3,2.321287990E-2
1.556050016E2,-1.221730467E-2,1.832595654E-2,6.108652335E-3
1.556300000E2,-1.832595654E-2,-3.665191354E-3,-1.221730490E-3
1.556549953E2,-4.886921961E-3,-4.276056588E-2,-4.886921961E-3
1.556750172E2,6.108652335E-3,-6.475171447E-2,-6.108652335E-3
1.557000141E2,6.108652335E-3,-7.086037099E-2,-8.552113548E-3
1.557250109E2,-1.832595654E-2,-5.131268129E-2,-7.330382708E-3
1.557500078E2,-3.298672289E-2,-1.466076542E-2,3.665191354E-3
1.557750031E2,-2.565634064E-2,-6.108652335E-3,8.552113548E-3
1.558000000E2,-1.832595654E-2,-2.565634064E-2,6.108652335E-3
1.558249969E2,-8.552113548E-3,-2.199114859E-2,3.665191354E-3
1.558450188E2,-3.665191354E-3,-7.330382708E-3,2.443460980E-3
1.558700156E2,-2.443460980E-3,7.330382708E-3,9.773843922E-3
1.558950109E2,-8.552113548E-3,1.221730467E-2,7.330382708E-3
1.559200094E2,-2.321287990E-2,1.710422710E-2,0.000000000E0
1.559450047E2,-1.588249579E-2,1.588249579E-2,1.221730490E-3
1.559700016E2,-8.552113548E-3,1.832595654E-2,2.443460980E-3
1.559949969E2,-6.108652335E-3,2.565634064E-2,3.665191354E-3
1.560199938E2,-9.773843922E-3,2.199114859E-2,4.886921961E-3
1.560400172E2,-1.710422710E-2,8.552113548E-3,6.108652335E-3
1.560650125E2,-1.466076542E-2,4.886921961E-3,7.330382708E-3
1.560900094E2,-1.343903504E-2,9.773843922E-3,9.773843922E-3
1.561150047E2,-1.710422710E-2,0.000000000E0,4.886921961E-3
1.561400031E2,-2.199114859E-2,2.443460980E-3,2.443460980E-3
1.561649984E2,-2.932153083E-2,1.343903504E-2,6.108652335E-3
1.561899953E2,-2.809980139E-2,9.773843922E-3,7.330382708E-3
1.562100188E2,-2.809980139E-2,3.665191354E-3,9.773843922E-3
1.562350141E2,-3.787364438E-2,-9.773843922E-3,9.773843922E-3
1.562600109E2,-3.298672289E-2,-6.108652335E-3,6.108652335E-3
1.562850062E2,-2.321287990E-2,3.665191354E-3,2.443460980E-3
1.563100031E2,-1.221730467E-2,1.099557430E-2,7.330382708E-3
1.563350000E2,-7.330382708E-3,2.076941729E-2,7.330382708E-3
1.563599969E2,-9.773843922E-3,2.321287990E-2,6.108652335E-3
1.563800188E2,-2.076941729E-2,1.832595654E-2,7.330382708E-3
1.564050141E2,-3.176499158E-2,-4.886921961E-3,3.665191354E-3
1.564300125E2,-3.176499158E-2,-1.343903504E-2,0.000000000E0
1.564550078E2,-3.054326214E-2,-1.954768784E-2,2.443460980E-3
1.564800047E2,-2.687807009E-2,-2.199114859E-2,3.665191354E-3
1.565050000E2,-2.199114859E-2,-1.343903504E-2,3.665191354E-3
1.565299984E2,-2.321287990E-2,-1.710422710E-2,2.443460980E-3
1.565549938E2,-2.321287990E-2,-2.199114859E-2,3.665191354E-3
1.565750156E2,-1.588249579E-2,-2.199114859E-2,4.886921961E-3
1.566000125E2,-1.099557430E-2,-2.321287990E-2,4.886921961E-3
1.566250078E2,-1.099557430E-2,-1.954768784E-2,2.443460980E-3
1.566500063E2,-1.954768784E-2,-1.343903504E-2,9.773843922E-3
1.566750016E2,-2.321287990E-2,-2.443460980E-3,1.099557430E-2
1.566999984E2,-1.588249579E-2,-9.773843922E-3,9.773843922E-3
1.567249938E2,-1.466076542E-2,-9.773843922E-3,7.330382708E-3
1.567450172E2,-8.552113548E-3,-6.108652335E-3,-1.221730490E-3
1.567700141E2,-2.687807009E-2,-2.199114859E-2,-2.443460980E-3
1.567950094E2,-2.321287990E-2,-3.054326214E-2,-1.221730490E-3
1.568200062E2,-2.321287990E-2,-1.832595654E-2,-4.886921961E-3
1.568450031E2,-6.108652335E-3,3.665191354E-3,6.108652335E-3
1.568700000E2,-2.443460980E-3,7.330382708E-3,4.886921961E-3
1.568949953E2,-8.552113548E-3,3.665191354E-3,0.000000000E0
1.569150188E2,-1.099557430E-2,1.221730490E-3,-1.221730490E-3
1.569400156E2,-9.773843922E-3,-1.221730490E-3,1.221730490E-3
1.569650109E2,-1.221730467E-2,-1.099557430E-2,2.443460980E-3
1.569900078E2,-8.552113548E-3,-1.588249579E-2,0.000000000E0
1.570150031E2,0.000000000E0,-2.443460980E-3,-3.665191354E-3
1.570400000E2,3.665191354E-3,-2.443460980E-3,-3.665191354E-3
1.570649969E2,0.000000000E0,-8.552113548E-3,-1.221730490E-3
1.570899938E2,0.000000000E0,1.221730490E-3,0.000000000E0
1.571100156E2,2.443460980E-3,6.108652335E-3,0.000000000E0
1.571350125E2,3.665191354E-3,6.108652335E-3,-2.443460980E-3
1.571600094E2,9.773843922E-3,7.330382708E-3,-1.221730490E-3
1.571850047E2,2.932153083E-2,2.199114859E-2,-1.221730490E-3
1.572100016E2,3.543018550E-2,1.099557430E-2,-6.108652335E-3
1.572349969E2,3.054326214E-2,-4.886921961E-3,-8.552113548E-3
1.572599953E2,3.787364438E-2,3.665191354E-3,-7.330382708E-3
1.572800172E2,4.642575979E-2,2.076941729E-2,-3.665191354E-3
1.573050141E2,3.787364438E-2,2.565634064E-2,-6.108652335E-3
1.573300094E2,2.809980139E-2,2.687807009E-2,-1.221730490E-3
1.573550062E2,1.832595654E-2,3.176499158E-2,3.665191354E-3
1.573800031E2,1.221730490E-3,2.565634064E-2,0.000000000E0
1.574049984E2,-7.330382708E-3,-2.199114859E-2,-1.099557430E-2
1.574299953E2,3.665191354E-3,-5.131268129E-2,-9.773843922E-3
1.574500188E2,1.221730467E-2,-3.665191308E-2,-8.552113548E-3
1.574750141E2,9.773843922E-3,0.000000000E0,-6.108652335E-3
1.575000109E2,1.588249579E-2,1.221730467E-2,-4.886921961E-3
1.575250063E2,2.932153083E-2,1.343903504E-2,1.221730490E-3
1.575500047E2,2.565634064E-2,2.199114859E-2,4.886921961E-3
1.575750000E2,9.773843922E-3,9.773843922E-3,1.221730490E-3
1.575999969E2,7.330382708E-3,-1.099557430E-2,0.000000000E0
1.576200188E2,8.552113548E-3,-1.710422710E-2,-2.443460980E-3
1.576450156E2,7.330382708E-3,-1.343903504E-2,-8.552113548E-3
1.576700125E2,6.108652335E-3,-9.773843922E-3,-4.886921961E-3
1.576950078E2,1.588249579E-2,4.886921961E-3,-4.886921961E-3
1.577200062E2,1.466076542E-2,1.710422710E-2,0.000000000E0
1.577450016E2,1.099557430E-2,-3.665191354E-3,0.000000000E0
1.577699984E2,1.466076542E-2,-1.466076542E-2,-4.886921961E-3
1.577949938E2,1.343903504E-2,-2.199114859E-2,-8.552113548E-3
1.578150156E2,6.108652335E-3,-3.054326214E-2,-1.099557430E-2
1.578400141E2,7.330382708E-3,-1.466076542E-2,-8.552113548E-3
1.578650094E2,9.773843922E-3,-3.665191354E-3,-2.443460980E-3
1.578900062E2,2.443460980E-3,-1.221730467E-2,-3.665191354E-3
1.579150016E2,-1.221730490E-3,-2.565634064E-2,-3.665191354E-3
1.579400000E2,-1.221730490E-3,-2.321287990E-2,3.665191354E-3
1.579649953E2,-3.665191354E-3,-7.330382708E-3,2.443460980E-3
1.579850172E2,-7.330382708E-3,-6.108652335E-3,2.443460980E-3
1.580100141E2,-6.108652335E-3,-1.343903504E-2,-4.886921961E-3
1.580350094E2,6.108652335E-3,-8.552113548E-3,-9.773843922E-3
1.580600078E2,4.886921961E-3,8.552113548E-3,-6.108652335E-3
1.580850031E2,6.108652335E-3,9.773843922E-3,3.665191354E-3
1.581100000E2,0.000000000E0,4.886921961E-3,7.330382708E-3
1.581349953E2,-3.665191354E-3,-1.221730490E-3,4.886921961E-3
1.581550188E2,-6.108652335E-3,-1.221730467E-2,0.000000000E0
1.581800156E2,-9.773843922E-3,-1.466076542E-2,-3.665191354E-3
1.582050109E2,-1.221730467E-2,-9.773843922E-3,-4.886921961E-3
1.582300078E2,-1.099557430E-2,-9.773843922E-3,-3.665191354E-3
1.582550047E2,-9.773843922E-3,-7.330382708E-3,-1.221730490E-3
1.582800016E2,-1.221730490E-3,0.000000000E0,-1.221730490E-3
1.583049969E2,0.000000000E0,1.588249579E-2,3.665191354E-3
1.583299938E2,-8.552113548E-3,2.321287990E-2,4.886921961E-3
1.583500172E2,-1.832595654E-2,1.954768784E-2,2.443460980E-3
1.583750125E2,-1.954768784E-2,1.710422710E-2,-1.221730490E-3
1.584000094E2,-1.954768784E-2,6.108652335E-3,-1.221730490E-3
1.584250063E2,-2.565634064E-2,-3.665191354E-3,-1.221730490E-3
1.584500031E2,-2.321287990E-2,-2.443460980E-3,4.886921961E-3
1.584749984E2,-1.954768784E-2,-1.221730490E-3,6.108652335E-3
1.584999953E2,-1.466076542E-2,-1.221730490E-3,1.221730490E-3
1.585200172E2,-4.886921961E-3,-2.443460980E-3,3.665191354E-3
1.585450141E2,1.221730490E-3,-7.330382708E-3,4.886921961E-3
1.585700109E2,4.886921961E-3,1.221730490E-3,7.330382708E-3
1.585950062E2,-2.443460980E-3,-3.665191354E-3,1.221730490E-3
1.586200031E2,-1.343903504E-2,-2.321287990E-2,-4.886921961E-3
1.586449984E2,-2.443460934E-2,-4.276056588E-2,-6.108652335E-3
1.586699969E2,-1.954768784E-2,-3.909537569E-2,1.221730490E-3
1.586900188E2,-1.588249579E-2,-2.076941729E-2,4.886921961E-3
1.587150141E2,-1.832595654E-2,-9.773843922E-3,2.443460980E-3
1.587400109E2,-2.199114859E-2,-7.330382708E-3,2.443460980E-3
1.587650078E2,-1.710422710E-2,-2.443460980E-3,1.221730490E-3
1.587900047E2,-1.099557430E-2,3.665191354E-3,6.108652335E-3
1.588150000E2,-1.832595654E-2,4.886921961E-3,6.108652335E-3
1.588399969E2,-2.565634064E-2,-7.330382708E-3,7.330382708E-3
1.588649938E2,-2.443460934E-2,-6.108652335E-3,3.665191354E-3
1.588850156E2,-2.076941729E-2,-2.443460980E-3,2.443460980E-3
1.589100125E2,-2.199114859E-2,1.221730490E-3,6.108652335E-3
1.589350078E2,-2.443460934E-2,-2.443460980E-3,8.552113548E-3
1.589600063E2,-2.199114859E-2,4.886921961E-3,1.099557430E-2
1.589850016E2,-2.565634064E-2,0.000000000E0,7.330382708E-3
1.590099984E2,-2.565634064E-2,-9.773843922E-3,3.665191354E-3
1.590349953E2,-1.221730467E-2,-1.221730467E-2,7.330382708E-3
1.590550172E2,-7.330382708E-3,-1.221730490E-3,1.099557430E-2
1.590800141E2,-4.886921961E-3,1.343903504E-2,1.099557430E-2
1.591050094E2,-1.099557430E-2,3.665191354E-3,8.552113548E-3
1.591300062E2,-1.221730467E-2,1.221730490E-3,6.108652335E-3
1.591550031E2,-3.665191354E-3,1.221730490E-3,3.665191354E-3
1.591800000E2,-2.443460980E-3,-7.330382708E-3,1.221730490E-3
1.592049953E2,-2.443460980E-3,-2.687807009E-2,3.665191354E-3
1.592250172E2,-6.108652335E-3,-3.176499158E-2,1.221730490E-3
1.592500156E2,-1.221730467E-2,-2.321287990E-2,-2.443460980E-3
1.592750109E2,-1.466076542E-2,-7.330382708E-3,-4.886921961E-3
1.593000078E2,-1.466076542E-2,-1.954768784E-2,1.221730490E-3
1.593250031E2,-1.466076542E-2,-3.543018550E-2,4.886921961E-3
1.593500000E2,-1.588249579E-2,-3.176499158E-2,4.886921961E-3
1.593750188E2,-2.199114859E-2,-2.809980139E-2,-2.443460980E-3
1.593950188E2,-2.565634064E-2,-3.543018550E-2,-6.108652335E-3
1.594200156E2,-1.221730467E-2,-4.642575979E-2,-6.108652335E-3
1.594450125E2,-4.886921961E-3,-4.520402849E-2,-3.665191354E-3
1.594700094E2,-3.665191354E-3,-3.176499158E-2,-2.443460980E-3
1.594950047E2,-4.886921961E-3,-1.588249579E-2,0.000000000E0
1.595200016E2,-9.773843922E-3,-8.552113548E-3,0.000000000E0
1.595449969E2,-6.108652335E-3,-6.108652335E-3,0.000000000E0
1.595699953E2,1.221730490E-3,-1.221730490E-3,-3.665191354E-3
1.595900172E2,1.221730490E-3,1.221730490E-3,-3.665191354E-3
1.596150125E2,-2.443460980E-3,1.221730490E-3,-3.665191354E-3
1.596400094E2,-8.552113548E-3,7.330382708E-3,-2.443460980E-3
1.596650062E2,-3.665191354E-3,1.343903504E-2,1.221730490E-3
1.596900031E2,1.221730490E-3,7.330382708E-3,0.000000000E0
1.597149984E2,-6.108652335E-3,4.886921961E-3,-3.665191354E-3
1.597399953E2,-2.443460980E-3,6.108652335E-3,-2.443460980E-3
1.597600188E2,-2.443460980E-3,1.710422710E-2,-4.886921961E-3
1.597850141E2,0.000000000E0,1.343903504E-2,-3.665191354E-3
1.598100109E2,-1.221730490E-3,7.330382708E-3,-1.221730490E-3
1.598350063E2,-3.665191354E-3,1.221730490E-3,2.443460980E-3
1.598600031E2,-1.710422710E-2,6.108652335E-3,0.000000000E0
1.598850000E2,-2.443460934E-2,2.443460980E-3,0.000000000E0
1.599099953E2,-1.343903504E-2,-2.809980139E-2,6.108652335E-3
1.599300188E2,-1.710422710E-2,-4.153883457E-2,4.886921961E-3
1.599550156E2,-2.076941729E-2,-1.954768784E-2,-1.221730490E-3
1.599800125E2,-2.443460934E-2,-1.221730467E-2,-6.108652335E-3
1.600050078E2,-1.954768784E-2,-8.552113548E-3,-6.108652335E-3
1.600300047E2,-6.108652335E-3,0.000000000E0,0.000000000E0
1.600550000E2,1.221730490E-3,2.443460980E-3,3.665191354E-3
1.600799984E2,-6.108652335E-3,-6.108652335E-3,1.221730490E-3
1.601049938E2,-1.221730467E-2,-6.108652335E-3,-1.221730490E-3
1.601250156E2,-1.466076542E-2,3.665191354E-3,-1.221730490E-3
1.601500141E2,-1.954768784E-2,-7.330382708E-3,-2.443460980E-3
1.601750094E2,-1.954768784E-2,-3.420845419E-2,0.000000000E0
1.602000062E2,-1.710422710E-2,-3.787364438E-2,1.221730490E-3
1.602250016E2,-1.343903504E-2,-1.466076542E-2,-1.221730490E-3
1.602499984E2,-1.832595654E-2,-7.330382708E-3,-3.665191354E-3
1.602749953E2,-1.832595654E-2,-2.076941729E-2,-1.221730490E-3
1.602950172E2,-1.343903504E-2,-2.565634064E-2,0.000000000E0
1.603200141E2,-1.221730467E-2,-1.343903504E-2,1.221730490E-3
1.603450094E2,-1.343903504E-2,3.665191354E-3,-2.443460980E-3
1.603700078E2,-2.076941729E-2,2.443460980E-3,-1.221730490E-3
1.603950031E2,-2.443460934E-2,0.000000000E0,0.000000000E0
1.604200000E2,-2.199114859E-2,7.330382708E-3,-1.221730490E-3
1.604449953E2,-1.588249579E-2,2.443460980E-3,2.443460980E-3
1.604650188E2,-1.832595654E-2,-7.330382708E-3,1.221730490E-3
1.604900156E2,-1.343903504E-2,-4.886921961E-3,-1.221730490E-3
1.605150109E2,-9.773843922E-3,2.443460980E-3,2.443460980E-3
1.605400094E2,-1.221730467E-2,-8.552113548E-3,0.000000000E0
1.605650031E2,-1.466076542E-2,-1.954768784E-2,-2.443460980E-3
1.605900016E2,-1.099557430E-2,-1.954768784E-2,0.000000000E0
1.606149969E2,-6.108652335E-3,-2.443460934E-2,-1.221730490E-3
1.606399938E2,-7.330382708E-3,-3.054326214E-2,1.221730490E-3
1.606600156E2,-1.099557430E-2,-3.787364438E-2,-1.221730490E-3
1.606850125E2,-1.221730467E-2,-3.665191308E-2,-1.221730490E-3
1.607100094E2,-1.588249579E-2,-2.687807009E-2,-1.099557430E-2
1.607350062E2,-8.552113548E-3,-2.321287990E-2,-2.443460980E-3
1.607600016E2,-1.221730467E-2,-1.954768784E-2,3.665191354E-3
1.607849984E2,-1.221730467E-2,-2.199114859E-2,-3.665191354E-3
1.608099953E2,-8.552113548E-3,-3.420845419E-2,-4.886921961E-3
1.608300172E2,-7.330382708E-3,-4.398229718E-2,-1.099557430E-2
1.608550141E2,2.443460980E-3,-4.031710699E-2,-1.588249579E-2
1.608800109E2,2.443460934E-2,-3.298672289E-2,-1.588249579E-2
1.609050062E2,7.452555746E-2,-5.253440887E-2,-7.330382708E-3
1.609300031E2,9.040805697E-2,-7.208209485E-2,-4.886921961E-3
1.609549984E2,6.963863969E-2,-7.086037099E-2,-1.832595654E-2
1.609799984E2,2.076941729E-2,-5.375614017E-2,-3.054326214E-2
1.610000188E2,-3.420845419E-2,-4.764748737E-2,-4.153883457E-2
1.610250141E2,-7.208209485E-2,-4.520402849E-2,-5.375614017E-2
1.610500109E2,-9.040805697E-2,-4.276056588E-2,-4.276056588E-2
1.610750078E2,-6.963863969E-2,-1.343903504E-2,-2.199114859E-2
1.611000047E2,-4.276056588E-2,2.687807009E-2,-7.330382708E-3
1.611250000E2,-2.443460934E-2,5.619960278E-2,-2.443460980E-3
1.611499984E2,-3.543018550E-2,6.963863969E-2,-1.221730490E-3
1.611749938E2,-5.742133036E-2,5.864306167E-2,-4.886921961E-3
1.611950156E2,-4.520402849E-2,5.864306167E-2,-6.108652335E-3
1.612200125E2,-3.298672289E-2,5.619960278E-2,-1.221730467E-2
1.612450094E2,-2.932153083E-2,5.619960278E-2,-1.343903504E-2
1.612700063E2,-1.343903504E-2,6.597344577E-2,-9.773843922E-3
1.612950016E2,2.687807009E-2,9.896016866E-2,-4.886921961E-3
1.613199984E2,5.009094998E-2,1.001819000E-1,0.000000000E0
1.613449938E2,2.443460934E-2,6.352998316E-2,-3.665191354E-3
1.613650172E2,1.588249579E-2,5.742133036E-2,-7.330382708E-3
1.613900141E2,2.443460980E-3,8.796459436E-2,-7.330382708E-3
1.614150094E2,-2.076941729E-2,1.001819000E-1,-1.466076542E-2
1.614400062E2,-7.330382708E-3,1.123992056E-1,-3.787364438E-2
1.614650031E2,3.665191308E-2,1.747074574E-1,-4.642575979E-2
1.614900000E2,6.475171447E-2,2.052507252E-1,-3.665191308E-2
1.615149953E2,5.619960278E-2,1.453859210E-1,-3.909537569E-2
1.615350172E2,4.276056588E-2,7.452555746E-2,-4.520402849E-2
1.615600141E2,3.787364438E-2,3.420845419E-2,-4.276056588E-2
1.615850109E2,3.054326214E-2,8.307766914E-2,-1.221730467E-2
1.616100078E2,2.321287990E-2,1.343903542E-1,1.221730467E-2
1.616350031E2,1.954768784E-2,1.661553383E-1,1.221730490E-3
1.616600000E2,7.330382708E-3,1.942551434E-1,-9.773843922E-3
1.616849969E2,-1.221730490E-3,1.881464869E-1,-2.687807009E-2
1.617050188E2,1.343903504E-2,1.844813079E-1,-3.054326214E-2
1.617300156E2,1.954768784E-2,1.698205322E-1,-6.108652335E-3
1.617550125E2,1.221730467E-2,9.529497474E-2,9.773843922E-3
1.617800094E2,-1.099557430E-2,3.420845419E-2,1.221730467E-2
1.618050047E2,-4.276056588E-2,4.398229718E-2,1.832595654E-2
1.618300016E2,-7.086037099E-2,1.099557430E-1,7.330382708E-3
1.618549969E2,-8.307766914E-2,1.918116808E-1,-7.330382708E-3
1.618799938E2,-6.963863969E-2,1.942551434E-1,-3.420845419E-2
1.619000172E2,-4.642575979E-2,1.453859210E-1,-4.153883457E-2
1.619250125E2,-1.832595654E-2,9.040805697E-2,-4.886921961E-3
1.619500094E2,-8.552113548E-3,8.307766914E-2,1.710422710E-2
1.619750047E2,2.443460980E-3,1.441641897E-1,5.986479297E-2
1.620000031E2,2.076941729E-2,1.747074574E-1,1.197295859E-1
1.620249984E2,5.009094998E-2,1.111774743E-1,1.563815027E-1
1.620499953E2,5.497787148E-2,-6.352998316E-2,1.258382350E-1
1.620700172E2,2.809980139E-2,-1.771509200E-1,7.208209485E-2
