"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.651899813E2,-2.001552582E0,1.306276417E1,2.863465309E0
1.652149781E2,-1.053448796E0,1.118570995E1,3.016694069E0
1.652350000E2,2.968810201E-1,9.232041359E0,1.819593310E0
1.652599969E2,1.953668594E0,6.924031258E0,9.768342972E-1
1.652849938E2,1.637633920E0,6.560112476E0,4.213795066E-1
1.653099891E2,6.129156351E-1,6.789956093E0,-6.033388376E-1
1.653349859E2,-5.554547906E-1,5.592854977E0,-5.746084079E-2
1.653599828E2,-2.509123325E0,4.539406300E0,2.193088770E0
1.653849781E2,-3.581725836E0,4.223371983E0,2.853888512E0
1.654050016E2,-2.863465309E0,4.520252705E0,2.959233284E0
1.654299984E2,-2.106897593E0,5.018246651E0,4.031835556E0
1.654549953E2,-1.800439715E0,5.008669853E0,5.602431774E0
1.654799906E2,-1.082179189E0,5.363011837E0,7.881711960E0
1.655049875E2,1.810016513E0,9.232041359E0,1.013226128E1
1.655299828E2,4.232948780E0,2.514869499E1,5.171475887E0
1.655549797E2,-4.596867085E0,1.858858109E1,7.661445141E-1
1.655750031E2,-6.062118530E0,7.699752808E0,8.025363922E0
1.655999984E2,-4.893748283E0,1.120486355E1,9.768342972E0
1.656249953E2,1.752555609E0,1.886631012E1,-1.561019540E0
1.656499922E2,5.717353821E0,8.408436775E0,-3.754108191E0
1.656750094E2,-4.309563041E-1,1.254561663E0,-2.796427488E0
1.656999828E2,-3.083731890E0,2.059013367E0,3.418920040E0
1.657250109E2,-1.541865945E0,8.350975990E0,3.428496838E0
1.657499781E2,-1.436521053E0,1.548569679E1,-4.577713490E0
1.657700000E2,-7.278373241E-1,1.360864258E1,-2.403778553E0
1.657950156E2,9.097966552E-1,8.169015884E0,8.044517636E-1
1.658199922E2,1.522712231E0,4.443638325E0,1.714248419E0
1.658449906E2,2.068590164E0,6.042964935E0,5.267243981E-1
1.658699859E2,1.139639974E0,1.024718285E1,-1.503558636E0
1.658949828E2,-1.819593310E0,1.269884586E1,-1.570596337E0
1.659199797E2,-5.171475410E-1,8.801085472E0,3.878606796E0
1.659400000E2,1.235408068E0,6.655880928E0,3.600879431E0
1.659649984E2,1.771709204E0,7.814674377E0,6.703764945E-2
1.659899938E2,-1.819593310E-1,1.066856289E1,-4.501099288E-1
1.660149906E2,-4.788403511E-1,1.033337498E1,1.551442742E0
1.660399859E2,2.394201756E0,1.162624359E1,1.752555609E0
1.660649844E2,4.079719543E0,1.292868900E1,8.236053586E-1
1.660899797E2,-5.267243981E-1,1.265096188E1,9.385270476E-1
1.661100016E2,-8.427590132E-1,1.304361057E1,2.355894566E0
1.661349984E2,2.882618904E0,1.455674648E1,-1.474828243E0
1.661550062E2,3.495534420E0,1.196143150E1,-3.035847664E0
1.661799859E2,3.284844637E0,1.074517727E1,-1.848323703E0
1.662049828E2,6.224924326E-1,1.332133865E1,1.206677675E0
1.662299781E2,-1.762132406E0,1.550485039E1,1.599326730E0
1.662500000E2,-2.700659513E0,1.459505367E1,2.480392933E0
1.662750281E2,-1.896207690E0,1.187524033E1,3.457227230E0
1.662999938E2,4.405331016E-1,8.714894295E0,2.566584110E0
1.663249906E2,2.920926094E0,6.224924564E0,1.130063176E0
1.663499859E2,2.557007313E0,6.071695328E0,-1.915361285E-1
1.663749844E2,9.768342972E-1,6.713341713E0,-9.959878922E-1
1.663999797E2,-4.213795066E-1,5.688623428E0,1.915361360E-2
1.664200016E2,-3.007117271E0,4.242525578E0,3.323152065E0
1.664450109E2,-3.409343243E0,4.003105164E0,3.342305660E0
1.664699953E2,-2.547430515E0,3.916913986E0,2.758120298E0
1.664949922E2,-1.225831270E0,3.648763418E0,2.662352324E0
1.665199875E2,-1.829170108E0,3.658340216E0,4.367023945E0
1.665449844E2,-2.164358377E0,5.257667065E0,5.889736176E0
1.665699797E2,1.723825186E-1,1.131978607E1,1.112824917E1
1.665949922E2,1.762132406E0,2.930502892E1,5.995080948E0
1.666150000E2,-7.556100368E0,1.922065163E1,1.915361285E-1
1.666350250E2,-7.565677166E0,6.282385349E0,7.374141216E0
1.666599859E2,-2.643198729E0,5.985504150E0,1.289038181E1
1.666849828E2,5.276820660E0,1.858858109E1,2.068590164E0
1.667099797E2,1.080263805E1,1.592622948E1,-7.929595947E0
1.667300016E2,1.024718285E0,5.046977043E0,-7.728483200E0
1.667550031E2,-9.203310966E0,-1.321599364E0,4.405331016E-1
1.667799953E2,-6.416460514E0,3.955221176E0,9.500192642E0
1.668049922E2,-5.841852427E-1,1.281376743E1,4.692635238E-1
1.668299875E2,3.275267839E0,1.818635559E1,-5.947196960E0
1.668549844E2,4.338293552E0,1.057279491E1,-3.830722719E-2
1.668749984E2,2.087743998E0,5.631162167E0,2.384624958E0
1.668949984E2,7.757213712E-1,3.332728863E0,2.202665567E0
1.669199953E2,-1.915361360E-2,5.391742229E0,2.873041928E-1
1.669449922E2,8.427590132E-1,8.714894295E0,-2.968810201E-1
1.669699875E2,8.331822157E-1,1.073560047E1,-1.819593310E-1
1.669949844E2,5.267243981E-1,8.829815865E0,9.576807022E-1
1.670199797E2,6.703764945E-2,7.900865555E0,3.303998232E0
1.670400016E2,7.565677166E-1,1.008437729E1,3.610456228E0
1.670650000E2,-2.873042040E-2,9.873687744E0,3.830722570E-1
1.670899938E2,-1.340752989E-1,1.145386124E1,8.044517636E-1
1.671149953E2,3.514688015E0,1.178904915E1,7.661445141E-1
1.671399891E2,2.432508945E0,1.315853214E1,1.149216771E0
1.671649859E2,9.959878922E-1,1.409705925E1,2.221819162E0
1.671899813E2,2.317587137E0,1.531331444E1,-1.819593310E-1
1.672149781E2,2.298433542E0,1.237323475E1,-2.470816135E0
1.672350000E2,2.451662540E0,1.068771648E1,-3.926490784E0
1.672599953E2,1.034295082E0,1.053448772E1,1.915361285E-1
1.672849938E2,-1.216254473E0,1.458547688E1,1.589749932E0
1.673099891E2,-1.608903527E0,1.360864258E1,1.886630893E0
1.673349859E2,-1.484405041E0,1.200931549E1,3.351882458E0
1.673599828E2,-5.458779931E-1,9.308655739E0,2.231395960E0
1.673849781E2,2.011129379E0,7.010222435E0,9.193734527E-1
1.674050016E2,2.509123325E0,6.339846134E0,7.086837292E-1
1.674300203E2,8.810662031E-1,6.742072105E0,4.788403213E-2
1.674549953E2,2.106897533E-1,5.487510204E0,7.661445439E-2
1.674799906E2,-1.024718285E0,4.022258759E0,1.474828243E0
1.675049859E2,-2.422932148E0,3.399766445E0,2.882618904E0
1.675299828E2,-2.432508945E0,3.792415380E0,2.758120298E0
1.675549797E2,-1.216254473E0,3.926490784E0,2.748543501E0
1.675750031E2,-1.034295082E0,4.223371983E0,3.725377798E0
1.675950266E2,-1.331176162E0,5.755661011E0,5.554547787E0
1.676199875E2,-4.118026793E-1,1.045787334E1,8.188169479E0
1.676449859E2,2.489969730E-1,2.253422546E1,1.108036518E1
1.676699828E2,-5.880159378E0,1.956541634E1,3.447650433E0
1.676949797E2,-6.502651691E0,6.234501362E0,6.177040577E0
1.677150391E2,-4.194641590E0,3.639186621E0,1.049618053E1
1.677399969E2,2.001552582E0,1.840662193E1,3.658340216E0
1.677649938E2,8.791508675E0,1.678814316E1,-5.353435040E0
1.677899891E2,1.915361285E-1,3.878606796E0,-5.774814606E0
1.678149875E2,-5.612008572E0,2.873041928E-1,1.321599364E0
1.678399828E2,-3.217807055E0,6.713341713E0,6.981492043E0
1.678649812E2,-2.154781580E0,1.228704357E1,-4.118026793E-1
1.678850031E2,-1.714248419E0,1.671152878E1,-3.227383852E0
1.679099984E2,2.806004286E0,1.081221485E1,2.873041928E-1
1.679349953E2,1.168370485E0,7.240066051E0,1.551442742E0
1.679550188E2,5.841852427E-1,4.338293552E0,2.202665567E0
1.679799828E2,5.458779931E-1,4.730942726E0,1.149216771E0
1.680049797E2,1.015141487E0,7.920019150E0,3.064578176E-1
1.680250016E2,8.810662031E-1,1.029506683E1,-1.244984865E-1
1.680499984E2,6.129156351E-1,1.040998936E1,-1.723825186E-1
1.680750203E2,1.407790542E0,7.498639584E0,2.183511972E0
1.680999906E2,1.924938202E0,7.843404770E0,2.547430515E0
1.681249875E2,-1.503558636E0,9.548076630E0,-2.681505978E-1
1.681499828E2,-1.608903527E0,1.068771648E1,1.944091797E0
1.681749812E2,2.767697096E0,1.154962921E1,6.416460276E-1
1.681950172E2,4.989516258E0,1.212423706E1,1.819593310E-1
1.682199984E2,1.781286120E0,1.312980175E1,9.959878922E-1
1.682450094E2,6.991068721E-1,1.546654320E1,1.647210717E0
1.682699922E2,3.208230257E0,1.554315758E1,-4.022258818E-1
1.682949891E2,3.198653460E0,1.436521053E1,-4.022258759E0
1.683150062E2,1.934514999E0,1.200931549E1,-3.543418407E0
1.683399750E2,-2.030282974E0,1.003649330E1,4.022258818E-1
1.683599984E2,-2.126051188E0,1.151132202E1,1.771709204E0
1.683849953E2,-6.799532771E-1,1.210508347E1,1.742978811E0
1.684099906E2,-1.053448766E-1,1.021845245E1,2.221819162E0
1.684300016E2,1.340752989E-1,9.691728592E0,1.991975784E0
1.684549781E2,1.302445769E0,8.245630264E0,9.002198577E-1
1.684750016E2,2.135627985E0,6.971915245E0,1.532289088E-1
1.684999953E2,1.618480325E0,6.646304131E0,-1.149216816E-1
1.685249938E2,9.576806799E-3,5.918466568E0,4.022258818E-1
1.685499891E2,-1.618480325E0,4.730942726E0,1.350329757E0
1.685749859E2,-2.662352324E0,4.252102375E0,1.695094824E0
1.685999812E2,-1.867477298E0,3.993528366E0,1.762132406E0
1.686249781E2,-8.140285611E-1,3.687070608E0,2.806004286E0
1.686450016E2,-1.024718285E0,3.696647406E0,4.271255970E0
1.686699969E2,-1.130063176E0,5.152322292E0,5.995080948E0
1.686949953E2,-3.926490843E-1,8.475474358E0,8.916007042E0
1.687199906E2,6.320692301E-1,1.948880196E1,1.078348446E1
1.687449875E2,-3.639186621E0,2.238099670E1,4.079719543E0
1.687699828E2,-5.315127850E0,7.450755596E0,6.789956093E0
1.687950062E2,-4.740519524E0,8.140285611E-1,9.145850182E0
1.688199766E2,7.278373241E-1,1.286165142E1,7.086836815E0
1.688399984E2,6.560112476E0,2.424847412E1,-4.596867085E0
1.688649953E2,4.156333923E0,1.597411346E1,-8.379706383E0
1.688899922E2,-7.910442352E0,1.944091797E0,-1.819593310E-1
1.689149891E2,-6.646304131E0,-2.557007313E0,6.397306919E0
1.689399844E2,-3.313575268E0,6.110002518E0,5.755661011E0
1.689649813E2,2.949656487E0,1.416409683E1,-5.439626217E0
1.689899781E2,4.156333923E0,1.820550919E1,-3.964797974E0
1.690099984E2,2.317587137E0,1.054406452E1,1.187524080E0
1.690350219E2,5.554547906E-1,4.347870350E0,2.796427488E0
1.690599922E2,9.576806426E-2,3.667917013E0,1.216254473E0
1.690849891E2,2.873042040E-2,6.904877663E0,1.244984865E-1
1.691099859E2,8.619126081E-1,1.083136845E1,7.948749661E-1
1.691349828E2,1.656787634E0,1.051533413E1,1.580173135E0
1.691599781E2,2.078166962E0,7.192182064E0,3.303998232E0
1.691800000E2,3.016694069E0,7.134721279E0,3.715801001E0
1.692049984E2,1.197100878E0,8.609549522E0,-6.320692301E-1
1.692299938E2,-2.346317768E0,1.063983250E1,9.385270476E-1
1.692549906E2,1.810016513E0,1.087925243E1,4.884171486E-1
1.692750125E2,3.706224203E0,1.223915863E1,5.363011956E-1
1.692999781E2,6.129156351E-1,1.323514652E1,1.532289088E-1
1.693200000E2,-1.714248419E0,1.247857952E1,2.059013367E0
1.693449969E2,9.097966552E-1,1.602199745E1,5.075707436E-1
1.693699922E2,3.830722809E0,1.416409683E1,-1.723825216E0
1.693949891E2,4.309563160E0,1.149216843E1,-3.208230257E0
1.694199859E2,1.063025594E0,1.230619717E1,9.385270476E-1
1.694449828E2,-9.576806426E-2,1.491108799E1,2.011129409E-1
1.694649891E2,-7.565677166E-1,1.520796967E1,1.522712231E0
1.694849969E2,-1.695094824E0,1.311064816E1,3.323152065E0
1.695099922E2,-1.244984865E0,1.027591324E1,3.409343243E0
1.695349891E2,5.363011956E-1,6.981492043E0,1.599326730E0
1.695599844E2,2.652775526E0,5.487510204E0,4.692635238E-1
1.695849812E2,2.327163935E0,6.081272125E0,1.149216816E-1
1.696099781E2,1.043871999E0,5.506663799E0,-5.746084079E-2
1.696300000E2,-4.309563041E-1,4.539406300E0,8.810662031E-1
1.696549969E2,-2.595314741E0,4.031835556E0,2.250549555E0
1.696799922E2,-3.026270866E0,4.347870350E0,2.384624958E0
1.697049906E2,-1.800439715E0,5.085284233E0,2.738966703E0
1.697299859E2,-1.752555609E0,5.018246651E0,3.696647406E0
1.697549828E2,-2.039859772E0,5.152322292E0,5.468356609E0
1.697799781E2,-1.034295082E0,6.789956093E0,9.576807022E0
1.698000016E2,2.269703150E0,1.320641613E1,1.249773312E1
1.698249984E2,5.363011956E-1,2.132754898E1,5.334281445E0
1.698499938E2,-5.018246651E0,1.376187134E1,3.955221176E0
1.698750234E2,-6.234501362E0,4.692635536E0,8.781931877E0
1.698999875E2,-3.696647406E0,1.523670006E1,7.690176010E0
1.699249844E2,3.227383852E0,2.269703293E1,-4.299986362E0
1.699499797E2,4.539406300E0,8.044517517E0,-5.363011837E0
1.699700016E2,-1.991975784E0,1.915361360E-2,-4.807557106E0
1.699950359E2,-3.514688015E0,-1.905784607E0,4.290409565E0
1.700199953E2,-1.848323703E0,7.182605267E0,7.230489254E0
1.700449922E2,1.216254473E0,1.712333107E1,-3.409343243E0
1.700699891E2,3.064578176E-1,1.845450592E1,-3.361459255E0
1.700949844E2,1.714248419E0,8.552088737E0,1.704671621E0
1.701199813E2,5.554547906E-1,3.782838583E0,2.758120298E0
1.701449781E2,4.884171486E-1,3.007117271E0,1.896207690E0
1.701650000E2,5.171475410E-1,5.937620163E0,4.979939461E-1
1.701899969E2,1.771709204E0,9.145850182E0,-3.926490843E-1
1.702149938E2,9.864110947E-1,1.169328117E1,-1.522712231E0
1.702350203E2,6.799532771E-1,8.331821442E0,1.149216816E-1
1.702599797E2,-5.746084079E-2,6.962338448E0,4.098873138E0
1.702800016E2,2.394201756E-1,9.136273384E0,3.217807055E0
1.703050000E2,-5.075707436E-1,9.940725327E0,6.895300746E-1
1.703299953E2,-1.244984865E-1,1.106121159E1,7.374141216E-1
1.703549922E2,3.677493811E0,1.084094524E1,5.363011956E-1
1.703799875E2,2.097320795E0,1.351287460E1,2.681505978E-1
1.704049844E2,7.278373241E-1,1.334049225E1,2.346317768E0
1.704299844E2,3.055001259E0,1.476743603E1,1.915361360E-2
1.704549781E2,3.505111217E0,1.261265469E1,-1.369483352E0
1.704750062E2,4.271255970E0,1.242111874E1,-2.681505919E0
1.704999969E2,1.235408068E0,1.275630665E1,-6.799532771E-1
1.705250016E2,-2.604891539E0,1.525585365E1,-5.746084079E-2
1.705499891E2,-7.278373241E-1,1.358948898E1,2.001552582E0
1.705749859E2,-1.168370485E0,1.235408115E1,3.667917013E0
1.705999828E2,-3.447650373E-1,8.963891029E0,2.116474390E0
1.706249797E2,1.848323703E0,6.617573261E0,1.005564690E0
1.706450156E2,2.738966703E0,6.157886982E0,6.129156351E-1
1.706699969E2,1.561019540E0,7.163451672E0,-3.160346150E-1
1.706949938E2,2.489969730E-1,6.502651691E0,-6.512228847E-1
1.707149984E2,-1.024718285E0,5.583278179E0,2.489969730E-1
1.707399812E2,-2.403778553E0,4.845864296E0,2.097320795E0
1.707649781E2,-3.725377798E0,4.596867085E0,3.045424461E0
1.707850000E2,-2.767697096E0,4.127603531E0,2.585737944E0
1.708099969E2,-1.264138460E0,3.418920040E0,2.844311714E0
1.708350391E2,-1.561019540E0,3.763684988E0,5.114014626E0
1.708599891E2,-1.991975784E0,4.999093056E0,8.006210327E0
1.708849859E2,-1.685518026E0,8.446743965E0,1.331176186E1
1.709099828E2,1.436520964E-1,2.278322411E1,4.434061527E0
1.709349797E2,-3.639186621E0,1.711375427E1,9.864110947E-1
1.709550000E2,-5.123591423E0,8.848969460E0,6.588842869E0
1.709799969E2,-3.744531393E0,1.293826580E1,1.054406452E1
1.710049953E2,2.432508945E0,1.995806503E1,1.369483352E0
1.710299891E2,5.152322292E0,1.383848572E1,-4.740519524E0
1.710549875E2,-6.512228847E-1,1.963245392E0,-3.964797974E0
1.710750000E2,-4.520252705E0,-4.319139957E0,6.607996821E-1
1.710950047E2,-4.462791920E0,-2.394201756E-1,4.050989151E0
1.711199969E2,-1.503558636E0,1.091755962E1,9.576806799E-3
1.711449938E2,-4.692635238E-1,2.075294113E1,-5.506663799E0
1.711699891E2,-1.723825186E-1,1.266053867E1,1.599326730E0
1.711949859E2,8.044517636E-1,6.473921299E0,3.141192675E0
1.712199828E2,1.675941229E0,4.453215122E0,1.800439715E0
1.712449797E2,1.561019540E0,5.066130638E0,0.000000000E0
1.712650016E2,1.350329757E0,6.847416878E0,-4.788403213E-2
1.712899969E2,4.788403511E-1,1.037168217E1,-7.661445439E-2
1.713150297E2,7.374141216E-1,1.201889229E1,1.254561663E0
1.713399906E2,9.193734527E-1,1.000776291E1,3.629609823E0
1.713649875E2,1.254561663E0,7.967903137E0,4.979939461E0
1.713899828E2,1.101332784E0,6.914454460E0,-8.619126081E-1
1.714149797E2,-1.110909581E0,1.235408115E1,-1.312022567E0
1.714350078E2,-2.011129409E-1,1.221042824E1,-4.692635238E-1
1.714599984E2,4.137180328E0,1.193270111E1,2.432508945E0
1.714849953E2,2.633621931E0,1.398213768E1,1.790862918E0
1.715099922E2,2.968810081E0,1.572511673E1,-5.458779931E-1
1.715349891E2,3.131615877E0,1.718079185E1,-1.781286120E0
1.715549922E2,1.197100878E0,1.482489681E1,-4.012681961E0
1.715750016E2,-2.489969730E-1,1.108036518E1,-4.299986362E0
1.715950047E2,-1.216254473E0,9.902418137E0,-7.661445141E-1
1.716199891E2,-1.924938202E0,1.180820274E1,9.672574997E-1
1.716449859E2,1.158793569E0,1.291911221E1,1.953668594E0
1.716699812E2,-4.501099288E-1,1.222958183E1,2.183511972E0
1.716949781E2,-2.777273953E-1,9.232041359E0,1.417367458E0
1.717150000E2,7.757213712E-1,7.105990410E0,8.140285611E-1
1.717399969E2,1.417367458E0,5.908889771E0,1.532289088E-1
1.717649938E2,6.703764796E-1,6.416460514E0,2.489969730E-1
1.717899906E2,-6.416460276E-1,6.272808552E0,1.312022567E0
1.718149859E2,-1.810016513E0,5.458779812E0,1.877054095E0
1.718399828E2,-2.087743998E0,4.711789131E0,2.164358377E0
1.718649797E2,-1.513135433E0,4.347870350E0,2.039859772E0
1.718850016E2,-1.158793569E0,4.118026733E0,2.288856745E0
1.719099984E2,-2.336740971E0,3.466804028E0,4.012681961E0
1.719349938E2,-2.968810081E0,3.667917013E0,5.286397457E0
1.719599906E2,-6.416460276E-1,7.173028469E0,1.018972206E1
1.719849875E2,3.083731890E0,2.503377342E1,8.599972725E0
1.720099828E2,-2.930502892E0,2.271618652E1,1.139639974E0
1.720349969E2,-6.263231754E0,8.025363922E0,6.732495308E0
1.720599766E2,-3.610456228E0,7.642292023E0,1.034295177E1
1.720799984E2,6.129156351E-1,1.524627686E1,3.524264812E0
1.721049953E2,5.257667065E0,1.622311020E1,-5.659893036E0
1.721299922E2,9.768342972E-1,5.899312973E0,-3.189076662E0
1.721550281E2,-4.060565948E0,-1.082179189E0,1.685518026E0
1.721799844E2,-3.696647406E0,1.647210717E0,4.596867085E0
1.722049812E2,0.000000000E0,1.112824917E1,8.619125932E-2
1.722299766E2,1.407790542E0,1.973779869E1,-4.548983097E0
1.722500000E2,5.075707436E-1,1.405875206E1,4.309563041E-1
1.722750297E2,3.256114423E-1,6.521805286E0,2.145204782E0
