"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.123999531E1,2.068750000E1,-4.181250000E1,-4.687500000E0
3.126999844E1,2.000000000E1,-4.237500000E1,-3.500000000E0
3.129999844E1,1.875000000E1,-4.287500000E1,-1.312500000E0
3.133000156E1,1.768750000E1,-4.281250000E1,1.687500000E0
3.135997344E1,1.781250000E1,-4.225000000E1,1.375000000E0
3.137999531E1,1.850000000E1,-4.187500000E1,7.500000000E-1
3.140999688E1,1.925000000E1,-4.125000000E1,-5.000000000E-1
3.143999844E1,1.968750000E1,-4.200000000E1,-1.250000000E-1
3.147000156E1,1.937500000E1,-4.300000000E1,1.250000000E-1
3.149997031E1,1.875000000E1,-4.275000000E1,8.750000000E-1
3.151999375E1,1.787500000E1,-4.306250000E1,1.750000000E0
3.154999688E1,1.756250000E1,-4.318750000E1,3.187500000E0
3.157999688E1,1.850000000E1,-4.293750000E1,5.375000000E0
3.161000000E1,1.856250000E1,-4.243750000E1,7.500000000E0
3.164000156E1,1.812500000E1,-4.218750000E1,8.437500000E0
3.166997188E1,1.712500000E1,-4.168750000E1,9.875000000E0
3.168999375E1,1.768750000E1,-4.118750000E1,1.118750000E1
3.171999688E1,1.893750000E1,-4.125000000E1,1.256250000E1
3.174999844E1,1.937500000E1,-4.112500000E1,1.281250000E1
3.178000000E1,1.931250000E1,-4.056250000E1,1.381250000E1
3.180997188E1,2.006250000E1,-4.037500000E1,1.593750000E1
3.182999375E1,2.062500000E1,-3.975000000E1,1.731250000E1
3.185999688E1,2.093750000E1,-3.843750000E1,1.987500000E1
3.188999844E1,2.131250000E1,-3.743750000E1,2.075000000E1
3.192000156E1,2.225000000E1,-3.675000000E1,1.987500000E1
3.195000156E1,2.275000000E1,-3.762500000E1,1.943750000E1
3.197997344E1,2.181250000E1,-3.818750000E1,1.662500000E1
3.199999531E1,2.056250000E1,-3.950000000E1,1.500000000E1
3.202999688E1,1.912500000E1,-4.156250000E1,1.281250000E1
3.205999844E1,1.831250000E1,-4.237500000E1,9.750000000E0
3.209000000E1,1.837500000E1,-4.275000000E1,6.687500000E0
3.211997188E1,1.787500000E1,-4.312500000E1,3.500000000E0
3.213999375E1,1.831250000E1,-4.312500000E1,1.625000000E0
3.216999531E1,1.931250000E1,-4.262500000E1,-9.375000000E-1
3.219999844E1,1.912500000E1,-4.306250000E1,-2.062500000E0
3.222999844E1,1.881250000E1,-4.337500000E1,-3.562500000E0
3.226000156E1,1.906250000E1,-4.312500000E1,-4.062500000E0
3.228997344E1,1.875000000E1,-4.256250000E1,-4.000000000E0
3.230999531E1,1.775000000E1,-4.268750000E1,-3.812500000E0
3.233999688E1,1.693750000E1,-4.343750000E1,-1.937500000E0
3.236999844E1,1.656250000E1,-4.343750000E1,-3.750000000E-1
3.240000156E1,1.562500000E1,-4.375000000E1,1.812500000E0
3.242997188E1,1.587500000E1,-4.362500000E1,3.437500000E0
3.244999375E1,1.606250000E1,-4.350000000E1,3.250000000E0
3.247999688E1,1.581250000E1,-4.312500000E1,1.437500000E0
3.250999688E1,1.643750000E1,-4.368750000E1,1.375000000E0
3.254000000E1,1.668750000E1,-4.318750000E1,1.562500000E0
3.257000312E1,1.556250000E1,-4.343750000E1,8.125000000E-1
3.259997344E1,1.518750000E1,-4.343750000E1,2.562500000E0
3.261999531E1,1.493750000E1,-4.300000000E1,4.062500000E0
3.264999688E1,1.425000000E1,-4.318750000E1,7.312500000E0
3.268000000E1,1.425000000E1,-4.306250000E1,9.625000000E0
3.271000156E1,1.400000000E1,-4.212500000E1,1.106250000E1
3.273997188E1,1.437500000E1,-4.143750000E1,1.237500000E1
3.275999375E1,1.450000000E1,-4.175000000E1,1.381250000E1
3.278999688E1,1.550000000E1,-4.212500000E1,1.543750000E1
3.281999844E1,1.650000000E1,-4.162500000E1,1.700000000E1
3.285000000E1,1.562500000E1,-3.975000000E1,1.862500000E1
3.287997188E1,1.600000000E1,-3.837500000E1,1.981250000E1
3.289999375E1,1.662500000E1,-3.781250000E1,2.112500000E1
3.292999375E1,1.700000000E1,-3.750000000E1,2.325000000E1
3.295999688E1,1.825000000E1,-3.750000000E1,2.331250000E1
3.298999844E1,1.900000000E1,-3.800000000E1,2.393750000E1
3.302000156E1,1.837500000E1,-3.800000000E1,2.200000000E1
3.304997188E1,1.693750000E1,-3.950000000E1,1.962500000E1
3.306999375E1,1.581250000E1,-4.050000000E1,1.750000000E1
3.309999688E1,1.425000000E1,-4.212500000E1,1.387500000E1
3.312999844E1,1.456250000E1,-4.256250000E1,1.175000000E1
3.316000000E1,1.512500000E1,-4.300000000E1,8.125000000E0
3.318997188E1,1.568750000E1,-4.318750000E1,4.625000000E0
3.320999375E1,1.606250000E1,-4.368750000E1,2.562500000E0
3.323999531E1,1.718750000E1,-4.362500000E1,6.250000000E-2
3.326999844E1,1.706250000E1,-4.350000000E1,-1.875000000E0
3.330000000E1,1.656250000E1,-4.306250000E1,-2.750000000E0
3.333000156E1,1.600000000E1,-4.281250000E1,-3.062500000E0
3.335997188E1,1.631250000E1,-4.318750000E1,-3.375000000E0
3.337999375E1,1.662500000E1,-4.331250000E1,-2.687500000E0
3.340999688E1,1.543750000E1,-4.406250000E1,-6.875000000E-1
3.343002969E1,1.518750000E1,-4.425000000E1,1.250000000E-1
3.345998906E1,1.431250000E1,-4.387500000E1,2.250000000E0
3.348999219E1,1.331250000E1,-4.412500000E1,3.562500000E0
3.351999375E1,1.368750000E1,-4.368750000E1,3.062500000E0
3.354999531E1,1.443750000E1,-4.350000000E1,1.750000000E0
3.357999844E1,1.531250000E1,-4.387500000E1,1.875000000E0
3.361000000E1,1.481250000E1,-4.412500000E1,2.125000000E0
3.364000156E1,1.393750000E1,-4.381250000E1,2.625000000E0
3.366997188E1,1.375000000E1,-4.400000000E1,3.875000000E0
3.368999375E1,1.312500000E1,-4.368750000E1,6.562500000E0
3.371999688E1,1.350000000E1,-4.306250000E1,9.687500000E0
3.374999844E1,1.325000000E1,-4.287500000E1,1.012500000E1
3.378000000E1,1.275000000E1,-4.225000000E1,1.143750000E1
3.380997188E1,1.350000000E1,-4.250000000E1,1.387500000E1
3.382999219E1,1.400000000E1,-4.212500000E1,1.462500000E1
3.385999531E1,1.406250000E1,-4.162500000E1,1.506250000E1
3.388999688E1,1.456250000E1,-4.181250000E1,1.568750000E1
3.392000000E1,1.487500000E1,-4.056250000E1,1.787500000E1
3.395000156E1,1.543750000E1,-3.931250000E1,2.093750000E1
3.397997344E1,1.675000000E1,-3.881250000E1,2.237500000E1
3.399999375E1,1.706250000E1,-3.831250000E1,2.306250000E1
3.402999688E1,1.712500000E1,-3.743750000E1,2.350000000E1
3.405999844E1,1.725000000E1,-3.706250000E1,2.318750000E1
3.409000156E1,1.562500000E1,-3.793750000E1,2.200000000E1
3.411997188E1,1.387500000E1,-3.993750000E1,1.925000000E1
3.413999375E1,1.250000000E1,-4.131250000E1,1.712500000E1
3.416999531E1,1.143750000E1,-4.225000000E1,1.525000000E1
3.419999844E1,1.175000000E1,-4.275000000E1,1.206250000E1
3.422999844E1,1.268750000E1,-4.337500000E1,7.625000000E0
3.426000156E1,1.318750000E1,-4.400000000E1,4.000000000E0
3.428997188E1,1.462500000E1,-4.418750000E1,1.687500000E0
3.430999531E1,1.500000000E1,-4.400000000E1,3.125000000E-1
3.433999688E1,1.443750000E1,-4.406250000E1,-9.375000000E-1
3.436999844E1,1.512500000E1,-4.362500000E1,-1.000000000E0
3.440000156E1,1.462500000E1,-4.331250000E1,-1.187500000E0
3.442997188E1,1.356250000E1,-4.443750000E1,-1.437500000E0
3.444999375E1,1.381250000E1,-4.443750000E1,-9.375000000E-1
3.447999688E1,1.387500000E1,-4.418750000E1,3.125000000E-1
3.450999688E1,1.262500000E1,-4.456250000E1,1.750000000E0
3.454000000E1,1.175000000E1,-4.431250000E1,3.312500000E0
3.457000156E1,1.231250000E1,-4.425000000E1,3.750000000E0
3.459997344E1,1.193750000E1,-4.425000000E1,2.625000000E0
3.461999531E1,1.118750000E1,-4.418750000E1,1.875000000E0
3.464999688E1,1.187500000E1,-4.400000000E1,2.750000000E0
3.467999844E1,1.125000000E1,-4.437500000E1,2.750000000E0
3.471000000E1,1.031250000E1,-4.418750000E1,3.312500000E0
3.473997188E1,1.068750000E1,-4.406250000E1,6.125000000E0
3.475999375E1,1.087500000E1,-4.381250000E1,8.500000000E0
3.478999688E1,1.106250000E1,-4.375000000E1,1.068750000E1
3.481999844E1,1.175000000E1,-4.287500000E1,1.243750000E1
3.485000000E1,1.118750000E1,-4.225000000E1,1.412500000E1
3.488000156E1,1.106250000E1,-4.150000000E1,1.593750000E1
3.490997344E1,1.162500000E1,-4.087500000E1,1.681250000E1
3.492999531E1,1.243750000E1,-4.056250000E1,1.793750000E1
3.495999688E1,1.268750000E1,-4.025000000E1,1.956250000E1
3.498999844E1,1.212500000E1,-3.993750000E1,2.118750000E1
3.502000156E1,1.262500000E1,-3.837500000E1,2.206250000E1
3.504997188E1,1.412500000E1,-3.756250000E1,2.381250000E1
3.506999375E1,1.525000000E1,-3.731250000E1,2.450000000E1
3.509999531E1,1.575000000E1,-3.650000000E1,2.306250000E1
3.512999688E1,1.593750000E1,-3.662500000E1,2.312500000E1
3.516000000E1,1.518750000E1,-3.775000000E1,2.325000000E1
3.519000156E1,1.368750000E1,-3.931250000E1,2.068750000E1
3.521997344E1,1.137500000E1,-4.100000000E1,1.743750000E1
3.523999531E1,1.056250000E1,-4.218750000E1,1.593750000E1
3.526999688E1,1.043750000E1,-4.343750000E1,1.225000000E1
3.530000000E1,1.050000000E1,-4.456250000E1,8.375000000E0
3.533000156E1,1.062500000E1,-4.443750000E1,5.250000000E0
3.535997188E1,1.056250000E1,-4.406250000E1,1.500000000E0
3.537999375E1,1.106250000E1,-4.406250000E1,1.875000000E-1
3.540999688E1,1.000000000E1,-4.425000000E1,-1.937500000E0
3.544000000E1,1.025000000E1,-4.437500000E1,-2.250000000E0
3.547000000E1,1.100000000E1,-4.418750000E1,-2.500000000E0
3.550000312E1,1.031250000E1,-4.437500000E1,-2.312500000E0
3.552997344E1,9.437500000E0,-4.456250000E1,-1.562500000E0
3.554999531E1,8.812500000E0,-4.537500000E1,-4.375000000E-1
3.557999688E1,7.187500000E0,-4.537500000E1,1.687500000E0
3.560999844E1,6.437500000E0,-4.450000000E1,3.062500000E0
3.564000156E1,7.562500000E0,-4.431250000E1,3.500000000E0
3.566997188E1,7.062500000E0,-4.425000000E1,1.937500000E0
3.568999375E1,7.312500000E0,-4.418750000E1,1.062500000E0
3.571999531E1,7.750000000E0,-4.418750000E1,1.312500000E0
3.574999844E1,7.312500000E0,-4.418750000E1,1.187500000E0
3.578000000E1,6.687500000E0,-4.425000000E1,1.500000000E0
3.580997031E1,6.437500000E0,-4.443750000E1,5.437500000E0
3.582999219E1,6.437500000E0,-4.425000000E1,8.687500000E0
3.585999531E1,6.250000000E0,-4.375000000E1,1.081250000E1
3.588999688E1,6.000000000E0,-4.343750000E1,1.143750000E1
3.592000000E1,6.250000000E0,-4.362500000E1,1.262500000E1
3.595000000E1,7.000000000E0,-4.262500000E1,1.475000000E1
3.597997188E1,7.937500000E0,-4.256250000E1,1.575000000E1
3.599999375E1,9.125000000E0,-4.262500000E1,1.706250000E1
3.602999531E1,1.112500000E1,-4.118750000E1,1.975000000E1
3.605999844E1,1.093750000E1,-4.006250000E1,2.156250000E1
3.609000000E1,1.206250000E1,-3.893750000E1,2.356250000E1
3.611997031E1,1.343750000E1,-3.768750000E1,2.525000000E1
3.613999375E1,1.337500000E1,-3.706250000E1,2.568750000E1
3.616999531E1,1.368750000E1,-3.687500000E1,2.581250000E1
3.619999688E1,1.412500000E1,-3.693750000E1,2.500000000E1
3.623000000E1,1.443750000E1,-3.762500000E1,2.362500000E1
3.626000156E1,1.268750000E1,-3.925000000E1,2.018750000E1
3.628997188E1,9.937500000E0,-4.068750000E1,1.643750000E1
3.630999531E1,8.562500000E0,-4.231250000E1,1.431250000E1
3.633999688E1,7.875000000E0,-4.325000000E1,1.162500000E1
3.636999844E1,7.187500000E0,-4.325000000E1,8.125000000E0
3.640000000E1,5.937500000E0,-4.418750000E1,4.375000000E0
3.642997188E1,5.750000000E0,-4.412500000E1,1.375000000E0
3.644999219E1,5.375000000E0,-4.487500000E1,3.750000000E-1
3.647999688E1,5.000000000E0,-4.518750000E1,-1.375000000E0
3.650999844E1,5.312500000E0,-4.431250000E1,-2.812500000E0
3.654000000E1,6.000000000E0,-4.387500000E1,-4.250000000E0
3.657000156E1,5.500000000E0,-4.456250000E1,-3.562500000E0
3.659997188E1,4.625000000E0,-4.443750000E1,-2.375000000E0
3.661999375E1,3.875000000E0,-4.431250000E1,-1.437500000E0
3.664999688E1,2.562500000E0,-4.450000000E1,1.687500000E0
3.667999844E1,2.687500000E0,-4.481250000E1,2.812500000E0
3.671000000E1,2.875000000E0,-4.456250000E1,1.437500000E0
3.673997188E1,3.062500000E0,-4.393750000E1,3.125000000E-1
3.675999375E1,3.500000000E0,-4.425000000E1,0.000000000E0
3.678999531E1,3.625000000E0,-4.493750000E1,1.000000000E0
3.681999688E1,2.937500000E0,-4.475000000E1,2.000000000E0
3.684999844E1,1.750000000E0,-4.400000000E1,2.687500000E0
3.688000000E1,1.562500000E0,-4.462500000E1,4.812500000E0
3.690997188E1,1.125000000E0,-4.468750000E1,9.625000000E0
3.692999531E1,1.250000000E0,-4.437500000E1,1.137500000E1
3.695999688E1,1.875000000E0,-4.362500000E1,1.237500000E1
3.698999844E1,1.312500000E0,-4.331250000E1,1.437500000E1
3.702000000E1,1.687500000E0,-4.225000000E1,1.662500000E1
3.704997031E1,2.750000000E0,-4.137500000E1,1.856250000E1
3.706999375E1,3.250000000E0,-4.150000000E1,1.981250000E1
3.709999531E1,3.812500000E0,-4.006250000E1,2.156250000E1
3.712999688E1,4.062500000E0,-3.875000000E1,2.337500000E1
3.716000000E1,5.375000000E0,-3.756250000E1,2.562500000E1
3.719000156E1,6.437500000E0,-3.718750000E1,2.618750000E1
3.721997188E1,7.187500000E0,-3.762500000E1,2.618750000E1
3.723999375E1,7.500000000E0,-3.806250000E1,2.612500000E1
3.726999688E1,7.500000000E0,-3.868750000E1,2.487500000E1
3.730000000E1,6.312500000E0,-4.031250000E1,2.193750000E1
3.733000156E1,3.250000000E0,-4.206250000E1,1.887500000E1
3.735997031E1,1.812500000E0,-4.275000000E1,1.531250000E1
3.737999375E1,1.812500000E0,-4.331250000E1,1.262500000E1
3.740999688E1,3.125000000E0,-4.412500000E1,8.000000000E0
3.743001094E1,3.437500000E0,-4.425000000E1,6.625000000E0
3.745998906E1,4.250000000E0,-4.556250000E1,3.187500000E0
3.748999063E1,4.562500000E0,-4.506250000E1,5.000000000E-1
3.751999219E1,4.875000000E0,-4.443750000E1,-2.125000000E0
3.754999531E1,4.687500000E0,-4.412500000E1,-2.812500000E0
3.757999531E1,4.562500000E0,-4.450000000E1,-3.625000000E0
3.761000000E1,4.500000000E0,-4.450000000E1,-3.875000000E0
3.764000156E1,3.562500000E0,-4.400000000E1,-3.000000000E0
3.766997188E1,2.187500000E0,-4.400000000E1,-2.375000000E0
3.768999375E1,2.000000000E0,-4.431250000E1,-1.250000000E0
3.771999531E1,1.375000000E0,-4.456250000E1,5.000000000E-1
3.774999844E1,1.812500000E0,-4.468750000E1,6.875000000E-1
3.778000000E1,1.812500000E0,-4.456250000E1,1.250000000E-1
3.781000156E1,2.125000000E0,-4.443750000E1,-6.250000000E-1
3.783997344E1,2.250000000E0,-4.406250000E1,-5.000000000E-1
3.785999531E1,1.625000000E0,-4.443750000E1,6.250000000E-2
3.788999688E1,5.000000000E-1,-4.493750000E1,8.750000000E-1
3.792000000E1,0.000000000E0,-4.475000000E1,1.625000000E0
3.795000000E1,1.875000000E-1,-4.431250000E1,5.562500000E0
3.797997188E1,-3.125000000E-1,-4.387500000E1,9.062500000E0
3.799999375E1,-8.125000000E-1,-4.356250000E1,9.812500000E0
3.802999688E1,-5.000000000E-1,-4.343750000E1,1.200000000E1
3.805999844E1,-6.250000000E-1,-4.318750000E1,1.425000000E1
3.809000000E1,-6.250000000E-2,-4.162500000E1,1.662500000E1
3.812000156E1,1.312500000E0,-4.187500000E1,1.881250000E1
3.814997188E1,1.000000000E0,-4.093750000E1,2.006250000E1
3.816999531E1,1.000000000E0,-3.950000000E1,2.093750000E1
3.819999688E1,1.437500000E0,-3.875000000E1,2.306250000E1
3.822999844E1,2.187500000E0,-3.768750000E1,2.556250000E1
3.826000156E1,2.875000000E0,-3.725000000E1,2.681250000E1
3.828997031E1,3.312500000E0,-3.712500000E1,2.681250000E1
3.830999375E1,3.562500000E0,-3.656250000E1,2.612500000E1
3.833999531E1,3.687500000E0,-3.718750000E1,2.500000000E1
3.836999844E1,1.500000000E0,-3.862500000E1,2.200000000E1
3.839999844E1,-1.687500000E0,-4.012500000E1,1.850000000E1
3.843000000E1,-2.437500000E0,-4.106250000E1,1.450000000E1
3.845997344E1,-1.375000000E0,-4.287500000E1,1.143750000E1
3.847999375E1,-2.500000000E-1,-4.412500000E1,9.125000000E0
3.850999688E1,3.125000000E-1,-4.475000000E1,5.875000000E0
3.854000000E1,0.000000000E0,-4.462500000E1,2.125000000E0
3.857000156E1,6.250000000E-2,-4.387500000E1,-1.062500000E0
3.859997188E1,3.750000000E-1,-4.456250000E1,-2.125000000E0
3.861999375E1,5.000000000E-1,-4.406250000E1,-3.250000000E0
3.864999688E1,1.250000000E-1,-4.368750000E1,-4.500000000E0
3.867999844E1,0.000000000E0,-4.387500000E1,-4.375000000E0
3.871000000E1,-6.250000000E-2,-4.393750000E1,-3.437500000E0
3.873997031E1,-1.125000000E0,-4.425000000E1,-1.625000000E0
3.875999219E1,-2.125000000E0,-4.418750000E1,3.125000000E-1
3.878999531E1,-2.687500000E0,-4.362500000E1,1.937500000E0
3.881999688E1,-2.937500000E0,-4.362500000E1,1.312500000E0
3.885000000E1,-2.437500000E0,-4.450000000E1,-7.500000000E-1
3.888000000E1,-2.375000000E0,-4.375000000E1,-2.250000000E0
3.890997188E1,-2.625000000E0,-4.393750000E1,-6.875000000E-1
3.892999375E1,-3.062500000E0,-4.462500000E1,8.125000000E-1
3.895999688E1,-3.250000000E0,-4.462500000E1,5.000000000E-1
3.898999844E1,-3.625000000E0,-4.425000000E1,2.125000000E0
3.902000000E1,-4.062500000E0,-4.337500000E1,6.437500000E0
3.904997188E1,-4.375000000E0,-4.312500000E1,1.050000000E1
3.906999375E1,-4.750000000E0,-4.306250000E1,1.187500000E1
3.909999531E1,-5.312500000E0,-4.243750000E1,1.325000000E1
3.912999688E1,-5.187500000E0,-4.125000000E1,1.525000000E1
3.916000000E1,-5.562500000E0,-4.056250000E1,1.718750000E1
3.919000156E1,-5.687500000E0,-4.062500000E1,1.862500000E1
3.921997188E1,-4.750000000E0,-3.987500000E1,2.056250000E1
3.923999375E1,-4.187500000E0,-3.862500000E1,2.212500000E1
3.926999688E1,-3.937500000E0,-3.781250000E1,2.350000000E1
3.929999844E1,-3.187500000E0,-3.750000000E1,2.481250000E1
3.933000156E1,-2.562500000E0,-3.706250000E1,2.550000000E1
3.935997031E1,-2.187500000E0,-3.700000000E1,2.443750000E1
3.937999219E1,-2.625000000E0,-3.806250000E1,2.343750000E1
3.940999531E1,-5.375000000E0,-4.006250000E1,1.856250000E1
3.943999844E1,-6.500000000E0,-4.106250000E1,1.531250000E1
3.947000000E1,-6.687500000E0,-4.300000000E1,1.081250000E1
3.950000156E1,-6.437500000E0,-4.300000000E1,6.750000000E0
3.952997188E1,-5.687500000E0,-4.293750000E1,4.375000000E0
3.954999531E1,-5.437500000E0,-4.343750000E1,2.375000000E0
3.957999531E1,-5.187500000E0,-4.343750000E1,-1.250000000E0
3.960999844E1,-5.062500000E0,-4.287500000E1,-2.812500000E0
3.964000000E1,-4.375000000E0,-4.293750000E1,-4.500000000E0
3.966997188E1,-3.937500000E0,-4.293750000E1,-6.687500000E0
3.968999219E1,-3.562500000E0,-4.300000000E1,-7.625000000E0
3.971999531E1,-3.250000000E0,-4.318750000E1,-7.562500000E0
3.974999688E1,-3.812500000E0,-4.306250000E1,-6.125000000E0
3.978000000E1,-4.562500000E0,-4.350000000E1,-3.500000000E0
3.981000156E1,-5.250000000E0,-4.406250000E1,-1.312500000E0
3.983997188E1,-4.562500000E0,-4.437500000E1,-6.875000000E-1
3.985999531E1,-4.187500000E0,-4.406250000E1,-8.750000000E-1
3.988999688E1,-4.250000000E0,-4.437500000E1,-2.812500000E0
3.991999844E1,-3.812500000E0,-4.406250000E1,-4.500000000E0
3.995000156E1,-4.875000000E0,-4.381250000E1,-4.125000000E0
3.997997188E1,-4.687500000E0,-4.406250000E1,-1.375000000E0
3.999999375E1,-3.875000000E0,-4.450000000E1,8.125000000E-1
4.002999531E1,-2.812500000E0,-4.381250000E1,3.500000000E0
4.005999688E1,-2.750000000E0,-4.331250000E1,6.125000000E0
4.009000000E1,-3.062500000E0,-4.312500000E1,9.875000000E0
4.012000000E1,-3.250000000E0,-4.206250000E1,1.275000000E1
4.014997188E1,-2.562500000E0,-4.112500000E1,1.518750000E1
4.016999375E1,-2.500000000E0,-4.125000000E1,1.600000000E1
4.019999688E1,-2.937500000E0,-4.106250000E1,1.762500000E1
4.022999844E1,-3.187500000E0,-4.056250000E1,1.968750000E1
4.026000156E1,-2.375000000E0,-4.018750000E1,2.106250000E1
4.028997188E1,-2.500000000E0,-3.943750000E1,2.131250000E1
4.030999375E1,-1.562500000E0,-3.875000000E1,2.187500000E1
4.033999531E1,-6.250000000E-2,-3.793750000E1,2.362500000E1
4.036999688E1,-3.125000000E-1,-3.762500000E1,2.468750000E1
4.040000000E1,-1.000000000E0,-3.850000000E1,2.350000000E1
4.043000313E1,-1.937500000E0,-4.025000000E1,2.000000000E1
4.045997344E1,-2.437500000E0,-4.187500000E1,1.631250000E1
4.047999531E1,-2.437500000E0,-4.250000000E1,1.375000000E1
4.050999688E1,-2.500000000E0,-4.381250000E1,9.375000000E0
4.053999844E1,-2.062500000E0,-4.425000000E1,6.375000000E0
4.057000156E1,-2.250000000E0,-4.425000000E1,3.562500000E0
4.059997188E1,-2.687500000E0,-4.425000000E1,1.312500000E0
4.061999375E1,-2.562500000E0,-4.387500000E1,-8.750000000E-1
4.064999531E1,-2.312500000E0,-4.393750000E1,-3.375000000E0
4.067999844E1,-3.687500000E0,-4.381250000E1,-4.125000000E0
4.071000000E1,-4.250000000E0,-4.375000000E1,-5.562500000E0
4.074000156E1,-4.562500000E0,-4.262500000E1,-5.250000000E0
4.076997344E1,-4.625000000E0,-4.281250000E1,-4.562500000E0
4.078999531E1,-5.625000000E0,-4.356250000E1,-4.187500000E0
4.081999688E1,-7.000000000E0,-4.368750000E1,-2.687500000E0
4.084999844E1,-7.625000000E0,-4.318750000E1,-8.750000000E-1
4.088000000E1,-7.125000000E0,-4.318750000E1,-1.250000000E-1
4.090997188E1,-7.250000000E0,-4.243750000E1,-1.250000000E0
4.092999375E1,-7.500000000E0,-4.237500000E1,-2.437500000E0
4.095999688E1,-7.687500000E0,-4.243750000E1,-4.812500000E0
4.098999844E1,-8.375000000E0,-4.218750000E1,-4.187500000E0
4.101999844E1,-8.687500000E0,-4.275000000E1,-3.000000000E0
4.105000156E1,-9.187500000E0,-4.250000000E1,-1.250000000E0
4.107997344E1,-1.018750000E1,-4.268750000E1,2.625000000E0
4.109999531E1,-1.062500000E1,-4.187500000E1,5.312500000E0
4.112999688E1,-9.875000000E0,-4.156250000E1,8.062500000E0
4.116000000E1,-9.562500000E0,-4.175000000E1,9.312500000E0
4.119000156E1,-9.937500000E0,-4.137500000E1,1.143750000E1
4.121997188E1,-9.937500000E0,-4.056250000E1,1.406250000E1
4.123999375E1,-9.312500000E0,-4.025000000E1,1.575000000E1
4.126999688E1,-8.500000000E0,-3.993750000E1,1.643750000E1
4.129999844E1,-8.500000000E0,-3.900000000E1,1.781250000E1
4.133000000E1,-8.625000000E0,-3.781250000E1,2.093750000E1
4.136000156E1,-7.625000000E0,-3.750000000E1,2.287500000E1
4.138997344E1,-6.312500000E0,-3.743750000E1,2.393750000E1
4.140999531E1,-6.687500000E0,-3.781250000E1,2.318750000E1
4.143999688E1,-6.937500000E0,-3.818750000E1,2.262500000E1
4.147000000E1,-7.562500000E0,-3.937500000E1,1.875000000E1
4.150000156E1,-9.812500000E0,-4.043750000E1,1.356250000E1
4.152997188E1,-1.018750000E1,-4.162500000E1,9.562500000E0
4.154999375E1,-9.750000000E0,-4.212500000E1,7.062500000E0
4.157999688E1,-9.062500000E0,-4.250000000E1,3.125000000E0
4.160999844E1,-7.750000000E0,-4.318750000E1,3.125000000E-1
4.164000000E1,-7.375000000E0,-4.350000000E1,-2.687500000E0
4.166997031E1,-7.562500000E0,-4.318750000E1,-5.500000000E0
4.168999219E1,-8.000000000E0,-4.287500000E1,-6.937500000E0
4.171999531E1,-7.312500000E0,-4.212500000E1,-8.562500000E0
4.174999688E1,-6.500000000E0,-4.212500000E1,-1.043750000E1
4.178000000E1,-6.937500000E0,-4.250000000E1,-1.093750000E1
4.181000156E1,-8.187500000E0,-4.237500000E1,-1.075000000E1
4.183997188E1,-9.125000000E0,-4.237500000E1,-8.812500000E0
4.185999375E1,-9.750000000E0,-4.200000000E1,-7.687500000E0
4.188999688E1,-1.043750000E1,-4.143750000E1,-6.625000000E0
4.191999844E1,-1.056250000E1,-4.193750000E1,-6.500000000E0
4.195000000E1,-1.000000000E1,-4.218750000E1,-7.250000000E0
4.197997188E1,-9.250000000E0,-4.237500000E1,-9.125000000E0
4.199999375E1,-9.562500000E0,-4.206250000E1,-8.937500000E0
4.202999531E1,-1.056250000E1,-4.156250000E1,-7.125000000E0
4.205999688E1,-1.081250000E1,-4.243750000E1,-6.562500000E0
4.209000000E1,-1.006250000E1,-4.250000000E1,-5.875000000E0
4.212000000E1,-1.137500000E1,-4.281250000E1,-8.125000000E-1
4.214997188E1,-1.268750000E1,-4.206250000E1,2.500000000E0
4.216999375E1,-1.262500000E1,-4.168750000E1,3.750000000E0
4.219999688E1,-1.281250000E1,-4.206250000E1,6.187500000E0
4.222999844E1,-1.287500000E1,-4.150000000E1,7.937500000E0
4.226000000E1,-1.281250000E1,-4.137500000E1,1.031250000E1
4.228997188E1,-1.231250000E1,-4.137500000E1,1.256250000E1
4.230999375E1,-1.268750000E1,-4.100000000E1,1.293750000E1
4.233999375E1,-1.287500000E1,-4.000000000E1,1.412500000E1
4.236999688E1,-1.256250000E1,-3.943750000E1,1.718750000E1
4.240000000E1,-1.168750000E1,-3.831250000E1,1.906250000E1
4.243001250E1,-1.081250000E1,-3.787500000E1,2.037500000E1
4.245997188E1,-9.750000000E0,-3.812500000E1,2.068750000E1
4.247999375E1,-9.750000000E0,-3.850000000E1,1.962500000E1
4.250999688E1,-1.031250000E1,-3.962500000E1,1.725000000E1
4.253999844E1,-1.187500000E1,-4.025000000E1,1.300000000E1
4.257000000E1,-1.281250000E1,-4.125000000E1,8.312500000E0
4.259997031E1,-1.275000000E1,-4.268750000E1,4.562500000E0
4.261999375E1,-1.256250000E1,-4.287500000E1,2.687500000E0
4.264999531E1,-1.206250000E1,-4.250000000E1,-4.375000000E-1
4.267999688E1,-1.206250000E1,-4.168750000E1,-3.437500000E0
4.271000000E1,-1.106250000E1,-4.150000000E1,-6.375000000E0
4.274000156E1,-1.025000000E1,-4.150000000E1,-9.062500000E0
4.276997188E1,-1.068750000E1,-4.168750000E1,-1.106250000E1
4.278999375E1,-1.031250000E1,-4.100000000E1,-1.193750000E1
4.281999688E1,-8.937500000E0,-4.018750000E1,-1.193750000E1
4.284999844E1,-9.687500000E0,-4.118750000E1,-1.175000000E1
