"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.126899969E2,2.422199965E0,-2.178699970E0,-4.337599754E0
1.127199984E2,1.482100010E0,-2.969099998E0,-4.412499905E0
1.127500016E2,-5.338999629E-1,-4.304199696E0,-1.766999960E0
1.127799719E2,-1.559599996E0,-4.132899761E0,-2.334599972E0
1.127999953E2,-6.629999876E-1,-3.627499819E0,-2.078099966E0
1.128299953E2,-7.305999994E-1,-3.236399889E0,-2.777999938E-1
1.128599984E2,-1.016399980E0,-2.177799940E0,1.893000007E0
1.128900016E2,-1.050999984E-1,3.914999962E-1,5.846399784E0
1.129199719E2,2.093299866E0,9.689799309E0,1.013100028E0
1.129399938E2,8.461999893E-1,9.046899796E0,-7.613999844E-1
1.129699953E2,-8.822999597E-1,-2.300299883E0,7.486399651E0
1.129999984E2,1.117900014E0,6.977499962E0,6.572199821E0
1.130300000E2,4.079199791E0,1.077180004E1,-1.146850014E1
1.130600016E2,-2.681299925E0,-7.626399994E0,-9.093999863E0
1.130899734E2,-4.621399879E0,-1.076639938E1,1.459100008E0
1.131099953E2,-2.085999995E-1,-3.817399979E0,6.605199814E0
1.131399969E2,1.949299932E0,6.616699696E0,-7.061199665E0
1.131699984E2,-6.974999905E-1,5.647500038E0,-3.299000025E0
1.132000016E2,1.931800008E0,-3.618799925E0,1.089200020E0
1.132299719E2,2.312099934E0,-6.395499706E0,7.537999749E-1
1.132499938E2,2.030400038E0,-5.270699978E0,-4.215999842E-1
1.132799953E2,1.026799917E0,-1.071300030E0,-1.914199948E0
1.133099984E2,-5.835999846E-1,2.965099812E0,-1.742699981E0
1.133400000E2,-8.246999979E-1,-1.650900006E0,3.013199806E0
1.133700016E2,-1.407999992E-1,-1.870700002E0,3.333299875E0
1.133999719E2,4.269999862E-1,3.045699835E0,2.057499886E0
1.134199953E2,1.885199904E0,1.755699992E0,1.926699996E0
1.134499969E2,3.365999937E0,3.042099953E0,6.797999740E-1
1.134799984E2,-2.339999937E-2,3.526999950E0,2.026099920E0
1.135100000E2,3.214299917E0,4.992000103E0,1.409299970E0
1.135399719E2,2.872200012E0,5.110199928E0,-9.772999883E-1
1.135599938E2,1.917999983E0,2.922499895E0,-3.448899984E0
1.135899969E2,-1.057099938E0,2.334699869E0,-3.179899931E0
1.136199984E2,-2.597800016E0,3.482899904E0,-6.036999822E-1
1.136500000E2,-1.338799953E0,2.251099825E0,6.161000133E-1
1.136800016E2,-1.132499933E0,7.646999955E-1,-2.320400000E0
1.137099719E2,1.771299958E0,-1.870199919E0,-2.839699984E0
1.137299938E2,2.311199903E0,-2.730999947E0,-2.877499819E0
1.137599969E2,4.071999788E-1,-2.721899986E0,-3.711199999E0
1.137899984E2,-4.104999900E-1,-4.112100124E0,-3.857999802E0
1.138200016E2,-1.276999950E0,-5.129299641E0,-2.237200022E0
1.138499719E2,-1.502900004E0,-4.429999828E0,-1.865499973E0
1.138699938E2,-1.026899934E0,-3.713999987E0,-2.004699945E0
1.138999953E2,-6.326999664E-1,-3.397699833E0,-1.735799909E0
1.139299984E2,-5.342000127E-1,-2.294800043E0,1.237599969E0
1.139600000E2,5.388000011E-1,3.322700024E0,7.418399811E0
1.139900016E2,-5.485000014E-1,1.421490002E1,5.440999985E0
1.140199734E2,-4.322899818E0,-4.508000016E-1,1.261299968E0
1.140399938E2,-2.657899857E0,-3.758799791E0,4.850999832E0
1.140699969E2,4.539899826E0,1.017459965E1,5.151999593E-1
1.140999984E2,8.560799599E0,2.782999992E0,-1.110099983E1
1.141300016E2,-7.188899994E0,-9.127200127E0,-6.585299969E0
1.141599719E2,-4.574599743E0,-5.709499836E0,5.825099945E0
1.141799938E2,-1.414899945E0,2.917999923E-1,1.785799980E0
1.142099953E2,2.654799938E0,8.303299904E0,-6.914499760E0
1.142399984E2,3.962899923E0,1.435499907E0,-1.327999949E0
1.142700000E2,1.939999938E0,-4.069600105E0,5.141000152E-1
1.143000031E2,7.670999765E-1,-5.156699657E0,8.949999511E-2
1.143299734E2,-2.771999836E-1,-2.168299913E0,-1.284199953E0
1.143499953E2,-1.999999955E-2,5.216999650E-1,-1.287199974E0
1.143799969E2,8.780999780E-1,3.650999963E-1,1.551999897E-1
1.144100000E2,-1.023999974E-1,-1.903999925E0,3.179499865E0
1.144400063E2,-3.030999899E-1,-7.263999581E-1,2.169100046E0
1.144699719E2,-3.129999936E-1,-2.832999825E-1,4.169999808E-2
1.144899938E2,1.021999955E0,2.024399996E0,1.581200004E0
1.145199953E2,3.225499868E0,2.342099905E0,2.752399921E0
1.145499984E2,5.902999640E-1,2.899899960E0,1.618399978E0
1.145800000E2,1.103999987E-1,5.739299774E0,1.724799991E0
1.146100016E2,1.300999999E0,4.703999996E0,-8.018999696E-1
1.146399734E2,1.322499990E0,1.965999901E-1,-3.915699959E0
1.146599953E2,2.386600018E0,-2.890000045E-1,-7.052999735E-1
1.146899984E2,6.613999605E-1,5.220299721E0,6.492999792E-1
1.147200000E2,-7.547000051E-1,3.982599974E0,-1.483099937E0
1.147500016E2,-1.934699893E0,2.186499834E0,3.771999776E-1
1.147799719E2,8.169999719E-1,-9.414999485E-1,-2.388299942E0
1.147999938E2,1.960099936E0,-2.719399929E0,-3.948899984E0
1.148299969E2,9.125999808E-1,-2.494299889E0,-4.316199780E0
1.148599984E2,4.262000024E-1,-2.759500027E0,-4.034100056E0
1.148900000E2,-6.837999821E-1,-4.461499691E0,-2.469899893E0
1.149199703E2,-1.278499961E0,-4.870800018E0,-1.428499937E0
1.149399938E2,-6.879000068E-1,-4.709199905E0,-1.453400016E0
1.149699953E2,-3.614999950E-1,-4.168499947E0,-2.621999979E-1
1.149999984E2,-9.660999775E-1,-3.380399942E0,1.690599918E0
1.150300000E2,-2.743999958E-1,-7.940999866E-1,5.397999763E0
1.150600000E2,2.201299906E0,1.621759987E1,4.893199921E0
1.150899719E2,-3.223799944E0,3.269799948E0,4.296999872E-1
1.151099938E2,-3.309899807E0,-4.644000053E0,3.785099983E0
1.151399969E2,2.701699972E0,5.503099918E0,2.229899883E0
1.151699984E2,6.604899883E0,8.819199562E0,-1.256569958E1
1.152000000E2,-5.805799961E0,-5.653999805E0,-4.781399727E0
1.152299703E2,-3.847999811E0,-8.378000259E0,3.931099892E0
1.152499938E2,-1.150200009E0,-3.310400009E0,3.433799982E0
1.152799953E2,3.526799917E0,6.040299892E0,-9.217199326E0
1.153099969E2,2.761799812E0,3.978499889E0,-2.023099899E0
1.153399984E2,1.431800008E0,-4.479599953E0,1.267899990E0
1.153700016E2,1.494099975E0,-6.482999802E0,-2.777999938E-1
1.153999719E2,1.786599994E0,-3.395499945E0,-1.759199977E0
1.154199938E2,1.764899969E0,2.094199896E0,-1.782099962E0
1.154499969E2,-1.142099977E0,3.925999880E0,4.089999944E-2
1.154799984E2,-1.975699902E0,-2.260299921E0,4.937599659E0
1.155100000E2,8.847999573E-1,-7.734999657E-1,1.723799944E0
1.155399719E2,-6.588999629E-1,5.317999721E-1,-8.623999953E-1
1.155599938E2,1.273399949E0,1.632900000E0,1.246799946E0
1.155899969E2,4.964699745E0,3.102099895E0,2.480200052E0
1.156199984E2,1.041499972E0,2.763299942E0,2.305199862E0
1.156499984E2,2.658200026E0,5.633100033E0,1.432099938E0
1.156800016E2,2.825599909E0,2.798699856E0,-3.783699989E0
1.157099719E2,1.855599999E0,1.799899936E0,-2.658900023E0
1.157299953E2,5.949999690E-1,4.594599724E0,-2.401799917E0
1.157599953E2,-4.453799725E0,5.638700008E0,-5.130000040E-2
1.157899984E2,-3.389499903E0,2.229300022E0,-6.182999611E-1
1.158200000E2,-2.569999918E-2,-1.114599943E0,-1.626799941E0
1.158499719E2,2.700700045E0,-2.790999889E0,-3.002199888E0
1.158699922E2,2.676800013E0,-2.132200003E0,-3.384299994E0
1.158999953E2,1.515599966E0,-1.770399928E0,-4.929100037E0
1.159299984E2,8.567999601E-1,-4.246200085E0,-4.939199924E0
1.159600000E2,-4.073999822E-1,-5.766900063E0,-2.190599918E0
1.159900016E2,-1.391799927E0,-5.719500065E0,-1.372200012E0
1.160199734E2,-1.656399965E0,-4.474100113E0,-8.357999921E-1
1.160399938E2,-1.267599940E0,-3.536399841E0,-7.800000161E-2
1.160699969E2,1.869399905E0,1.325899959E0,7.092799664E0
1.160999984E2,2.733099937E0,1.936639977E1,6.258599758E0
1.161300000E2,-5.382699966E0,2.840600014E0,-3.747999966E-1
1.161599703E2,-1.793499947E0,-4.713099957E0,6.077600002E0
1.161799938E2,7.888999581E-1,5.578599930E0,5.021500111E0
1.162099953E2,6.857899666E0,8.093599319E0,-1.130560017E1
1.162399984E2,-1.125199914E0,-4.848499775E0,-7.034599781E0
1.162700000E2,-2.395599842E0,-8.787799835E0,1.411499977E0
1.163000016E2,1.855299950E0,2.856999934E-1,-9.426999688E-1
1.163299719E2,-1.929999888E-1,6.283199787E0,-8.045599937E0
1.163499953E2,-4.639999866E-1,3.931499958E0,-2.559200048E0
1.163799969E2,1.117299914E0,-2.696099997E0,1.564199924E0
1.164099984E2,2.072900057E0,-5.184999943E0,9.959999919E-1
1.164400016E2,2.801800013E0,-4.786999702E0,-2.072799921E0
1.164699719E2,9.857999682E-1,7.619999647E-1,-5.808300018E0
1.164899938E2,-1.618399978E0,3.859200001E0,-2.368000031E0
1.165199969E2,-1.971499920E0,-9.350999594E-1,5.486700058E0
1.165499984E2,1.324599981E0,-3.339999914E-2,3.171700001E0
1.165800000E2,1.900999993E-1,2.564699888E0,-6.790000200E-2
1.166100016E2,1.592700005E0,2.267499924E0,2.018399954E0
1.166399719E2,2.544399977E0,3.140899897E0,1.610000014E0
1.166599953E2,2.915000021E-1,3.217499971E0,2.217499971E0
1.166899969E2,2.551100016E0,6.136799812E0,1.282099962E0
1.167199984E2,2.735499859E0,2.700299978E0,-2.071300030E0
1.167500000E2,1.916499972E0,1.108699918E0,-2.327699900E0
1.167799719E2,-1.249999925E-2,3.196199894E0,-9.088999629E-1
1.167999938E2,-1.595099926E0,5.003900051E0,-4.596000016E-1
1.168299969E2,-2.499599934E0,2.853099823E0,2.540000081E-1
1.168599984E2,-8.769999444E-2,-3.713999987E-1,-1.430400014E0
1.168900000E2,2.103999853E0,-2.475199938E0,-2.491400003E0
1.169200016E2,1.483399987E0,-2.180899858E0,-3.600799799E0
1.169499719E2,5.902999640E-1,-2.198299885E0,-4.887700081E0
1.169699938E2,2.800999880E-1,-3.751399994E0,-3.761799812E0
1.169999969E2,-1.038100004E0,-5.280999660E0,-1.892099977E0
1.170300000E2,-1.551899910E0,-4.771999836E0,-1.665399909E0
1.170600000E2,-9.370999932E-1,-3.813199997E0,-9.909999967E-1
1.170899719E2,-2.726999819E-1,-1.854299903E0,1.695299983E0
1.171099922E2,3.118999898E-1,3.003999889E-1,5.859600067E0
1.171399969E2,-1.035999954E-1,7.326699734E0,5.565099716E0
1.171699969E2,-4.805999994E-1,7.664700031E0,-1.130800009E0
1.172000000E2,-6.263999939E-1,-1.626999974E0,2.661200047E0
1.172300031E2,-5.150000006E-2,4.176700115E0,4.617599964E0
1.172599719E2,3.956599951E0,9.338099480E0,-4.909699917E0
1.172799938E2,1.541000009E0,5.525999665E-1,-7.920199871E0
1.173099969E2,-6.080800056E0,-9.340299606E0,-4.905699730E0
1.173400000E2,-6.498000026E-1,-4.525799751E0,2.746399879E0
1.173700016E2,5.111099720E0,3.648599863E0,-4.984299660E0
1.173999719E2,7.258999944E-1,6.181900024E0,-4.083799839E0
1.174199953E2,9.858999848E-1,-3.021000028E-1,1.906399965E0
1.174499953E2,1.266099930E0,-4.738800049E0,5.383999944E-1
1.174799984E2,2.761799812E0,-5.546700001E0,-4.447999895E-1
1.175100000E2,2.418299913E0,-2.303099871E0,-7.583000064E-1
1.175400016E2,-7.290999889E-1,4.133299828E0,-2.119099855E0
1.175699734E2,-4.111899853E0,1.390900016E0,1.792400002E0
1.175899953E2,-2.128999949E0,-1.969899893E0,5.678799629E0
1.176199969E2,1.749799967E0,-2.017600060E0,3.019899845E0
1.176500000E2,-1.509999949E-2,8.314999938E-1,-1.371199965E0
1.176800016E2,-4.143999815E-1,3.264699936E0,8.446999788E-1
1.177099719E2,3.484799862E0,2.976199865E0,2.769500017E0
1.177299938E2,1.085799932E0,3.190799952E0,3.379400015E0
1.177599969E2,1.453400016E0,4.679500103E0,2.756899834E0
1.177899984E2,3.279799938E0,2.546000004E0,-1.379299998E0
1.178200000E2,2.649899960E0,1.766499996E0,-3.969999790E0
1.178499719E2,7.683999538E-1,2.440399885E0,-7.791999578E-1
1.178699922E2,-3.506000042E-1,4.306699753E0,5.491999984E-1
1.178999953E2,-1.411899924E0,3.030499935E0,-2.084999979E-1
1.179299969E2,-1.631399989E0,1.368699908E0,1.503999978E-1
1.179600000E2,1.001600027E0,-1.373600006E0,-1.794699907E0
1.179900016E2,2.086400032E0,-2.644399881E0,-3.381999969E0
1.180199719E2,1.122599959E0,-1.880899906E0,-4.200900078E0
1.180399938E2,7.974999547E-1,-2.519899845E0,-4.486999989E0
1.180699969E2,-4.054999948E-1,-3.859999895E0,-1.853899956E0
1.180999984E2,-1.345199943E0,-4.103099823E0,-1.695199966E0
1.181300000E2,-1.290099978E0,-3.514299870E0,-1.308200002E0
1.181599703E2,-9.574999809E-1,-2.789899826E0,2.940999866E-1
1.181799938E2,-6.423000097E-1,-1.564000010E0,1.206799984E0
1.182099953E2,1.223899961E0,1.767499924E0,3.863499880E0
1.182399969E2,1.717599988E0,1.084439945E1,1.604099989E0
1.182699984E2,-3.565399885E0,3.524099827E0,3.290999889E0
1.183000016E2,-2.142199993E0,1.391899943E0,7.360099792E0
1.183299719E2,3.614899874E0,8.499300003E0,-2.220099926E0
1.183499938E2,5.745899677E0,-4.272999763E-1,-1.111129951E1
1.183799969E2,-4.600199699E0,-8.713500023E0,-8.787599564E0
1.184099984E2,2.397599936E0,-5.038999915E-1,3.995299816E0
1.184299984E2,3.091099977E0,2.578699827E0,8.141999841E-1
1.184599906E2,-3.123499870E0,6.316299915E0,-5.817899704E0
1.184899938E2,-4.792999923E-1,-4.246999919E-1,1.371999979E-1
1.185199953E2,1.086099982E0,-3.313499928E0,-7.540999651E-1
1.185499984E2,9.269999862E-1,-4.741199970E0,-7.637000084E-1
1.185799984E2,-5.169999972E-2,-1.932999969E0,-2.053999901E-1
1.186100016E2,5.500000119E-1,1.347299933E0,2.416999936E-1
1.186399719E2,9.001999497E-1,4.766999781E-1,1.569399953E0
1.186599938E2,1.336399913E0,-1.405399919E0,3.545099974E0
1.186899969E2,2.506000042E0,-1.034799933E0,2.465699911E0
1.187199984E2,-1.434299946E0,7.921999693E-1,3.321999907E-1
1.187500000E2,3.249999881E-1,2.733599901E0,3.613199949E0
1.187799703E2,4.057499886E0,3.046099901E0,2.508199930E0
1.187999938E2,2.601899862E0,3.765599966E0,1.569099903E0
1.188299953E2,1.943199992E0,6.676499844E0,4.276999831E-1
1.188599969E2,3.171099901E0,3.370599985E0,-9.325999618E-1
1.188899984E2,1.304600000E0,6.250999570E-1,-2.746099949E0
1.189200016E2,-1.163800001E0,-2.417999953E-1,1.362399936E0
1.189499719E2,-9.490000010E-1,3.671700001E0,1.324599981E0
1.189699953E2,-1.013299942E0,4.010999680E0,-9.709999710E-2
1.189999969E2,-4.530999959E-1,1.946499944E0,-2.121799946E0
1.190299984E2,2.460599899E0,-8.345999718E-1,-3.267299891E0
1.190600000E2,2.636399984E0,-2.722199917E0,-3.220199823E0
1.190899719E2,9.373999834E-1,-2.040699959E0,-4.157999992E0
1.191099922E2,1.167999953E-1,-1.984699965E0,-3.838499784E0
1.191399953E2,-1.589999914E0,-2.806200027E0,-1.759099960E0
1.191699984E2,-2.106099844E0,-3.434999943E0,-2.075999975E0
1.192000000E2,-1.008599997E0,-3.920099974E0,-1.746399999E0
1.192300016E2,-1.571999907E0,-3.760699987E0,4.521999955E-1
1.192599719E2,-1.253700018E0,-1.041000009E0,2.659099817E0
1.192799953E2,4.092999995E-1,2.661799908E0,3.837599993E0
1.193099969E2,2.708999813E-1,1.160419941E1,9.959999919E-1
1.193399984E2,-3.258299828E0,2.447999954E0,1.980299950E0
1.193700016E2,-2.779899836E0,-4.325999737E0,6.061100006E0
1.193999719E2,5.594999790E0,4.058700085E0,2.781899929E0
1.194199938E2,9.460700035E0,6.145699978E0,-1.156899929E1
1.194499969E2,-4.108799934E0,5.388000011E-1,-1.177779961E1
1.194799984E2,-3.321899891E0,-5.739500046E0,4.156899929E0
1.195100000E2,1.008999944E0,-2.818300009E0,2.368099928E0
1.195400016E2,2.223700047E0,3.382799864E0,-7.780699730E0
1.195699734E2,1.273100019E0,4.617199898E0,-3.078699827E0
1.195899953E2,7.161999941E-1,4.159999788E-1,7.168999910E-1
1.196199969E2,3.227999806E-1,-4.691899776E0,7.759999633E-1
1.196499984E2,1.138899922E0,-4.425399780E0,-5.435999632E-1
1.196800016E2,9.592999816E-1,-5.608999729E-1,-9.629999995E-1
1.197099719E2,4.224999845E-1,1.267099977E0,-3.050000072E-1
1.197299938E2,-1.332999915E-1,-2.875999808E-1,3.658999801E-1
1.197599953E2,-1.401399970E0,-1.744499922E0,2.540499926E0
1.197899984E2,-2.207999974E-1,-1.428399920E0,2.147899866E0
1.198200000E2,1.810699940E0,1.589599967E0,1.247399926E0
1.198500016E2,2.591099977E0,2.921099901E0,1.355700016E0
1.198799734E2,2.542099953E0,1.399399996E0,1.395299911E0
1.198999953E2,1.043300033E0,2.889600039E0,1.393899918E0
1.199299969E2,3.010599852E0,5.862099648E0,2.274600029E0
1.199599984E2,4.087699890E0,3.648899794E0,6.186000109E-1
1.199900016E2,3.243399858E0,2.592499971E0,-1.923399925E0
1.200199719E2,5.655999780E-1,2.209599972E0,-1.583699942E0
1.200399922E2,6.644999981E-1,2.471699953E0,-2.082900047E0
1.200699953E2,8.731999993E-1,3.187999964E0,9.156000018E-1
1.200999984E2,-2.569999993E-1,1.109799981E0,-2.342900038E0
1.201299984E2,1.869899988E0,-1.820499897E0,-3.940299988E0
1.201600016E2,1.536199927E0,-2.326699972E0,-2.903800011E0
1.201899734E2,4.009999931E-1,-1.022400022E0,-3.436999798E0
1.202099953E2,-6.082000136E-1,-1.178499937E0,-3.856899977E0
1.202399969E2,-1.285200000E0,-2.532599926E0,-3.043499947E0
1.202700000E2,-8.889999986E-1,-3.368899822E0,-2.644199848E0
1.203000016E2,-7.143999934E-1,-3.208499908E0,-1.998399973E0
1.203299719E2,-1.328299999E0,-3.183499813E0,-6.406999826E-1
1.203499938E2,-7.938999534E-1,-3.029999971E0,7.206000090E-1
1.203799969E2,-1.825999916E-1,-7.179999948E-1,4.957599640E0
1.204099984E2,-5.018999577E-1,8.728799820E0,1.873699903E0
1.204400250E2,-1.059700012E0,5.916599751E0,2.023099899E0
1.204700016E2,-7.748999596E-1,1.506000012E-1,4.827899933E0
1.204999734E2,2.369699955E0,1.242789936E1,3.558999896E-1
1.205199953E2,5.468699932E0,8.735599518E0,-9.779099464E0
1.205499969E2,-8.481000066E-1,-8.125699997E0,-7.819900036E0
1.205800000E2,-2.342000008E-1,-8.618999481E0,8.889999986E-2
1.206100016E2,6.729999930E-2,2.206099987E0,-2.750000060E-1
1.206399734E2,-2.727099895E0,8.463399887E0,-7.511499882E0
1.206599938E2,-3.542000055E-1,3.995299816E0,-1.186800003E0
1.206899953E2,3.389099836E0,-3.038899899E0,5.000000000E-1
1.207199969E2,2.052999973E0,-5.444099903E0,3.033999801E-1
1.207500000E2,6.956999898E-1,-3.072000027E0,-3.969999775E-2
1.207799703E2,2.956999838E-1,2.649999857E-1,-1.381899953E0
1.207999938E2,2.642000020E-1,1.186999917E0,-7.112999558E-1
1.208299953E2,1.017300010E0,-1.700599909E0,2.446099997E0
1.208599969E2,1.766999960E-1,-5.478000045E-1,2.693500042E0
1.208900000E2,-1.728299975E0,5.505999923E-1,8.104999661E-1
1.209200047E2,4.111999869E-1,2.447999954E0,1.279299974E0
1.209499719E2,4.460899830E0,3.847899914E0,2.829999924E0
1.209699938E2,4.280600071E0,4.866199970E0,2.496399879E0
1.209999969E2,3.836699963E0,6.501899719E0,6.060000062E-1
1.210299984E2,3.185799837E0,3.485499859E0,-8.743000031E-1
1.210600000E2,-6.893999577E-1,4.596000016E-1,-3.055999994E0
1.210899719E2,1.955999881E-1,1.052299976E0,9.768999815E-1
1.211099922E2,3.510399818E0,2.776899815E0,-4.115999937E-1
1.211399953E2,4.627999961E-1,4.386099815E0,-1.711599946E0
1.211699984E2,1.886500001E0,8.776999712E-1,-3.278399944E0
1.212000000E2,2.740299940E0,-2.166899920E0,-2.118599892E0
1.212300016E2,2.037999928E-1,-2.356799841E0,-3.432699919E0
1.212599719E2,-1.531899929E0,-2.432199955E0,-1.430499911E0
1.212799938E2,-2.414199829E0,-3.102399826E0,-1.694799900E0
1.213099969E2,-8.779999614E-1,-3.488399982E0,-3.765100002E0
1.213399984E2,6.234999895E-1,-3.523699999E0,-3.393899918E0
1.213700000E2,-2.146999985E-1,-3.691200018E0,-1.103500009E0
1.213999719E2,-7.795999646E-1,-2.198799849E0,1.865599990E0
1.214199938E2,-1.774999946E-1,-2.022999972E-1,4.743400097E0
1.214499953E2,1.150200009E0,4.167099953E0,3.767399788E0
1.214799969E2,1.464499950E0,8.455999374E0,0.000000000E0
1.215100000E2,-1.816799998E0,2.347199917E0,4.058599949E0
1.215400000E2,-9.596999884E-1,7.783099651E0,3.762499809E0
1.215699719E2,2.932399988E0,4.772799969E0,-5.611999989E0
1.215899938E2,3.538800001E0,-5.980199814E0,-7.221799850E0
1.216199969E2,-2.659299850E0,-1.317179966E1,-3.606400013E0
1.216499984E2,2.408999920E0,-5.893999934E-1,2.423099995E0
1.216800000E2,2.426899910E0,1.004169941E1,-5.934400082E0
1.217099719E2,-2.513999939E0,2.598500013E0,2.679999918E-2
1.217299938E2,-2.052999884E-1,-2.721799850E0,2.918799877E0
1.217599953E2,1.673699975E0,-4.183599949E0,-2.928999960E-1
1.217899969E2,2.720899820E0,-3.862999916E0,5.389999971E-2
1.218199984E2,1.315299988E0,-1.599099994E0,-5.543000102E-1
1.218500016E2,1.636600018E0,1.513399959E0,-8.205999732E-1
1.218799719E2,4.064999819E-1,1.261600018E0,8.593999743E-1
1.218999938E2,-1.966099977E0,-1.263399959E0,2.762799978E0
1.219299969E2,-2.191400051E0,-1.909399986E0,3.061699867E0
1.219599984E2,-8.030999899E-1,6.685999632E-1,-1.754999906E-1
1.219900016E2,-3.030000031E-1,3.278599977E0,1.605799913E0
1.220199719E2,3.571899891E0,3.006599903E0,2.990000010E0
1.220399938E2,3.237099886E0,3.393299818E0,2.032000065E0
1.220699953E2,2.521100044E0,5.902899742E0,1.033499956E0
1.220999984E2,3.087999821E0,3.840699911E0,-1.533499956E0
1.221300000E2,1.378499985E0,1.332799911E0,-2.252699852E0
1.221600016E2,-1.251299977E0,4.122000039E-1,-9.695000052E-1
1.221899719E2,-6.338999867E-1,3.548899889E0,1.833299994E0
1.222099953E2,-1.796099901E0,4.237699986E0,6.327999830E-1
1.222399953E2,-3.759999871E-1,9.037999511E-1,-1.270499945E0
1.222699984E2,2.485199928E0,-2.157399893E0,-2.751099825E0
1.223000016E2,2.275500059E0,-3.093099833E0,-3.272599936E0
1.223299719E2,7.353999615E-1,-2.500699997E0,-4.037699699E0
1.223499938E2,-3.288999796E-1,-2.929699898E0,-3.222299814E0
1.223799953E2,-1.683299899E0,-3.346499920E0,-2.055899858E0
1.224099984E2,-1.316299915E0,-3.598899841E0,-8.325999975E-1
1.224400344E2,-1.753999949E0,-3.638700008E0,6.079999730E-2
1.224700016E2,-1.498899937E0,-2.940699816E0,1.472700000E0
1.224999734E2,-6.079999730E-2,-3.902999759E-1,4.533299923E0
1.225199953E2,4.460999966E-1,2.918399811E0,3.828399897E0
1.225499969E2,-7.360000163E-2,8.694099426E0,-5.791000128E-1
1.225799984E2,-7.274999619E-1,1.172999963E-1,2.895399809E0
1.226100016E2,-1.014099956E0,5.191400051E0,5.181200027E0
1.226399719E2,2.694900036E0,1.107769966E1,-4.957200050E0
1.226599938E2,3.323599815E0,-8.552999496E-1,-6.561199665E0
1.226899969E2,-4.402800083E0,-1.153090000E1,-5.844999790E0
1.227199984E2,-9.185999632E-1,-4.574500084E0,2.716399908E0
1.227500000E2,2.300600052E0,5.469199657E0,-3.189399958E0
1.227800016E2,-4.896999896E-1,5.473000050E0,-3.016899824E0
1.228099734E2,1.611299992E0,-1.441499949E0,6.638999581E-1
1.228299953E2,1.163100004E0,-3.552599907E0,-1.695999950E-1
1.228599969E2,1.125499964E0,-4.628600121E0,-8.819999546E-2
1.228899984E2,4.291999936E-1,-1.846399903E0,-2.827999890E-1
1.229200016E2,9.893999696E-1,1.076399922E0,-5.949999690E-1
1.229499719E2,1.266799927E0,-2.421999872E-1,5.853999853E-1
1.229699938E2,4.502999783E-1,-2.102799892E0,1.982399940E0
1.229999969E2,2.493999898E-1,-8.657000065E-1,2.022799969E0
1.230299984E2,-1.773599982E0,8.551999927E-1,1.013100028E0
1.230600000E2,-1.314000040E-1,2.949999809E0,2.796700001E0
1.230900016E2,3.223599911E0,2.536599874E0,1.705799937E0
1.231199734E2,6.906999946E-1,4.194999695E0,1.742699981E0
1.231399953E2,1.492100000E0,6.665099621E0,1.532699943E0
1.231699969E2,3.235499859E0,3.852299929E0,-5.799999833E-2
1.232000000E2,1.983399987E0,2.050299883E0,-4.164700031E0
1.232300000E2,-1.145299911E0,4.350000024E-1,-6.448999643E-1
1.232599719E2,-9.578999877E-1,2.553799868E0,5.780000091E-1
1.232799938E2,-1.150200009E0,3.440399885E0,9.228999615E-1
1.233099953E2,-1.190500021E0,1.440299988E0,-8.989999890E-1
1.233399984E2,1.642499924E0,-1.729299903E0,-2.467200041E0
1.233700000E2,2.661599874E0,-2.855499983E0,-2.647399902E0
1.234000016E2,6.941999793E-1,-2.214099884E0,-3.790599823E0
1.234299734E2,-7.739999890E-2,-2.942399979E0,-3.870199919E0
1.234499953E2,-8.590999842E-1,-3.641699791E0,-2.738199949E0
1.234799969E2,-1.547500014E0,-4.231499672E0,-1.829299927E0
1.235099984E2,-1.240000010E0,-4.295099735E0,-1.336599946E0
1.235400016E2,-1.400799990E0,-3.765499830E0,9.702999592E-1
1.235699719E2,3.879999742E-2,-1.839100003E0,3.560199976E0
1.235899938E2,9.783999920E-1,2.772300005E0,6.356299877E0
1.236199969E2,-7.434999943E-1,1.236380005E1,1.237399936E0
1.236499984E2,-4.286200047E0,1.302099943E0,7.882999778E-1
1.236800000E2,-2.652400017E0,3.215399981E0,4.249099731E0
1.237099703E2,4.454999924E0,9.217499733E0,-2.881199837E0
1.237299922E2,5.976999760E0,-1.756999969E0,-5.934199810E0
1.237599938E2,-3.063799858E0,-9.435099602E0,-5.840600014E0
1.237899969E2,-2.754999995E-1,-3.210500002E0,7.125999928E-1
1.238200000E2,1.110999942E0,3.750099897E0,-3.383100033E0
1.238500016E2,-5.228999853E-1,4.278800011E0,-2.118900061E0
1.238799719E2,1.419999957E0,-6.675999761E-1,1.047600031E0
1.238999953E2,1.425599933E0,-2.942600012E0,4.395999908E-1
1.239299953E2,1.896699905E0,-4.465300083E0,6.262999773E-1
1.239599984E2,7.344999909E-1,-1.961499929E0,5.339999869E-2
1.239900000E2,1.916999966E-1,1.326699972E0,-1.107299924E0
1.240199703E2,8.758999705E-1,-1.030000020E-2,1.000499964E0
1.240399922E2,1.123099923E0,-1.283900023E0,3.209999800E0
1.240699953E2,4.161999822E-1,-8.072999716E-1,2.412199974E0
1.240999969E2,-1.028900027E0,-2.162999958E-1,-3.107999861E-1
