"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.930014063E0,6.899999920E-3,3.549999744E-2,-2.499999944E-3
7.959984375E0,3.289999813E-2,1.050999984E-1,-2.309999987E-2
7.980006250E0,1.269999985E-2,7.239999622E-2,-1.359999925E-2
8.010009375E0,3.089999966E-2,3.799999831E-3,-6.269999593E-2
8.040010938E0,2.879999951E-2,-2.300000004E-2,-1.349999942E-2
8.070012500E0,-1.109999977E-2,-1.249999925E-2,-2.319999970E-2
8.100015625E0,8.999999613E-3,4.380000010E-2,-3.319999948E-2
8.129985938E0,-1.129999943E-2,5.229999870E-2,-2.359999903E-2
8.150007813E0,1.769999973E-2,4.079999775E-2,-5.319999903E-2
8.180009375E0,6.599999964E-3,1.999999955E-2,-6.309999526E-2
8.210012500E0,-2.899999963E-3,-9.099999443E-3,-5.329999700E-2
8.240014063E0,-3.000000026E-3,2.789999917E-2,-1.429999992E-2
8.269984375E0,1.630000025E-2,3.529999778E-2,-3.409999982E-2
8.290006250E0,1.640000008E-2,-1.379999984E-2,-4.389999807E-2
8.320009375E0,-2.139999904E-2,-1.219999976E-2,-6.329999864E-2
8.350012500E0,-1.599999960E-3,2.589999884E-2,-6.340000033E-2
8.380012500E0,-2.939999849E-2,2.459999919E-2,-5.370000005E-2
8.410015625E0,-1.699999906E-3,-1.860000007E-2,9.699999355E-3
8.439985938E0,7.199999876E-3,-2.609999850E-2,2.950000018E-2
8.460007813E0,-2.399999881E-3,1.239999942E-2,2.939999849E-2
8.490010938E0,3.680000082E-2,2.159999870E-2,2.939999849E-2
8.520012500E0,-2.159999870E-2,1.979999989E-2,-9.899999946E-3
8.550014063E0,8.200000040E-3,1.819999889E-2,-1.999999949E-4
8.579984375E0,-2.009999938E-2,1.609999873E-2,-3.999999899E-4
8.600007813E0,-1.919999905E-2,-1.260000002E-2,-2.999999851E-4
8.630009375E0,-9.399999864E-3,-2.129999921E-2,9.499999695E-3
8.660010938E0,-8.200000040E-3,-1.999999862E-3,-9.999999776E-3
8.690012500E0,1.169999968E-2,-1.399999950E-3,-3.929999843E-2
8.720015625E0,1.799999969E-3,2.639999986E-2,-1.999999949E-4
8.749985938E0,3.999999899E-4,-1.289999951E-2,-1.009999961E-2
8.770007813E0,-8.899999782E-3,-2.219999954E-2,1.929999888E-2
8.800010938E0,1.950000040E-2,8.100000210E-3,9.499999695E-3
8.830012500E0,1.999999949E-4,2.589999884E-2,1.919999905E-2
8.860014063E0,1.999999949E-4,2.359999903E-2,-2.019999921E-2
8.889984375E0,1.929999888E-2,-3.599999845E-2,-2.699999837E-3
8.910007813E0,9.099999443E-3,-4.549999908E-2,7.100000046E-3
8.940009375E0,-9.499999695E-3,-4.799999762E-3,7.199999876E-3
8.970010938E0,-1.809999906E-2,2.369999886E-2,4.639999941E-2
9.000014063E0,2.939999849E-2,2.199999988E-2,6.999999750E-3
9.030015625E0,1.960000023E-2,2.300000051E-3,6.999999750E-3
9.059985938E0,8.100000210E-3,1.069999952E-2,-2.899999963E-3
9.080007813E0,7.799999788E-3,-8.399999700E-3,-2.249999903E-2
9.110010938E0,-1.209999993E-2,-1.779999956E-2,1.659999974E-2
9.140012500E0,-2.049999870E-2,-1.649999991E-2,3.639999777E-2
9.170014063E0,-2.009999938E-2,3.199999919E-3,6.999999750E-3
9.199985938E0,-9.399999864E-3,-5.599999800E-3,7.100000046E-3
9.220007813E0,-2.779999934E-2,-1.480000000E-2,2.679999918E-2
9.250009375E0,-1.759999990E-2,2.419999987E-2,-2.499999944E-3
9.280010938E0,1.150000002E-2,2.899999963E-3,2.669999935E-2
9.310014063E0,-8.499999531E-3,2.699999837E-3,1.679999940E-2
9.340015625E0,1.970000006E-2,1.699999906E-3,3.629999980E-2
9.369985938E0,1.960000023E-2,-2.769999951E-2,1.669999957E-2
9.390009375E0,8.999999613E-3,-8.399999700E-3,-3.999999899E-4
9.420010938E0,-1.899999916E-3,1.500000013E-3,-4.999999655E-4
9.450012500E0,2.699999884E-2,1.799999969E-3,2.889999934E-2
9.480014063E0,7.599999662E-3,-4.439999908E-2,9.499999695E-3
9.509985938E0,2.589999884E-2,-4.299999774E-2,5.859999731E-2
9.530006250E0,-1.399999950E-2,-2.309999987E-2,6.839999557E-2
9.560009375E0,-1.249999925E-2,-2.139999904E-2,2.939999849E-2
9.590010938E0,-5.069999769E-2,4.449999705E-2,9.599999525E-3
9.620014063E0,-5.519999936E-2,6.819999963E-2,-3.969999775E-2
9.650015625E0,-4.250000045E-2,6.999999750E-3,-4.959999770E-2
9.679985938E0,-8.999999845E-4,-1.144999936E-1,-9.800000116E-3
9.700009375E0,2.709999867E-2,-1.283999979E-1,3.959999979E-2
9.730010938E0,6.329999864E-2,5.959999934E-2,9.849999845E-2
9.760012500E0,2.199999988E-3,1.283999979E-1,5.839999765E-2
9.790014063E0,-3.480000049E-2,5.680000037E-2,-4.959999770E-2
9.819985938E0,-4.219999909E-2,-2.999999933E-2,-8.859999478E-2
9.840007813E0,-5.889999866E-2,-5.659999698E-2,-1.960000023E-2
9.870009375E0,-2.779999934E-2,-2.529999986E-2,5.889999866E-2
9.900010938E0,3.869999945E-2,-5.299999844E-3,5.889999866E-2
9.930014063E0,3.599999845E-2,1.379999984E-2,1.960000023E-2
9.960015625E0,5.029999837E-2,-5.299999844E-3,9.599999525E-3
9.989985938E0,2.809999883E-2,-1.480000000E-2,-2.960000001E-2
1.001000938E1,1.699999906E-2,1.389999967E-2,-9.999999776E-3
1.004001094E1,-3.199999919E-3,2.979999967E-2,6.799999624E-2
1.007001250E1,-1.299999934E-2,-8.599999361E-3,5.819999799E-2
1.010001406E1,-3.109999932E-2,-8.109999448E-2,2.939999849E-2
1.012998594E1,-2.499999944E-3,1.769999973E-2,-2.929999866E-2
1.015000781E1,6.899999920E-3,1.699999906E-2,-3.920000046E-2
1.018000938E1,6.000000052E-3,-1.249999925E-2,-4.899999872E-2
1.021001250E1,-1.429999992E-2,-1.139999926E-2,6.859999895E-2
1.024001406E1,-1.279999968E-2,2.499999851E-2,4.879999906E-2
1.026998438E1,-1.059999969E-2,2.449999936E-2,6.839999557E-2
1.029000625E1,7.999999798E-4,1.209999993E-2,2.899999917E-2
1.032000938E1,1.500000013E-3,-9.200000204E-3,-3.969999775E-2
1.035001094E1,4.010000080E-2,-4.369999841E-2,-2.799999900E-3
1.038001250E1,2.819999866E-2,-2.109999955E-2,-2.219999954E-2
1.041001562E1,-1.500000013E-3,-1.079999935E-2,-2.600000007E-3
