"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.090577291E1,-3.365867376E0,1.677435994E0,-1.244943380E0
3.094839739E1,-4.202752709E-1,-2.389704704E0,-4.984660447E-1
3.097376562E1,2.411695957E0,-7.733553648E-1,1.048244715E0
3.099415104E1,1.558928132E0,-2.225992918E0,6.059783101E-1
3.101575520E1,4.075692654E0,-1.576032281E0,5.094615817E-1
3.103625260E1,7.783644676E0,-2.257757902E0,-4.268726349E0
3.106382656E1,2.597398996E0,1.109331250E0,-2.382374406E-1
3.108435625E1,5.121494293E0,3.775147200E-1,2.068389654E0
3.110567552E1,5.597969055E0,5.326744914E-1,-1.111774743E-1
3.113545104E1,3.816685915E0,-1.726305127E0,-4.618141055E-1
3.115556406E1,2.312735796E0,-2.441017389E0,-1.198517561E0
3.117556875E1,1.149648428E0,-2.561968803E0,-1.434311628E0
3.119558958E1,9.260717034E-1,-1.954768777E0,-9.529497623E-1
3.121576145E1,3.652974069E-1,4.923573732E-1,2.125810981E-1
3.123586197E1,-1.064127207E0,1.341460109E0,1.696983576E0
3.126384791E1,-2.842966795E0,6.853907704E-1,2.492330074E0
3.128407760E1,-2.466673851E0,1.016479731E0,2.350609541E0
3.130556927E1,-2.486221552E0,4.163657665E0,1.491732955E0
3.132558072E1,-2.784323692E0,3.502701283E0,-2.761110961E-1
3.134584270E1,-2.701246023E0,1.464854836E0,-1.329242706E0
3.137379114E1,-3.745825529E0,1.098335743E0,-1.412320375E0
3.139399531E1,-5.009094715E0,-1.077566266E0,-2.455678284E-1
3.141579114E1,-3.863111734E0,-1.518610954E0,-7.269296050E-1
3.144693697E1,-3.362202168E0,1.111774683E0,-2.052507252E-1
3.147385052E1,-2.756223917E0,2.968805075E0,2.260201424E-1
3.149410624E1,-1.912008166E0,2.455678225E0,4.789183438E-1
3.151574791E1,-6.279694438E-1,1.512502313E0,5.485569835E-1
3.153625000E1,3.946189284E-1,6.756169796E-1,3.347541392E-1
3.156386510E1,1.380555391E0,-2.797762752E-1,-1.270599663E-1
3.158556458E1,1.001819015E0,-1.178969860E0,-4.862487316E-1
3.161387343E1,2.364048481E0,-1.115439892E0,-8.185594529E-2
3.163498437E1,3.736051798E0,-8.552113175E-1,2.797762752E-1
3.165554479E1,1.863138914E0,-1.251052022E0,6.096435189E-1
3.167554531E1,-1.663996935E0,-3.909537569E-2,2.761110961E-1
3.169563645E1,-1.663996935E0,1.148426652E0,-1.192408919E0
3.171577864E1,-4.995656013E0,2.119702339E0,-1.591914773E0
3.173616197E1,-2.906496763E0,-4.300491333E0,-4.618141055E-1
3.176402447E1,3.065321684E0,-1.512502313E0,1.550375938E0
3.178554114E1,3.100751877E0,-5.986479521E-1,-2.443460980E-3
3.180555937E1,2.979800701E0,-2.691472292E0,1.099557430E-2
3.183491979E1,5.681046486E0,-1.230282545E0,-2.807536602E0
3.185555625E1,2.575407743E0,2.736676335E-1,-2.406809032E-1
3.188403177E1,4.625471592E0,4.410446882E-1,1.572367072E0
3.190408697E1,4.774522781E0,-7.330382708E-3,3.995058537E-1
3.192556718E1,2.818532228E0,-1.207069755E0,-2.101376355E-1
3.194796614E1,2.076941729E0,-1.659109950E0,-9.126326442E-1
3.197377760E1,1.025031924E0,-1.645670891E0,-1.347568750E0
3.199457395E1,8.845328689E-1,-1.813048005E0,-5.534439087E-1
3.201577395E1,7.086036801E-1,3.127630055E-1,1.273043156E0
3.203592864E1,-4.972442985E-1,9.639453292E-1,2.271196842E0
3.206404791E1,-2.045176744E0,7.403686643E-1,1.819156647E0
3.208555729E1,-2.174680233E0,2.194227934E0,1.084896684E0
3.210586926E1,-2.646268129E0,3.260798693E0,1.343903504E-2
3.213491770E1,-2.774549961E0,1.359786034E0,-1.667662144E0
3.215554166E1,-2.537534237E0,7.867944241E-1,-1.600466967E0
3.217556458E1,-5.397605419E0,4.459316134E-1,4.349360466E-1
3.220384791E1,-3.734830141E0,-8.393288255E-1,-7.599163651E-1
3.222480312E1,-3.596774578E0,-4.178318083E-1,-1.125213742E0
3.224556406E1,-4.059810162E0,1.037249207E0,-5.644394755E-1
3.226574270E1,-3.409849644E0,1.688431501E0,1.319468915E-1
3.229435572E1,-1.683544636E0,1.169196010E0,8.356636167E-1
3.231578906E1,-4.935791194E-1,9.407324791E-1,9.859364629E-1
3.233615208E1,2.712241709E-1,7.733553648E-1,6.230825186E-1
3.236399114E1,1.252273679E0,3.579670191E-1,-3.298672289E-2
3.238411041E1,1.351233959E0,4.740314186E-1,-6.475171447E-2
3.240553645E1,1.557706356E0,4.789183438E-1,2.003637999E-1
3.242555989E1,2.840523243E0,-6.768386960E-1,3.714060783E-1
3.244721145E1,2.911383629E0,-1.772730947E0,5.424483418E-1
3.247377552E1,-1.202182770E0,-1.334129691E0,5.045746565E-1
3.249402031E1,-2.962696314E0,7.086037099E-2,-2.333505154E-1
3.251577395E1,-3.296228886E0,-2.282192469E0,-6.157521605E-1
3.253585572E1,-2.748893499E-1,-4.386012256E-1,-1.622458100E0
3.256384583E1,2.704911232E0,-1.359786034E0,4.557054639E-1
3.258575729E1,2.703689575E0,-3.238807440E0,5.778785348E-1
3.261379479E1,4.519181252E0,-6.548475623E-1,3.078760803E-1
3.263532968E1,4.720766544E0,4.202752709E-1,-2.321287870E0
3.265556562E1,2.967583418E0,7.562511563E-1,-2.932153083E-2
3.267559114E1,4.697553635E0,-3.359758854E-1,1.798387289E0
3.270381145E1,4.565606594E0,-4.838052690E-1,1.771509200E-1
3.272387083E1,3.100751877E0,-1.259604096E0,-6.389650106E-1
3.274445624E1,2.295631647E0,-1.749518037E0,-1.266934514E0
3.276579062E1,1.225395679E0,-1.661553383E0,-1.729970336E0
3.279403593E1,1.516167521E0,-9.285151362E-1,-3.824016452E-1
3.281576197E1,2.419026345E-1,9.663888216E-1,1.413542151E0
3.283613072E1,-1.259604096E0,2.907718420E-1,1.722639918E0
3.286405156E1,-2.508212566E0,4.935791194E-1,1.626123309E0
3.288555729E1,-2.558303595E0,2.006081343E0,1.188743711E0
3.290556041E1,-3.075095654E0,2.653598547E0,-5.717698336E-1
3.292556458E1,-2.780658484E0,2.454456568E0,-1.568701982E0
3.294851354E1,-3.414736748E0,1.962099195E0,-1.111774683E0
3.296872968E1,-5.254662991E0,1.003040671E0,3.921754956E-1
3.299447291E1,-3.760486364E0,-1.243721604E0,-1.251052022E0
3.301450260E1,-3.981619596E0,-6.035348773E-1,-1.284038782E0
3.303538020E1,-3.963293552E0,7.709119320E-1,-5.778785348E-1
3.305553229E1,-3.037221909E0,1.409876943E0,3.200933933E-1
3.307553854E1,-1.925447226E0,1.293812513E0,8.271115422E-1
3.309558385E1,-1.039692640E0,1.240056396E0,9.053022861E-1
3.311571718E1,-3.115412593E-1,1.088561893E0,6.768386960E-1
3.313620104E1,5.290092826E-1,6.719517708E-1,2.687807009E-2
3.316410312E1,1.004262447E0,8.466592431E-1,-4.276056588E-1
3.318573854E1,8.381071091E-1,1.119105101E0,-2.492330223E-1
3.321393124E1,2.748893499E0,-4.569272101E-1,2.480112910E-1
3.323533333E1,2.381152630E0,-2.228436470E0,6.731734872E-1
3.325558593E1,-1.414763927E0,-2.273640394E0,5.326744914E-1
3.327562135E1,-3.172833920E0,4.789183438E-1,-1.006705880E0
3.329576927E1,-4.043927670E0,7.489207983E-1,-1.161865711E0
3.332406926E1,-1.400103092E0,-1.288925648E0,-8.075638413E-1
3.334453437E1,2.327396631E0,-8.698720932E-1,7.562511563E-1
3.336573385E1,3.115412712E0,-3.076317310E0,6.267477274E-1
3.339406770E1,4.521624565E0,-2.519208193E0,4.850269854E-1
3.341413176E1,6.295577049E0,-1.905899495E-1,-4.427551270E0
3.344709635E1,3.528357506E0,-2.431243658E-1,1.330464482E0
3.347411041E1,5.722585678E0,1.710422710E-2,1.369559884E0
3.349457239E1,4.152661800E0,-3.176499158E-2,-5.424483418E-1
3.351577239E1,2.598620653E0,-7.403686643E-1,-5.656611919E-1
3.353611041E1,2.169793367E0,-1.496619821E0,-1.119105101E0
3.356393489E1,6.939429045E-1,-2.317622662E0,-1.368338108E0
3.358556614E1,8.087855577E-1,-3.065321684E0,-8.344419003E-1
3.361381822E1,7.171558142E-1,1.825265288E0,1.688431501E0
3.363492239E1,-1.429424644E0,1.560149789E0,2.526538610E0
3.365554635E1,-2.377487421E0,9.443976283E-1,2.127032757E0
3.368382135E1,-2.592512131E0,3.165503740E0,5.778785348E-1
3.370383854E1,-2.960253000E0,2.808758259E0,-1.126435518E0
3.372404687E1,-3.000570059E0,1.491732955E0,-2.119702339E0
3.374430572E1,-3.464827538E0,1.615127683E0,-1.398881435E0
3.376577239E1,-5.847201824E0,1.404990107E-1,5.778785348E-1
3.379440260E1,-4.185648441E0,-1.303586364E0,-1.213178396E0
3.381575729E1,-4.050036430E0,-8.796459436E-1,-1.395216227E0
3.383617291E1,-3.717725754E0,1.051909924E0,-6.988298297E-1
3.386382604E1,-2.294409752E0,1.725083470E0,5.583308339E-1
3.388389895E1,-1.324355841E0,1.018923163E0,9.688322544E-1
3.390398333E1,-3.396410644E-1,5.864306092E-1,8.869763017E-1
3.392558281E1,1.092227101E0,5.375614017E-2,3.237585723E-1
3.394737968E1,2.205223560E0,-8.038986325E-1,-7.696902007E-2
3.397393645E1,2.445904493E0,-2.809980139E-2,-3.213151097E-1
3.399435781E1,2.370157003E0,1.209513187E0,-2.675589621E-1
3.401574114E1,3.532022715E0,9.395107627E-1,7.086037099E-2
3.403627031E1,1.776396155E0,-2.199114859E-1,4.276056588E-1
3.406384843E1,-3.238807440E0,-4.361577928E-1,-3.017674387E-1
3.408413281E1,-4.163657665E0,1.363451242E0,-7.513642311E-1
3.410555416E1,-4.910134792E0,-1.887573600E0,-4.862487316E-1
3.413542552E1,2.046398640E0,-5.766567588E-1,-7.990117073E-1
3.415554322E1,2.990796089E0,1.502728462E0,2.174680233E-1
3.417556562E1,2.488664865E0,-3.704286814E0,8.222246170E-1
3.420402083E1,4.508185387E0,-1.791056871E0,-2.736676335E-1
3.422403281E1,4.280943394E0,1.042136073E0,-2.510656118E0
3.424405676E1,2.795319319E0,1.260825872E0,-5.155702829E-1
3.426576614E1,5.197241306E0,2.223549485E-1,1.798387289E0
3.429448072E1,5.198462963E0,2.504547536E-1,2.101376355E-1
3.431576562E1,3.022561073E0,1.612684280E-1,-8.491026759E-1
3.433589166E1,2.517986536E0,-8.197811246E-1,-6.145304441E-1
3.436401822E1,1.310916781E0,-1.759291887E0,-1.167974353E0
3.438574583E1,2.504547536E-1,-3.121521473E0,-9.676105380E-1
3.441379999E1,3.078760803E-1,-5.619960427E-1,3.750712574E-1
3.444797291E1,-1.955990434E0,1.538158655E0,2.196671486E0
3.447400989E1,-2.354274511E0,1.626123309E0,1.541823864E0
3.449554479E1,-2.682920218E0,2.962696314E0,9.040805697E-2
3.451584687E1,-2.720793724E0,1.951103568E0,-1.428202868E0
3.453620624E1,-2.575407743E0,8.356636167E-1,-1.963320851E0
3.456382447E1,-5.194797993E0,3.738495111E-1,6.169738770E-1
3.458383854E1,-3.878994226E0,-1.831373930E0,-3.103195429E-1
3.460438854E1,-3.483153582E0,-1.923003793E0,-4.728097022E-1
3.462576197E1,-3.152064562E0,-5.583308339E-1,-5.229006410E-1
3.465380885E1,-2.293188095E0,1.799608946E0,2.040289938E-1
3.467428906E1,-1.499063253E0,2.505769253E0,6.841690540E-1
3.469554791E1,-4.056145251E-1,2.302961826E0,9.920451641E-1
3.471578645E1,3.433062732E-1,1.677435994E0,7.232644558E-1
3.473625312E1,9.285151362E-1,1.111774683E0,2.064724565E-1
3.476383385E1,1.420872569E0,6.255260110E-1,1.808161139E-1
3.478386614E1,2.001194477E0,5.583308339E-1,7.574728727E-1
3.480396302E1,2.864958048E0,-1.613905907E0,7.037167549E-1
3.482556718E1,4.960225821E-1,-4.159992218E0,6.670648456E-1
3.485376406E1,-3.566231251E0,1.490511179E0,1.453859210E-1
3.487384895E1,-2.883283854E0,2.291966438E0,-2.186897546E-1
3.489441093E1,-3.900985479E0,-3.909537569E-2,-4.948008358E-1
3.491574114E1,8.038986325E-1,-2.317622662E0,-1.017701507E0
3.494801718E1,2.344500780E0,4.776966274E-1,-5.180137157E-1
3.497399322E1,2.337170362E0,-1.660331726E0,2.382374406E-1
3.499401979E1,4.440990448E0,-5.167919993E-1,1.415985584E0
3.501578958E1,5.364618301E0,-1.769065738E0,-1.007927656E0
3.503616458E1,4.192978859E0,-1.710422635E-1,-1.689653277E0
3.506399791E1,4.433660030E0,8.637634516E-1,1.022588372E0
3.508404479E1,4.708549023E0,7.770205736E-1,4.813618064E-1
3.510576458E1,3.257133484E0,-3.323106766E-1,-6.829473376E-1
3.513543385E1,1.800830722E0,-9.712757468E-1,-1.268156171E0
3.515555572E1,1.114218235E0,-1.883908391E0,-1.003040671E0
3.518391926E1,4.752531648E-1,-1.385442376E0,-1.783726513E-1
3.520554739E1,-1.050688177E-1,1.032362223E0,1.065348983E0
3.522574114E1,-1.426981211E0,6.731734872E-1,1.837482572E0
3.525388385E1,-2.125811100E0,5.045746565E-1,1.759291887E0
3.527556406E1,-2.064724445E0,2.376265764E0,9.920451641E-1
3.529558229E1,-2.513099670E0,2.476447582E0,-4.471533597E-1
3.531576822E1,-2.498438835E0,1.923003793E0,-9.993755221E-1
3.533589999E1,-2.932153225E0,1.813048005E0,-7.696902156E-1
3.536401406E1,-4.797735691E0,3.213151097E-1,9.272934198E-1
3.538556770E1,-3.616322279E0,-1.099557400E0,-8.833111525E-1
3.541397708E1,-3.720169306E0,-1.084896684E0,-1.010371089E0
3.544704374E1,-2.746450186E0,1.766622305E0,1.698205322E-1
3.547385208E1,-1.549154282E0,1.976759911E0,6.963863969E-1
3.549456145E1,-6.377432942E-1,1.610240817E0,8.930850029E-1
3.551583593E1,-6.108652335E-3,1.117883325E0,5.497786999E-1
3.553612135E1,6.633996367E-1,8.332201838E-1,-4.886921961E-3
3.556385572E1,9.150761366E-1,3.530800939E-1,-2.174680233E-1
3.558407343E1,1.324355841E0,2.797762752E-1,6.719517708E-2
3.560557239E1,3.927863359E0,-3.494149148E-1,7.122688890E-1
3.562558020E1,3.908315897E0,-2.441017389E0,1.051909924E0
3.565397760E1,-3.517362118E0,1.832595654E-2,6.352998316E-2
3.567399843E1,-3.622430801E0,6.963863969E-1,-8.979718685E-1
3.569402864E1,-6.096435070E0,2.506990910E0,-1.447750568E0
3.571575624E1,-1.954768777E0,-9.883799553E-1,-9.309586287E-1
3.573621145E1,3.422067165E0,-1.143539667E0,1.919338584E0
3.576385624E1,3.968180656E0,-2.095267773E0,3.127630055E-1
3.578392499E1,4.563163280E0,-3.560122490E0,6.108652335E-3
3.580556302E1,4.423885822E0,2.260201454E0,-5.012760162E0
3.582575468E1,3.352428436E0,-8.368853927E-1,9.419541955E-1
3.585379010E1,5.617516518E0,-3.347541392E-1,1.809382796E0
3.587394374E1,4.153883457E0,2.260201424E-1,-6.120869517E-1
3.589410260E1,2.775771618E0,-1.832595654E-2,-1.183856845E0
3.591578020E1,2.734232903E0,-9.651670456E-1,-7.953465581E-1
3.594815156E1,1.466076612E0,-7.831292152E-1,-6.401867867E-1
3.596904114E1,1.011592865E0,-1.036027431E0,-3.579670191E-1
3.599401510E1,1.059240341E0,-3.029891551E-1,6.853907704E-1
3.601573906E1,-6.890559793E-1,1.280373573E0,2.035403013E0
3.603615260E1,-2.150245667E0,4.630358517E-1,2.047620296E0
3.606396458E1,-2.415361166E0,1.185078502E0,1.466076612E0
3.608409583E1,-2.492330074E0,3.984063148E0,9.932668805E-1
3.610554687E1,-2.728124142E0,3.040887117E0,-6.377432942E-1
3.613542187E1,-2.471560717E0,9.529497623E-1,-2.475225925E0
3.615553802E1,-5.341405392E0,4.813618064E-1,-3.824016452E-1
3.617557916E1,-5.436700821E0,-1.657888293E0,-5.986479297E-2
3.620389687E1,-4.228409290E0,-2.254092693E0,-6.866125464E-1
3.622556874E1,-3.492927313E0,-8.833111525E-1,-4.642575681E-1
3.624582499E1,-2.664594173E0,1.657888293E0,4.031710699E-2
3.627556979E1,-1.362229466E0,2.340835571E0,7.367034554E-1
3.629574270E1,-3.714060783E-1,1.672549009E0,7.428121567E-1
3.631579531E1,6.255260110E-1,1.207069755E0,3.396410644E-1
3.633591510E1,1.376890182E0,6.976081133E-1,-1.404990107E-1
3.636385364E1,1.292590857E0,-6.401867867E-1,-2.907718420E-1
3.638404635E1,2.366492033E0,-1.169196010E0,1.392772794E-1
3.640557083E1,3.921754837E0,-1.874134541E0,2.223549485E-1
3.642576614E1,3.006678581E0,-1.897347450E0,6.682865620E-1
3.644730312E1,-1.806939363E0,-1.066570759E0,8.124507666E-1
3.647381093E1,-4.229630947E0,2.665815830E0,-9.541714787E-1
3.649480208E1,-6.591236115E0,-9.492845535E-1,-1.431868076E0
3.651579114E1,-9.529497623E-1,-2.787988901E0,5.778785348E-1
3.653631249E1,5.747020245E0,-8.063421398E-2,1.842369556E0
3.656401510E1,4.073249340E0,-3.055547953E0,-5.338962078E-1
3.658406874E1,4.702440739E0,-3.638313293E0,-2.058615923E0
3.660437604E1,3.672521830E0,2.431243658E0,-3.474601507E0
3.662555833E1,3.358536959E0,-1.330464482E0,1.627344966E0
3.665431666E1,5.933944702E0,-1.040914416E0,1.298699498E0
3.667555208E1,3.846007586E0,-1.331686229E-1,-1.266934514E0
3.670441249E1,2.638937712E0,-5.766567588E-1,-1.134987593E0
3.672554687E1,1.738522410E0,-1.078788042E0,-1.521054387E0
3.674575572E1,1.191187263E0,-1.191187263E0,-9.700539708E-1
3.676576926E1,6.866125464E-1,-1.225395679E0,-3.982841372E-1
3.678591093E1,-5.131268129E-2,6.243042946E-1,7.110471129E-1
3.681382135E1,-2.050063848E0,1.918116808E0,1.927890658E0
3.683487656E1,-2.557081938E0,1.441641927E0,2.111150265E0
3.685556145E1,-1.938886285E0,2.430022001E0,1.459967971E0
3.688404010E1,-2.480112791E0,3.500257730E0,-2.309070528E-1
3.690576041E1,-2.669481039E0,3.053104401E0,-9.224064946E-1
3.694788802E1,-5.110498428E0,-6.682865620E-1,-8.539896011E-1
3.697388697E1,-4.398229599E0,-1.112996459E0,-7.733553648E-1
3.699408072E1,-4.136779308E0,-9.700539708E-1,-6.499606371E-1
3.701575937E1,-3.188716650E0,2.883283794E-1,-2.822197378E-1
3.703611510E1,-2.269975185E0,1.043357849E0,1.123992056E-1
3.706388802E1,-1.092227101E0,1.098335743E0,4.141666293E-1
3.708554322E1,-2.040289938E-1,6.829473376E-1,2.675589621E-1
3.710556770E1,3.701843321E-1,8.381071091E-1,-1.295034289E-1
3.713540520E1,3.591887653E-1,7.049384713E-1,-4.654793143E-1
3.715555781E1,3.567453027E-1,-7.257078886E-1,-4.618141055E-1
3.718385156E1,3.825237989E0,-8.307766914E-1,3.726277947E-1
3.720554947E1,3.949854612E0,-1.725083470E0,7.867944241E-1
3.722565052E1,-1.601688623E0,-3.207042456E0,8.808676600E-1
3.725382395E1,-2.186897516E0,9.871582389E-1,-7.867944241E-1
3.727383958E1,-5.595525742E0,2.783102036E0,-8.393288255E-1
3.729414322E1,-5.655390263E0,-9.248499870E-1,-1.750739813E0
3.731574791E1,1.458746195E0,-2.001194477E0,7.684684396E-1
3.733623645E1,4.877148151E0,-2.687807083E-1,1.313360214E0
3.736383958E1,4.580267429E0,-3.897320271E0,6.902776957E-1
3.738394947E1,5.673716545E0,-1.747074604E0,-3.727499723E0
3.740406197E1,2.981022358E0,3.343876362E0,-2.009746552E0
3.742554739E1,4.243070126E0,-9.700539708E-1,2.180788994E0
3.744783802E1,5.847201824E0,-8.014551997E-1,1.731192112E0
3.747395989E1,3.491705656E0,7.501425147E-1,-1.205847979E0
3.749447499E1,2.963918209E0,-5.253440738E-1,-4.141666293E-1
3.751574947E1,2.211332083E0,-1.386664033E0,-8.747590184E-1
3.753617031E1,1.243721604E0,-1.335351348E0,-7.403686643E-1
3.756385052E1,6.499606371E-1,-1.803274155E0,-2.089159042E-1
3.758390052E1,-9.407324344E-2,2.687807083E-1,9.541714787E-1
3.760397187E1,-1.600466967E0,1.699427128E0,1.739744186E0
3.762575156E1,-2.383596182E0,4.239404798E-1,1.688431501E0
3.765381458E1,-1.999972820E0,2.484999895E0,1.040914416E0
3.767386302E1,-2.495995283E0,3.477044821E0,8.552113548E-3
3.769399895E1,-2.704911232E0,9.737191796E-1,-9.053022861E-1
3.771577604E1,-2.445904493E0,1.177748203E0,-1.770287395E0
3.773620260E1,-4.318817139E0,9.480628371E-1,-8.918632567E-2
3.776393281E1,-4.481307507E0,-5.143485069E-1,7.770205736E-1
3.778556666E1,-3.505144835E0,-2.993239760E-1,-2.321287841E-1
3.780557083E1,-3.397632360E0,8.979718685E-1,-5.277875662E-1
3.782577395E1,-3.082426071E0,2.114815474E0,-4.740314186E-1
3.785379322E1,-1.894904017E0,1.913229942E0,3.543018401E-1
3.787383281E1,-7.880161405E-1,1.516167521E0,6.035348773E-1
3.789430989E1,3.738495111E-1,9.847147465E-1,4.031710625E-1
3.791576354E1,1.202182770E0,7.452555895E-1,-1.710422635E-1
3.794788906E1,1.048244715E0,-2.431243658E-1,-1.905899495E-1
3.797407812E1,1.941329718E0,-1.143539667E0,3.824016452E-1
3.799559739E1,3.543018341E0,-1.804495931E0,6.157521605E-1
3.801573854E1,2.185675859E0,-2.149024010E0,6.279694438E-1
3.803625312E1,-2.018298626E0,4.508185387E-1,-1.001819000E-1
3.806389114E1,-4.283387184E0,2.792875767E0,-1.351233959E0
3.808407968E1,-4.908913136E0,-3.066543579E0,-1.925447226E0
3.810572864E1,2.076941729E-1,-1.755626678E0,1.392772794E-1
3.813535104E1,3.769038439E0,-1.062905490E-1,6.817256212E-1
3.815551926E1,4.151440144E0,-3.199712038E0,1.747074574E-1
3.817566041E1,5.970596790E0,-4.159992218E0,-2.097711325E0
3.820390520E1,2.072054863E0,2.770884752E0,-6.291912198E-1
3.822573802E1,4.382347107E0,-4.227187335E-1,2.097711325E0
3.825404583E1,5.379279137E0,-4.557054639E-1,3.897320330E-1
3.827565624E1,3.411071539E0,-6.218608022E-1,-1.025031924E0
3.830409947E1,2.443460941E0,-1.717753053E0,-1.176526427E0
3.832551614E1,9.114109278E-1,-1.218065262E0,-9.395107627E-1
3.834582812E1,7.428121567E-1,-9.871582389E-1,-6.743952036E-1
3.837385781E1,2.199114859E-2,5.937610269E-1,4.825835228E-1
3.839445728E1,-1.503950238E0,5.729916096E-1,1.580919266E0
3.841571874E1,-2.726902485E0,1.104444385E0,2.287079334E0
3.844755833E1,-2.003638029E0,2.827084303E0,1.734857321E0
3.847383333E1,-2.667037725E0,3.605326653E0,-4.874704480E-1
3.849399895E1,-2.505769253E0,2.382374525E0,-1.117883325E0
3.851576458E1,-3.470936298E0,1.170417786E0,-1.613905907E0
3.853612291E1,-5.590638638E0,-4.605923891E-1,1.123992056E-1
3.856385885E1,-3.883881092E0,-1.936442852E0,-7.672467232E-1
3.858400729E1,-3.480710030E0,-1.166752577E0,-7.977899909E-1
3.860412447E1,-3.031113386E0,9.908233881E-1,-4.117231667E-1
3.862556197E1,-2.026850939E0,1.850921631E0,2.174680233E-1
3.864564010E1,-1.105666041E0,1.781283021E0,6.291912198E-1
3.866574687E1,-3.323106766E-1,1.397659659E0,6.890559793E-1
3.869405520E1,5.021312237E-1,8.454374671E-1,1.111774743E-1
3.871577083E1,1.000597239E0,6.108652428E-2,-2.993239760E-1
3.873623645E1,1.204626203E0,-6.817256212E-1,-3.457497358E-1
3.876391301E1,4.106235981E0,-8.381071091E-1,1.600466967E-1
3.878555416E1,3.617543936E0,-2.064724445E0,4.728097022E-1
3.880615885E1,-2.213775635E0,-2.267531872E0,7.684684396E-1
3.883551406E1,-2.145358801E0,5.436700583E-1,-5.387831330E-1
3.885556562E1,-4.222300529E0,2.847853661E0,-7.281513810E-1
3.888381822E1,-2.095267773E0,-4.961447239E0,-2.455678284E-1
3.890407135E1,2.646268129E0,2.138028294E-1,-1.859473825E0
3.892554843E1,1.857030272E0,-1.685988009E-1,-1.808161139E-1
3.894820572E1,2.637716055E0,-2.361604929E0,-1.099557430E-1
3.897379062E1,5.523443699E0,-2.404365540E0,-3.738495111E-1
3.899411614E1,3.296228886E0,5.668829679E-1,-2.499660492E0
3.901413906E1,3.568674803E0,2.809980139E-2,4.141666293E-1
3.903544895E1,5.345070839E0,5.461135507E-1,1.484402537E0
3.905554687E1,4.390899181E0,-1.600466967E-1,2.321287990E-2
3.907560676E1,2.993239641E0,-5.791002512E-1,-9.114109278E-1
3.910380416E1,2.280970812E0,-1.386664033E0,-1.429424644E0
3.912389531E1,1.160643935E0,-1.949881792E0,-8.393288255E-1
3.914405833E1,4.789183438E-1,-1.792278647E0,-2.907718420E-1
3.916577968E1,-2.419026345E-1,1.260825872E0,1.016479731E0
3.919401249E1,-1.783726454E0,1.930334091E0,2.345722437E0
3.921579478E1,-2.243097067E0,5.815436840E-1,2.423913240E0
3.923589999E1,-2.214997292E0,3.274237633E0,1.488067746E0
3.926380729E1,-2.708576441E0,3.711617231E0,-7.195992470E-1
3.928555312E1,-2.419026375E0,-2.944370508E-1,-1.843591332E0
3.930577395E1,-2.328618288E0,1.221730490E-3,-2.525316954E0
3.933494739E1,-5.837428093E0,2.370157093E-1,1.281595230E0
3.935555624E1,-3.646865368E0,-1.003040671E0,2.846632004E-1
3.937567968E1,-3.297450542E0,-6.743952036E-1,-2.968805134E-1
3.940400729E1,-3.022561073E0,2.139250040E0,-4.728097022E-1
3.942402187E1,-2.284636021E0,2.847853661E0,4.886921961E-3
3.944755781E1,-1.091005325E0,2.140471697E0,5.424483418E-1
3.947387135E1,2.504547536E-1,8.637634516E-1,5.656611919E-1
3.949408333E1,9.089674950E-1,2.480112910E-1,1.918116808E-1
3.951577864E1,1.193630695E0,-7.501425147E-1,-2.003637999E-1
3.953611979E1,1.255938888E0,-1.067792416E0,-1.759291887E-1
3.956407239E1,2.928488016E0,-1.192408919E0,1.759291887E-1
3.958557864E1,2.702467918E0,-1.441641927E0,7.867944241E-1
3.961379531E1,-2.012190104E0,2.125810981E-1,3.860668242E-1
3.963543645E1,-2.943148613E0,2.269975185E0,-7.330383062E-1
3.965554999E1,-3.489262342E0,-1.243721604E0,-8.637634516E-1
3.968385260E1,3.115412593E-1,-5.937610269E-1,-7.330382708E-3
3.970392291E1,2.455678225E0,2.932153046E-1,5.180137157E-1
3.972402187E1,2.320066214E0,-1.648114443E0,2.321287990E-2
3.974453593E1,3.442836523E0,-2.317622662E0,2.687807083E-1
3.976574635E1,5.105611801E0,-2.433687210E0,-2.171015024E0
3.978579374E1,3.056769609E0,2.724458873E-1,-1.576032281E0
3.981380624E1,4.542393684E0,-1.380555481E-1,1.594358325E0
3.983491354E1,5.401270390E0,9.773843735E-2,7.513642311E-1
3.985559583E1,3.095865011E0,-2.541199327E-1,-1.065348983E0
3.988382864E1,2.128254414E0,-2.883283794E-1,-1.106887817E0
3.990575260E1,1.134987593E0,-5.949827433E-1,-1.020144939E0
3.994789635E1,-5.204572082E-1,-8.136724830E-1,1.478293836E-1
3.997379426E1,-9.700539708E-1,1.462411404E0,1.601688623E0
3.999449791E1,-2.368935347E0,1.809382796E0,2.070833206E0
4.001574010E1,-2.399478674E0,1.654223084E0,1.372003317E0
4.003590208E1,-2.649933338E0,2.288301229E0,4.642575979E-2
4.006398749E1,-2.851518869E0,9.187412858E-1,-1.535715222E0
4.008400208E1,-2.520429850E0,-7.635815740E-1,-1.953547001E0
4.010554895E1,-2.794097662E0,-1.546710730E0,-1.670105577E0
4.012560833E1,-5.808106899E0,3.689626157E-1,6.756169796E-1
