"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.021344009E1,-1.912500000E1,-4.306250000E1,5.375000000E0
9.023516561E1,-1.843750000E1,-4.387500000E1,1.812500000E0
9.026358384E1,-1.756250000E1,-4.462500000E1,-2.875000000E0
9.028379374E1,-1.681250000E1,-4.468750000E1,-6.125000000E0
9.031381092E1,-1.525000000E1,-4.431250000E1,-9.187500000E0
9.033443697E1,-1.481250000E1,-4.368750000E1,-1.050000000E1
9.036339634E1,-1.481250000E1,-4.306250000E1,-1.206250000E1
9.038341874E1,-1.481250000E1,-4.343750000E1,-1.256250000E1
9.041341509E1,-1.493750000E1,-4.350000000E1,-1.081250000E1
9.044682759E1,-1.525000000E1,-4.381250000E1,-7.250000000E0
9.047341405E1,-1.631250000E1,-4.393750000E1,-3.500000000E0
9.049363957E1,-1.731250000E1,-4.412500000E1,-2.562500000E0
9.051380259E1,-1.700000000E1,-4.412500000E1,-3.687500000E0
9.053478228E1,-1.618750000E1,-4.393750000E1,-6.687500000E0
9.056339738E1,-1.468750000E1,-4.350000000E1,-8.812500000E0
9.058362811E1,-1.450000000E1,-4.400000000E1,-7.562500000E0
9.061382186E1,-1.518750000E1,-4.493750000E1,-3.625000000E0
9.063439634E1,-1.506250000E1,-4.518750000E1,-7.500000000E-1
9.066382290E1,-1.337500000E1,-4.481250000E1,4.250000000E0
9.069404582E1,-1.331250000E1,-4.437500000E1,1.056250000E1
9.072361457E1,-1.375000000E1,-4.256250000E1,1.587500000E1
9.074382238E1,-1.287500000E1,-4.106250000E1,1.893750000E1
9.077351040E1,-1.043750000E1,-3.925000000E1,2.387500000E1
9.079378853E1,-9.187500000E0,-3.856250000E1,2.518750000E1
9.082339374E1,-8.375000000E0,-3.912500000E1,2.618750000E1
9.084361353E1,-9.562500000E0,-3.937500000E1,2.631250000E1
9.087346405E1,-1.343750000E1,-3.856250000E1,2.443750000E1
9.089389946E1,-1.637500000E1,-3.831250000E1,2.225000000E1
9.092361509E1,-2.006250000E1,-3.925000000E1,1.781250000E1
9.094729894E1,-2.118750000E1,-4.050000000E1,1.456250000E1
9.097346301E1,-2.050000000E1,-4.212500000E1,9.625000000E0
9.099388280E1,-1.906250000E1,-4.318750000E1,6.937500000E0
9.102388176E1,-1.675000000E1,-4.362500000E1,2.687500000E0
9.105380624E1,-1.537500000E1,-4.400000000E1,-2.750000000E0
9.108341822E1,-1.556250000E1,-4.375000000E1,-6.375000000E0
9.110353176E1,-1.600000000E1,-4.306250000E1,-8.062500000E0
9.113513905E1,-1.531250000E1,-4.243750000E1,-1.006250000E1
9.116357759E1,-1.425000000E1,-4.293750000E1,-1.068750000E1
9.119390311E1,-1.268750000E1,-4.350000000E1,-1.112500000E1
9.122363749E1,-1.200000000E1,-4.393750000E1,-9.437500000E0
9.125381613E1,-1.375000000E1,-4.437500000E1,-4.375000000E0
9.128346978E1,-1.562500000E1,-4.456250000E1,-2.625000000E0
9.130370363E1,-1.518750000E1,-4.481250000E1,-4.625000000E0
9.133446822E1,-1.206250000E1,-4.406250000E1,-1.100000000E1
9.136339269E1,-1.218750000E1,-4.387500000E1,-1.275000000E1
9.139378540E1,-1.512500000E1,-4.368750000E1,-6.875000000E0
9.142380519E1,-1.375000000E1,-4.456250000E1,7.500000000E-1
9.144681822E1,-1.193750000E1,-4.562500000E1,4.250000000E0
9.147388644E1,-1.281250000E1,-4.512500000E1,8.687500000E0
9.149388801E1,-1.387500000E1,-4.331250000E1,1.337500000E1
9.152343540E1,-1.387500000E1,-4.143750000E1,1.968750000E1
9.154361301E1,-1.318750000E1,-4.068750000E1,2.212500000E1
9.157339738E1,-1.087500000E1,-3.912500000E1,2.475000000E1
9.159362811E1,-9.500000000E0,-3.818750000E1,2.568750000E1
9.162348957E1,-9.625000000E0,-3.718750000E1,2.650000000E1
9.164363072E1,-1.100000000E1,-3.737500000E1,2.618750000E1
9.166370884E1,-1.368750000E1,-3.806250000E1,2.381250000E1
9.168375884E1,-1.631250000E1,-3.837500000E1,2.131250000E1
9.171346353E1,-1.893750000E1,-3.925000000E1,1.812500000E1
9.173438072E1,-1.925000000E1,-4.106250000E1,1.493750000E1
9.176349582E1,-1.862500000E1,-4.281250000E1,1.050000000E1
9.179389894E1,-1.793750000E1,-4.381250000E1,5.000000000E0
9.182342186E1,-1.668750000E1,-4.450000000E1,-1.250000000E-1
9.184367186E1,-1.637500000E1,-4.443750000E1,-3.312500000E0
9.186375467E1,-1.650000000E1,-4.362500000E1,-7.000000000E0
9.189378072E1,-1.618750000E1,-4.281250000E1,-1.143750000E1
9.192338384E1,-1.600000000E1,-4.206250000E1,-1.350000000E1
9.194752394E1,-1.637500000E1,-4.206250000E1,-1.375000000E1
9.196756353E1,-1.668750000E1,-4.162500000E1,-1.356250000E1
9.199387603E1,-1.731250000E1,-4.200000000E1,-1.206250000E1
9.202361926E1,-1.718750000E1,-4.387500000E1,-8.250000000E0
9.204385519E1,-1.737500000E1,-4.450000000E1,-4.125000000E0
9.207360572E1,-1.793750000E1,-4.443750000E1,-3.000000000E0
9.209381405E1,-1.737500000E1,-4.400000000E1,-6.125000000E0
9.212339582E1,-1.581250000E1,-4.243750000E1,-1.081250000E1
9.214395832E1,-1.575000000E1,-4.250000000E1,-1.150000000E1
9.217347551E1,-1.706250000E1,-4.293750000E1,-8.562500000E0
9.219363332E1,-1.725000000E1,-4.306250000E1,-6.187500000E0
9.221402499E1,-1.606250000E1,-4.412500000E1,-3.125000000E0
9.223436405E1,-1.493750000E1,-4.431250000E1,5.625000000E-1
9.226379582E1,-1.581250000E1,-4.443750000E1,5.437500000E0
9.228381092E1,-1.650000000E1,-4.437500000E1,8.875000000E0
9.231366301E1,-1.681250000E1,-4.231250000E1,1.506250000E1
9.233455519E1,-1.643750000E1,-4.062500000E1,1.793750000E1
9.236362915E1,-1.406250000E1,-3.993750000E1,2.125000000E1
9.239389634E1,-1.137500000E1,-3.918750000E1,2.406250000E1
9.242354269E1,-1.212500000E1,-3.843750000E1,2.462500000E1
9.244702342E1,-1.443750000E1,-3.768750000E1,2.312500000E1
9.247344894E1,-1.756250000E1,-3.850000000E1,2.068750000E1
9.249387186E1,-1.987500000E1,-3.950000000E1,1.843750000E1
9.252346249E1,-2.175000000E1,-4.062500000E1,1.350000000E1
9.254388072E1,-2.156250000E1,-4.193750000E1,1.000000000E1
9.256391509E1,-2.137500000E1,-4.350000000E1,6.312500000E0
9.259391717E1,-2.037500000E1,-4.356250000E1,8.125000000E-1
9.262359165E1,-1.900000000E1,-4.356250000E1,-3.562500000E0
9.264366196E1,-1.793750000E1,-4.337500000E1,-6.500000000E0
9.267343280E1,-1.725000000E1,-4.231250000E1,-1.112500000E1
9.269370051E1,-1.700000000E1,-4.168750000E1,-1.375000000E1
9.272342499E1,-1.725000000E1,-4.156250000E1,-1.468750000E1
9.274360624E1,-1.706250000E1,-4.206250000E1,-1.362500000E1
9.277360103E1,-1.731250000E1,-4.268750000E1,-1.218750000E1
9.279364582E1,-1.775000000E1,-4.250000000E1,-1.118750000E1
9.282341613E1,-1.737500000E1,-4.318750000E1,-8.812500000E0
9.284380207E1,-1.768750000E1,-4.431250000E1,-5.562500000E0
9.287364582E1,-1.875000000E1,-4.362500000E1,-4.062500000E0
9.289375884E1,-1.862500000E1,-4.300000000E1,-7.000000000E0
9.292341405E1,-1.718750000E1,-4.281250000E1,-1.018750000E1
9.294818019E1,-1.656250000E1,-4.231250000E1,-1.012500000E1
9.297345519E1,-1.712500000E1,-4.256250000E1,-6.875000000E0
9.299366248E1,-1.750000000E1,-4.318750000E1,-4.125000000E0
9.302360780E1,-1.606250000E1,-4.443750000E1,0.000000000E0
9.304363124E1,-1.525000000E1,-4.493750000E1,3.937500000E0
9.307359686E1,-1.600000000E1,-4.381250000E1,9.125000000E0
9.309390780E1,-1.675000000E1,-4.237500000E1,1.293750000E1
9.312376509E1,-1.675000000E1,-4.056250000E1,1.850000000E1
9.315350884E1,-1.512500000E1,-3.981250000E1,2.218750000E1
9.318386613E1,-1.281250000E1,-3.993750000E1,2.375000000E1
9.321341248E1,-1.162500000E1,-3.925000000E1,2.525000000E1
9.323451092E1,-1.175000000E1,-3.912500000E1,2.468750000E1
9.326380467E1,-1.375000000E1,-3.962500000E1,2.268750000E1
9.329401561E1,-1.731250000E1,-3.987500000E1,1.937500000E1
9.332362290E1,-1.981250000E1,-4.087500000E1,1.518750000E1
9.334365988E1,-1.987500000E1,-4.200000000E1,1.218750000E1
9.337345676E1,-1.931250000E1,-4.406250000E1,8.375000000E0
9.339364269E1,-1.918750000E1,-4.418750000E1,5.250000000E0
9.341364269E1,-1.856250000E1,-4.393750000E1,2.375000000E0
9.344695728E1,-1.725000000E1,-4.381250000E1,-1.500000000E0
9.347366926E1,-1.675000000E1,-4.337500000E1,-6.062500000E0
9.350361874E1,-1.775000000E1,-4.331250000E1,-9.250000000E0
9.353442551E1,-1.806250000E1,-4.318750000E1,-1.150000000E1
9.356347238E1,-1.762500000E1,-4.350000000E1,-1.187500000E1
9.359376301E1,-1.643750000E1,-4.356250000E1,-1.025000000E1
9.361379894E1,-1.618750000E1,-4.337500000E1,-8.750000000E0
9.363451926E1,-1.693750000E1,-4.337500000E1,-6.875000000E0
9.366340051E1,-1.843750000E1,-4.306250000E1,-2.937500000E0
9.368382811E1,-1.900000000E1,-4.337500000E1,-3.062500000E0
9.371377186E1,-1.856250000E1,-4.381250000E1,-7.125000000E0
9.373484478E1,-1.737500000E1,-4.375000000E1,-8.625000000E0
9.376363488E1,-1.756250000E1,-4.312500000E1,-7.687500000E0
9.379407082E1,-1.868750000E1,-4.350000000E1,-3.500000000E0
9.382449374E1,-1.725000000E1,-4.387500000E1,2.125000000E0
9.385343280E1,-1.562500000E1,-4.387500000E1,7.750000000E0
9.387351978E1,-1.612500000E1,-4.306250000E1,1.100000000E1
9.389386821E1,-1.706250000E1,-4.175000000E1,1.418750000E1
9.392344998E1,-1.681250000E1,-4.025000000E1,1.881250000E1
9.394726926E1,-1.587500000E1,-3.956250000E1,2.156250000E1
9.396731978E1,-1.500000000E1,-3.968750000E1,2.393750000E1
9.399387707E1,-1.281250000E1,-3.881250000E1,2.468750000E1
9.402342394E1,-1.306250000E1,-3.768750000E1,2.456250000E1
9.404386717E1,-1.456250000E1,-3.793750000E1,2.368750000E1
9.407350832E1,-1.768750000E1,-3.912500000E1,2.062500000E1
9.409439530E1,-1.956250000E1,-3.975000000E1,1.818750000E1
9.412343176E1,-2.106250000E1,-4.106250000E1,1.368750000E1
9.414366405E1,-2.081250000E1,-4.237500000E1,1.062500000E1
9.417388332E1,-1.975000000E1,-4.381250000E1,5.812500000E0
9.420364634E1,-1.943750000E1,-4.368750000E1,-1.250000000E-1
9.423483801E1,-1.806250000E1,-4.293750000E1,-4.562500000E0
9.426349894E1,-1.681250000E1,-4.331250000E1,-8.812500000E0
9.428377499E1,-1.612500000E1,-4.331250000E1,-1.081250000E1
9.431369426E1,-1.625000000E1,-4.281250000E1,-1.237500000E1
9.433443905E1,-1.637500000E1,-4.300000000E1,-1.331250000E1
9.436348644E1,-1.618750000E1,-4.381250000E1,-1.262500000E1
9.438366821E1,-1.631250000E1,-4.475000000E1,-1.037500000E1
9.441393905E1,-1.587500000E1,-4.475000000E1,-6.125000000E0
9.444665728E1,-1.706250000E1,-4.400000000E1,-2.625000000E0
9.447341144E1,-1.800000000E1,-4.418750000E1,-2.687500000E0
9.449378957E1,-1.693750000E1,-4.393750000E1,-5.562500000E0
9.452356509E1,-1.581250000E1,-4.368750000E1,-1.012500000E1
9.454359686E1,-1.643750000E1,-4.368750000E1,-9.812500000E0
9.457362811E1,-1.725000000E1,-4.425000000E1,-5.687500000E0
9.459398228E1,-1.643750000E1,-4.431250000E1,-1.375000000E0
9.462355363E1,-1.475000000E1,-4.450000000E1,4.437500000E0
9.464381821E1,-1.481250000E1,-4.456250000E1,6.875000000E0
9.467360311E1,-1.656250000E1,-4.331250000E1,1.181250000E1
9.469366196E1,-1.737500000E1,-4.175000000E1,1.556250000E1
9.472340415E1,-1.668750000E1,-4.025000000E1,2.000000000E1
9.474359374E1,-1.556250000E1,-4.006250000E1,2.181250000E1
9.476361717E1,-1.368750000E1,-3.943750000E1,2.281250000E1
9.479366769E1,-1.212500000E1,-4.000000000E1,2.293750000E1
9.482339790E1,-1.412500000E1,-4.037500000E1,2.100000000E1
9.484383019E1,-1.656250000E1,-4.050000000E1,1.887500000E1
9.487362863E1,-1.987500000E1,-4.112500000E1,1.462500000E1
9.489370103E1,-2.100000000E1,-4.206250000E1,1.162500000E1
9.491378696E1,-2.093750000E1,-4.325000000E1,8.625000000E0
9.494770988E1,-1.981250000E1,-4.381250000E1,3.875000000E0
9.497352603E1,-1.862500000E1,-4.381250000E1,-5.000000000E-1
9.499389842E1,-1.812500000E1,-4.418750000E1,-3.750000000E0
9.502340259E1,-1.762500000E1,-4.456250000E1,-8.187500000E0
9.504361301E1,-1.737500000E1,-4.418750000E1,-1.037500000E1
9.507345467E1,-1.593750000E1,-4.300000000E1,-1.318750000E1
9.509386978E1,-1.556250000E1,-4.293750000E1,-1.443750000E1
9.512344217E1,-1.537500000E1,-4.368750000E1,-1.425000000E1
9.514362030E1,-1.456250000E1,-4.406250000E1,-1.356250000E1
9.516377967E1,-1.412500000E1,-4.425000000E1,-1.193750000E1
9.519378748E1,-1.556250000E1,-4.393750000E1,-1.012500000E1
9.522353801E1,-1.781250000E1,-4.456250000E1,-7.875000000E0
9.524365311E1,-1.931250000E1,-4.437500000E1,-7.250000000E0
9.527345103E1,-1.818750000E1,-4.343750000E1,-9.625000000E0
9.529381978E1,-1.637500000E1,-4.281250000E1,-1.150000000E1
9.532350259E1,-1.487500000E1,-4.318750000E1,-1.200000000E1
9.534363801E1,-1.512500000E1,-4.412500000E1,-1.081250000E1
9.536371665E1,-1.681250000E1,-4.362500000E1,-8.312500000E0
9.539369999E1,-1.862500000E1,-4.300000000E1,-8.750000000E-1
9.542338540E1,-1.718750000E1,-4.412500000E1,5.000000000E0
9.544766613E1,-1.700000000E1,-4.356250000E1,7.562500000E0
9.547343905E1,-1.881250000E1,-4.131250000E1,1.331250000E1
9.549378644E1,-1.912500000E1,-4.062500000E1,1.606250000E1
9.552350155E1,-1.725000000E1,-4.018750000E1,1.906250000E1
9.554365415E1,-1.606250000E1,-3.987500000E1,2.087500000E1
9.557381092E1,-1.525000000E1,-3.925000000E1,2.150000000E1
9.560348540E1,-1.643750000E1,-3.843750000E1,1.993750000E1
9.562354217E1,-1.881250000E1,-3.862500000E1,1.800000000E1
9.564379842E1,-2.093750000E1,-3.912500000E1,1.562500000E1
9.567342915E1,-2.262500000E1,-4.031250000E1,1.218750000E1
9.569364634E1,-2.312500000E1,-4.112500000E1,9.250000000E0
9.572349634E1,-2.187500000E1,-4.175000000E1,4.187500000E0
9.574359217E1,-2.112500000E1,-4.243750000E1,1.187500000E0
9.576364738E1,-2.100000000E1,-4.262500000E1,-1.062500000E0
9.579398228E1,-2.031250000E1,-4.225000000E1,-4.687500000E0
9.582344999E1,-2.093750000E1,-4.118750000E1,-9.062500000E0
9.584366665E1,-2.106250000E1,-4.068750000E1,-1.100000000E1
9.587344165E1,-2.181250000E1,-3.968750000E1,-1.287500000E1
9.589387446E1,-2.243750000E1,-3.931250000E1,-1.300000000E1
9.592376665E1,-2.293750000E1,-3.937500000E1,-1.293750000E1
9.594793644E1,-2.343750000E1,-3.918750000E1,-1.325000000E1
9.597370988E1,-2.400000000E1,-3.906250000E1,-9.625000000E0
9.599384894E1,-2.456250000E1,-3.968750000E1,-6.750000000E0
9.602339686E1,-2.575000000E1,-4.068750000E1,-6.562500000E0
9.604361613E1,-2.500000000E1,-4.081250000E1,-8.000000000E0
9.607394478E1,-2.131250000E1,-4.081250000E1,-1.062500000E1
9.610340103E1,-2.000000000E1,-4.100000000E1,-1.081250000E1
9.612345676E1,-2.100000000E1,-4.087500000E1,-9.500000000E0
9.614364894E1,-2.181250000E1,-4.112500000E1,-7.375000000E0
9.617365311E1,-2.031250000E1,-4.156250000E1,-8.750000000E-1
9.619370988E1,-1.881250000E1,-4.225000000E1,3.375000000E0
9.622342082E1,-1.868750000E1,-4.225000000E1,8.125000000E0
9.624369842E1,-2.000000000E1,-4.206250000E1,1.143750000E1
9.627365676E1,-2.075000000E1,-4.000000000E1,1.593750000E1
9.629387863E1,-2.043750000E1,-3.906250000E1,1.831250000E1
9.632357134E1,-1.887500000E1,-3.987500000E1,2.075000000E1
9.634385311E1,-1.793750000E1,-3.962500000E1,2.162500000E1
9.637341665E1,-1.875000000E1,-3.818750000E1,2.168750000E1
9.639408176E1,-1.975000000E1,-3.743750000E1,2.043750000E1
9.642357863E1,-2.262500000E1,-3.756250000E1,1.700000000E1
9.644717030E1,-2.468750000E1,-3.806250000E1,1.406250000E1
9.647347811E1,-2.593750000E1,-3.906250000E1,8.937500000E0
9.649366248E1,-2.525000000E1,-4.062500000E1,4.687500000E0
9.652348019E1,-2.225000000E1,-4.306250000E1,6.250000000E-2
9.654398228E1,-2.043750000E1,-4.343750000E1,-1.437500000E0
9.657360936E1,-1.900000000E1,-4.275000000E1,-5.437500000E0
9.659380624E1,-1.818750000E1,-4.275000000E1,-7.750000000E0
9.662355571E1,-1.856250000E1,-4.200000000E1,-1.012500000E1
9.664382915E1,-1.881250000E1,-4.112500000E1,-1.175000000E1
9.667347030E1,-1.806250000E1,-4.175000000E1,-1.193750000E1
9.669383853E1,-1.793750000E1,-4.168750000E1,-1.106250000E1
9.672385155E1,-1.712500000E1,-4.175000000E1,-1.037500000E1
9.675346040E1,-1.706250000E1,-4.212500000E1,-8.875000000E0
9.677572707E1,-1.793750000E1,-4.262500000E1,-7.062500000E0
9.680346509E1,-1.937500000E1,-4.287500000E1,-5.500000000E0
9.682347915E1,-1.931250000E1,-4.281250000E1,-7.937500000E0
9.684362290E1,-1.793750000E1,-4.281250000E1,-1.137500000E1
9.687341405E1,-1.718750000E1,-4.231250000E1,-1.206250000E1
9.689366353E1,-1.856250000E1,-4.262500000E1,-9.562500000E0
9.692362863E1,-1.856250000E1,-4.306250000E1,-3.812500000E0
9.694748124E1,-1.700000000E1,-4.393750000E1,9.375000000E-1
9.697394374E1,-1.612500000E1,-4.500000000E1,6.062500000E0
9.700359634E1,-1.718750000E1,-4.350000000E1,1.093750000E1
9.703475363E1,-1.775000000E1,-4.056250000E1,1.650000000E1
9.706339634E1,-1.706250000E1,-3.918750000E1,2.012500000E1
9.708347967E1,-1.656250000E1,-3.918750000E1,2.175000000E1
9.711355155E1,-1.493750000E1,-3.900000000E1,2.281250000E1
9.713444738E1,-1.475000000E1,-3.856250000E1,2.312500000E1
9.716351978E1,-1.712500000E1,-3.831250000E1,2.212500000E1
9.718369998E1,-1.887500000E1,-3.793750000E1,2.068750000E1
9.721365259E1,-1.987500000E1,-3.893750000E1,1.750000000E1
9.723436769E1,-2.106250000E1,-3.993750000E1,1.487500000E1
9.726335519E1,-2.237500000E1,-4.131250000E1,1.068750000E1
9.728378019E1,-2.187500000E1,-4.206250000E1,7.437500000E0
9.731364999E1,-2.125000000E1,-4.237500000E1,1.062500000E0
9.733439009E1,-2.056250000E1,-4.243750000E1,-2.000000000E0
9.736349217E1,-1.912500000E1,-4.256250000E1,-6.000000000E0
9.738365467E1,-1.843750000E1,-4.231250000E1,-8.437500000E0
9.741345780E1,-1.762500000E1,-4.150000000E1,-1.075000000E1
9.744659686E1,-1.750000000E1,-4.162500000E1,-1.250000000E1
9.747341926E1,-1.806250000E1,-4.162500000E1,-1.193750000E1
9.749366613E1,-1.768750000E1,-4.200000000E1,-1.137500000E1
9.752375571E1,-1.687500000E1,-4.268750000E1,-1.081250000E1
9.754378436E1,-1.675000000E1,-4.293750000E1,-9.750000000E0
9.757362915E1,-1.750000000E1,-4.375000000E1,-7.500000000E0
9.759369374E1,-1.887500000E1,-4.356250000E1,-6.250000000E0
9.761372134E1,-1.912500000E1,-4.275000000E1,-7.312500000E0
9.763435624E1,-1.800000000E1,-4.262500000E1,-9.625000000E0
9.766345988E1,-1.743750000E1,-4.256250000E1,-1.162500000E1
9.769385363E1,-1.931250000E1,-4.231250000E1,-9.500000000E0
9.772360780E1,-1.862500000E1,-4.275000000E1,-3.937500000E0
9.774399738E1,-1.668750000E1,-4.356250000E1,3.750000000E-1
9.777572707E1,-1.550000000E1,-4.443750000E1,5.500000000E0
9.780341040E1,-1.631250000E1,-4.331250000E1,1.106250000E1
9.782365259E1,-1.750000000E1,-4.231250000E1,1.443750000E1
9.785354790E1,-1.700000000E1,-4.056250000E1,1.943750000E1
9.787355624E1,-1.600000000E1,-3.943750000E1,2.168750000E1
9.789361561E1,-1.475000000E1,-3.875000000E1,2.306250000E1
9.792337342E1,-1.337500000E1,-3.837500000E1,2.431250000E1
9.794752342E1,-1.375000000E1,-3.787500000E1,2.443750000E1
9.797347863E1,-1.631250000E1,-3.825000000E1,2.206250000E1
9.799389165E1,-1.875000000E1,-3.856250000E1,2.000000000E1
9.802381301E1,-2.187500000E1,-3.943750000E1,1.587500000E1
9.804385311E1,-2.243750000E1,-4.031250000E1,1.237500000E1
9.807361301E1,-2.168750000E1,-4.162500000E1,7.937500000E0
9.809385207E1,-2.112500000E1,-4.312500000E1,4.375000000E0
9.812348905E1,-2.068750000E1,-4.300000000E1,-2.062500000E0
9.814361144E1,-2.043750000E1,-4.268750000E1,-5.125000000E0
9.816379686E1,-1.931250000E1,-4.262500000E1,-7.437500000E0
9.819363801E1,-1.762500000E1,-4.162500000E1,-1.137500000E1
9.822361353E1,-1.737500000E1,-4.087500000E1,-1.425000000E1
9.824363749E1,-1.762500000E1,-4.093750000E1,-1.443750000E1
9.827391196E1,-1.750000000E1,-4.043750000E1,-1.468750000E1
9.830358019E1,-1.693750000E1,-4.143750000E1,-1.362500000E1
9.833440780E1,-1.612500000E1,-4.212500000E1,-1.150000000E1
9.836336457E1,-1.737500000E1,-4.243750000E1,-8.312500000E0
9.838342238E1,-1.893750000E1,-4.225000000E1,-6.187500000E0
9.841376144E1,-2.000000000E1,-4.250000000E1,-6.500000000E0
9.844745624E1,-1.806250000E1,-4.143750000E1,-1.150000000E1
9.847350050E1,-1.775000000E1,-3.975000000E1,-1.381250000E1
9.849376092E1,-1.950000000E1,-4.031250000E1,-1.125000000E1
9.852342655E1,-2.018750000E1,-4.275000000E1,-4.875000000E0
9.854385676E1,-1.843750000E1,-4.425000000E1,-1.125000000E0
9.857360676E1,-1.756250000E1,-4.512500000E1,2.562500000E0
9.859412030E1,-1.856250000E1,-4.362500000E1,5.437500000E0
9.862338748E1,-1.987500000E1,-4.112500000E1,1.237500000E1
9.864382186E1,-2.012500000E1,-4.043750000E1,1.593750000E1
9.867352759E1,-1.993750000E1,-3.937500000E1,1.881250000E1
9.869382186E1,-1.868750000E1,-3.918750000E1,2.093750000E1
9.872386248E1,-1.581250000E1,-3.856250000E1,2.262500000E1
9.875349478E1,-1.612500000E1,-3.800000000E1,2.268750000E1
9.877353957E1,-1.850000000E1,-3.818750000E1,2.131250000E1
9.879404478E1,-2.062500000E1,-3.887500000E1,1.856250000E1
9.882359373E1,-2.387500000E1,-3.937500000E1,1.400000000E1
9.884360207E1,-2.506250000E1,-3.987500000E1,1.125000000E1
9.886376717E1,-2.493750000E1,-4.075000000E1,7.875000000E0
9.889388228E1,-2.306250000E1,-4.243750000E1,2.562500000E0
9.892362290E1,-2.100000000E1,-4.375000000E1,-1.500000000E0
9.894820050E1,-2.050000000E1,-4.331250000E1,-4.062500000E0
9.897164998E1,-1.987500000E1,-4.218750000E1,-8.875000000E0
9.900191509E1,-1.912500000E1,-4.256250000E1,-1.331250000E1
9.903233488E1,-1.900000000E1,-4.068750000E1,-1.575000000E1
9.906155676E1,-1.950000000E1,-3.987500000E1,-1.581250000E1
9.909161769E1,-1.950000000E1,-4.043750000E1,-1.381250000E1
9.912171821E1,-1.937500000E1,-4.118750000E1,-1.231250000E1
9.914211040E1,-1.956250000E1,-4.175000000E1,-9.812500000E0
9.917174478E1,-2.118750000E1,-4.150000000E1,-6.500000000E0
9.920176248E1,-2.125000000E1,-4.093750000E1,-8.562500000E0
9.923234790E1,-1.943750000E1,-4.106250000E1,-1.225000000E1
9.926151457E1,-2.050000000E1,-4.093750000E1,-1.125000000E1
9.928171769E1,-2.181250000E1,-4.137500000E1,-8.250000000E0
9.930173384E1,-2.156250000E1,-4.181250000E1,-5.687500000E0
9.933276405E1,-1.893750000E1,-4.275000000E1,-1.562500000E0
9.936174530E1,-1.837500000E1,-4.406250000E1,3.750000000E0
9.939163280E1,-1.987500000E1,-4.225000000E1,1.006250000E1
9.941173905E1,-2.012500000E1,-4.093750000E1,1.381250000E1
9.944398436E1,-1.962500000E1,-3.981250000E1,1.806250000E1
9.947155051E1,-1.825000000E1,-3.868750000E1,2.112500000E1
9.949193019E1,-1.706250000E1,-3.831250000E1,2.193750000E1
9.952154165E1,-1.631250000E1,-3.756250000E1,2.300000000E1
9.954174998E1,-1.675000000E1,-3.800000000E1,2.243750000E1
9.956175780E1,-1.837500000E1,-3.787500000E1,2.031250000E1
9.959163019E1,-2.175000000E1,-3.825000000E1,1.706250000E1
9.962157863E1,-2.387500000E1,-3.912500000E1,1.268750000E1
9.964169842E1,-2.418750000E1,-3.975000000E1,9.062500000E0
9.967179217E1,-2.406250000E1,-4.087500000E1,3.187500000E0
9.970195259E1,-2.250000000E1,-4.168750000E1,-2.187500000E0
9.973252967E1,-2.068750000E1,-4.143750000E1,-6.250000000E0
9.976157551E1,-1.956250000E1,-4.137500000E1,-1.012500000E1
9.979175311E1,-1.931250000E1,-4.081250000E1,-1.300000000E1
9.982158332E1,-2.025000000E1,-4.012500000E1,-1.450000000E1
9.984193800E1,-2.031250000E1,-3.993750000E1,-1.475000000E1
9.987156873E1,-1.925000000E1,-4.093750000E1,-1.375000000E1
9.989160676E1,-1.831250000E1,-4.131250000E1,-1.306250000E1
9.991192290E1,-1.818750000E1,-4.137500000E1,-1.231250000E1
9.994564373E1,-1.962500000E1,-4.175000000E1,-8.562500000E0
9.997340415E1,-2.143750000E1,-4.175000000E1,-6.187500000E0
9.999390103E1,-2.181250000E1,-4.125000000E1,-7.875000000E0
1.000234620E2,-1.993750000E1,-4.118750000E1,-1.118750000E1
1.000437651E2,-1.931250000E1,-4.175000000E1,-1.118750000E1
1.000736036E2,-2.050000000E1,-4.193750000E1,-7.000000000E0
1.000936135E2,-2.081250000E1,-4.181250000E1,-3.937500000E0
1.001235568E2,-1.906250000E1,-4.375000000E1,2.500000000E-1
1.001436312E2,-1.856250000E1,-4.381250000E1,3.125000000E0
1.001636354E2,-1.906250000E1,-4.262500000E1,6.625000000E0
1.001836646E2,-1.993750000E1,-4.087500000E1,1.087500000E1
1.002136104E2,-2.068750000E1,-3.893750000E1,1.618750000E1
1.002341323E2,-2.031250000E1,-3.831250000E1,1.781250000E1
1.002635651E2,-1.762500000E1,-3.787500000E1,2.062500000E1
1.002936505E2,-1.587500000E1,-3.825000000E1,2.256250000E1
1.003235385E2,-1.775000000E1,-3.781250000E1,2.193750000E1
1.003440328E2,-1.956250000E1,-3.743750000E1,2.087500000E1
1.003734359E2,-2.225000000E1,-3.793750000E1,1.831250000E1
1.003936463E2,-2.381250000E1,-3.843750000E1,1.587500000E1
1.004234521E2,-2.550000000E1,-3.912500000E1,1.125000000E1
1.004464333E2,-2.581250000E1,-3.962500000E1,7.250000000E0
1.004738583E2,-2.537500000E1,-4.081250000E1,1.875000000E0
1.005036229E2,-2.425000000E1,-4.087500000E1,-2.125000000E0
1.005347380E2,-2.237500000E1,-4.087500000E1,-6.437500000E0
