"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.793303609E2,3.284844637E0,1.406832886E1,2.681505978E-1
1.793505963E2,-3.438073635E0,1.281376743E1,4.108449936E0
1.793788802E2,-1.369483352E0,1.110909557E1,2.892195702E0
1.794003890E2,2.566584110E0,6.598419666E0,2.250549555E0
1.794251995E2,2.528276920E0,3.457227230E0,2.308010340E0
1.794483859E2,2.624045134E0,4.529829502E0,3.371036053E0
1.794703541E2,5.114014626E0,3.926490784E0,4.194641590E0
1.794903937E2,4.845864296E0,3.706224203E0,2.116474390E0
1.795152823E2,-7.086837292E-1,4.146757126E0,-1.120486379E0
1.795355166E2,-6.435614109E0,3.801992416E0,-3.600879431E0
1.795605593E2,-2.298433542E0,7.852981567E0,-4.242525578E0
1.795852573E2,9.136273384E0,4.177403259E1,-7.402871609E0
1.796103625E2,-5.468356609E0,1.231577396E1,4.826710701E0
1.796303672E2,-9.576806426E-2,2.023579216E1,8.619126320E0
1.796505942E2,-5.841852427E-1,2.440170288E1,2.461239338E0
1.796751948E2,4.663905144E0,2.142331696E1,-8.236053586E-1
1.796951995E2,7.795520782E0,1.875138855E1,1.264138460E0
1.797153625E2,5.228936672E0,1.439394093E1,2.815581083E0
1.797359192E2,7.852981687E-1,8.906430244E0,2.451662540E0
1.797603578E2,-5.937620401E-1,3.658340216E0,2.250549555E0
1.797803843E2,-1.982398987E0,5.171475410E-1,3.782838583E0
1.798003911E2,-5.238513470E0,-4.912901878E0,5.094861031E0
1.798252760E2,-3.706224203E0,-1.148259163E1,-2.011129409E-1
1.798504021E2,2.528276920E0,-1.190397072E1,-2.193088770E0
1.798752026E2,5.525817394E0,-7.374141216E-1,-9.002198577E-1
1.798952750E2,4.577713490E0,1.352245140E1,9.864110947E-1
1.799152771E2,6.799532771E-1,2.661394691E1,7.958326340E0
1.799486208E2,-5.171475410E-1,2.216073036E1,6.186617374E0
1.799703791E2,-4.204218388E0,6.253654957E0,-1.106121159E1
1.799904099E2,-5.209783077E0,-8.762778282E0,-1.139639974E0
1.800152630E2,-3.830722570E-1,-2.825158119E0,5.363011956E-1
1.800358385E2,2.288856745E0,6.186617374E0,-5.832275391E0
1.800603739E2,-3.562572241E0,5.541140366E1,-1.410663605E1
1.800803817E2,1.091755962E1,2.333867836E1,1.127190113E1
1.801052067E2,5.142745018E0,6.770802498E0,5.372588634E0
1.801306067E2,6.148310184E0,1.298614979E1,1.628057122E0
1.801552083E2,0.000000000E0,1.495897198E1,2.202665567E0
1.801803734E2,-1.886630893E0,1.185608673E1,3.083731890E0
1.802004140E2,-8.619126081E-1,9.251194954E0,5.928043365E0
1.802252166E2,5.937620401E-1,3.926490784E0,3.744531393E0
1.802452375E2,2.317587137E0,1.551442742E0,2.250549555E0
1.802672187E2,5.516240597E0,2.097320795E0,1.273715258E0
1.802903724E2,8.034940720E0,3.658340216E0,4.357447147E0
1.803104771E2,2.671929121E0,4.750096321E0,2.279279947E0
1.803305724E2,-3.122039080E0,2.700659513E0,-1.618480325E0
1.803552057E2,-5.861005783E0,2.355894566E0,-4.012681961E0
1.803803646E2,1.800439715E0,1.275630665E1,-4.501099288E-1
1.804005859E2,1.114740276E1,4.354574203E1,-6.598419666E0
1.804253015E2,-3.256114244E0,1.351287460E1,5.774814606E0
1.804478739E2,7.182605267E-1,2.377921104E1,6.732495308E0
1.804703698E2,4.405331016E-1,2.471773911E1,2.068590164E0
1.804905781E2,6.196194172E0,2.188300323E1,2.461239338E0
1.805152604E2,5.956773758E0,1.675941277E1,4.395754337E0
1.805358156E2,3.409343243E0,1.209550667E1,3.610456228E0
1.805604536E2,-1.244984865E-1,6.607996464E0,2.260126352E0
1.805852078E2,-1.034295082E0,2.078166962E0,1.379060149E0
1.806103599E2,-3.246537447E0,-2.375048161E0,3.390189648E0
1.806304156E2,-6.196194172E0,-6.962338448E0,1.398213744E0
1.806504255E2,-3.380612850E0,-1.441309452E1,-2.489969730E-1
1.806752198E2,5.774814606E0,-9.107542992E0,-2.853888512E0
1.806953140E2,6.234501362E0,-6.607996821E-1,-2.566584110E0
1.807203583E2,3.658340216E0,1.602199745E1,4.309563041E-1
1.807403677E2,-4.108449936E0,2.505292702E1,9.088389397E0
1.807604052E2,-4.434061527E0,1.340752983E1,9.385271072E0
1.807852724E2,1.819593310E-1,2.019748497E1,-1.721909904E1
1.808103724E2,-1.024718285E0,2.106897533E-1,1.053448796E0
1.808305937E2,2.576161146E0,4.548983097E0,-6.607996821E-1
1.808551916E2,6.052541733E0,9.270348549E0,-9.107542992E0
1.808752208E2,1.666364431E0,1.871308136E1,-2.327163935E0
1.808952505E2,3.725377798E0,3.972459412E1,-2.786850691E0
1.809152729E2,4.865017891E0,1.726698303E1,5.324704647E0
1.809487234E2,5.995080948E0,1.187524033E1,1.015141487E0
1.809704083E2,-2.030282974E0,1.591665268E1,3.083731890E0
1.809951911E2,-6.186617374E0,1.228704357E1,6.282385349E0
1.810152500E2,-1.350329757E0,9.394847870E0,2.987963676E0
1.810362333E2,5.018246651E0,3.342305660E0,3.179499865E0
1.810606125E2,9.797073364E0,-6.799532771E-1,2.815581083E0
1.810851734E2,9.825803757E0,4.232948780E0,2.738966703E0
1.811104625E2,3.141192675E0,5.650316238E0,2.729389906E0
1.811358474E2,-3.552995205E0,4.319139957E0,-3.543418646E-1
1.811603682E2,-8.274360657E0,1.436520964E-1,-1.647210717E0
1.811806140E2,-5.985504150E0,1.158793569E0,-1.762132406E0
1.812051864E2,3.620033026E0,1.851196671E1,1.714248419E0
1.812304062E2,3.074155092E0,3.512772751E1,-1.121444035E1
1.812505995E2,-2.288856745E0,9.902418137E0,9.433155060E0
1.812714047E2,2.968810201E-1,2.287899208E1,7.364564419E0
1.812951890E2,2.604891539E0,2.796427536E1,9.672574997E-1
1.813152760E2,7.824251175E0,2.359725189E1,1.072602391E0
1.813358755E2,8.973467827E0,1.844492912E1,2.633621931E0
1.813603479E2,1.867477298E0,9.940725327E0,2.126051188E0
1.813803833E2,8.236053586E-1,5.975927353E0,1.235408068E0
1.814084104E2,1.915361285E-1,1.321599364E0,6.320692301E-1
1.814304172E2,-2.288856745E0,-2.231395960E0,2.920926094E0
1.814517880E2,-6.186617374E0,-7.613561630E0,3.629609823E0
1.814751635E2,9.576806799E-3,-1.561977196E1,-5.363011956E-1
1.814952588E2,4.252102375E0,-8.523358345E0,-2.020706177E0
1.815203786E2,4.271255970E0,6.617573261E0,7.374141216E-1
1.815403870E2,-5.075707436E-1,2.465070152E1,6.368576527E0
1.815652453E2,-5.525817394E0,1.709460068E1,1.236365795E1
1.815903750E2,5.554547906E-1,2.551261330E1,-2.403778458E1
1.816152333E2,-7.182605267E-1,-2.164358377E0,3.888183594E0
1.816357838E2,3.390189648E0,-1.053448766E-1,9.864110947E-1
1.816606156E2,7.058106422E0,6.138733387E0,-1.089840603E1
1.816851776E2,1.532289088E-1,2.961148643E1,1.503558636E0
1.817051875E2,1.599326730E0,3.578852844E1,-2.528276920E0
1.817303755E2,3.658340216E0,1.161666679E1,4.462791920E0
1.817503942E2,5.477933407E0,1.151132202E1,2.183511972E0
1.817704010E2,6.761225700E0,1.809058762E1,-1.139639974E0
1.817908786E2,-2.796427488E0,1.437478733E1,2.279279947E0
1.818152437E2,-3.236960649E0,8.255207062E0,8.350975990E0
1.818358354E2,1.446097851E0,4.060565948E0,8.236053467E0
1.818603750E2,3.936067581E0,1.053448796E0,4.788403511E-1
1.818806088E2,4.012681961E0,6.129156351E-1,-3.734954596E-1
1.819051718E2,7.661445618E0,3.495534420E0,1.417367458E0
1.819251755E2,7.795520782E0,4.663905144E0,4.261679173E0
1.819487906E2,6.991068721E-1,5.506663799E0,3.600879431E0
1.819716567E2,-8.829815865E0,1.991975784E0,-2.164358377E0
1.819951765E2,-4.242525578E0,4.616020679E0,-6.167463779E0
1.820152323E2,7.651868820E0,2.623087311E1,8.140285611E-1
1.820358349E2,8.868123055E0,3.589387131E1,-8.360552788E0
1.820605984E2,-3.160346150E-1,1.266053867E1,1.125274754E1
1.820851885E2,-1.522712231E0,2.643198586E1,2.959233284E0
1.821052500E2,-1.264138460E0,2.280237770E1,-6.224924326E-1
1.821303625E2,8.303091049E0,2.047521210E1,1.580173135E0
1.821505614E2,7.833827972E0,1.753513336E1,2.566584110E0
1.821751661E2,1.810016513E0,1.221042824E1,2.968810081E0
1.821951797E2,2.202665508E-1,6.914454460E0,1.771709204E0
1.822152338E2,-1.082179189E0,2.710236311E0,9.289502501E-1
1.822359989E2,-8.906430602E-1,7.948749661E-1,1.675941229E0
1.822603489E2,-5.841852188E0,-4.443638325E0,2.758120298E0
1.822803739E2,-5.295974255E0,-1.393425369E1,-2.298433632E-1
1.823004166E2,1.896207690E0,-1.493981838E1,-1.991975784E0
1.823251692E2,6.426037312E0,-3.102885485E0,-1.982398987E0
1.823462953E2,5.487510204E0,1.123359394E1,8.044517636E-1
1.823703854E2,-6.435614109E0,3.343263245E1,2.144247055E1
1.823903932E2,1.426944256E0,3.870945358E1,-3.189076662E0
1.824152416E2,-3.217807055E0,-6.483498096E0,-7.192182064E0
1.824480755E2,-3.016694069E0,-1.378102493E1,3.983951569E0
1.824706724E2,4.050989151E0,5.420472622E0,-1.059194851E1
1.824951995E2,-1.905784607E0,6.250781631E1,-1.169328117E1
1.825152536E2,9.069235802E0,2.012087059E1,9.366117477E0
1.825358166E2,3.045424461E0,7.556100368E0,1.187524080E0
1.825604078E2,9.232041359E0,1.277546024E1,-7.948749661E-1
1.825852682E2,5.152322292E0,1.871308136E1,1.561019540E0
1.826103666E2,-2.786850691E0,1.121444035E1,4.376600742E0
1.826355484E2,-1.781286120E0,6.119579315E0,6.627150536E0
1.826604567E2,-3.447650373E-1,3.811569214E0,4.242525578E0
1.826851922E2,1.465251446E0,3.198653460E0,3.782838583E0
1.827053010E2,7.757213593E0,2.719813108E0,3.687070608E0
1.827303698E2,1.006522369E1,2.049436569E0,2.710236311E0
1.827503911E2,3.303998232E0,3.514688015E0,4.979939461E-1
1.827705651E2,-6.454767704E0,3.830722809E0,3.830722719E-2
1.827952942E2,-1.038125896E1,3.361459255E0,-5.133168221E0
1.828203802E2,3.045424461E0,8.667010307E0,-3.102885485E0
1.828404791E2,1.330218506E1,4.441722870E1,-9.576807022E-1
1.828606239E2,-4.012681961E0,2.030282974E1,-7.067683220E0
1.828853052E2,1.053448766E-1,2.188300323E1,9.394847870E0
1.829107713E2,1.130063176E0,2.793554497E1,-5.363011956E-1
1.829490422E2,1.120486355E1,2.046563530E1,1.244984865E0
1.829703562E2,5.353435040E0,1.376187134E1,4.328716755E0
1.829903911E2,4.692635238E-1,7.469909191E0,3.505111217E0
1.830105771E2,-2.336740971E0,3.476380825E0,2.537853718E0
1.830358718E2,-2.317587137E0,-4.213795066E-1,2.422932148E0
1.830603604E2,-5.468356609E0,-4.606443882E0,1.608903527E0
1.830803614E2,-7.402871609E0,-1.280419064E1,-2.528276920E0
1.831005776E2,-1.762132406E0,-1.794693565E1,-4.568136692E0
1.831251922E2,2.987963676E0,-3.974374771E0,-4.922478676E0
1.831461375E2,4.319139957E0,6.177040577E0,-9.768342972E-1
1.831703635E2,2.375048161E0,2.937206650E1,8.858546257E0
1.831903661E2,-4.999093056E0,2.209369278E1,1.586876869E1
1.832106093E2,1.216254473E0,1.412578964E1,-9.021351814E0
1.832362125E2,-3.122039080E0,4.443638325E0,-8.858546257E0
1.832603687E2,1.771709204E0,3.428496838E0,5.928043365E0
1.832803968E2,5.928043365E0,4.807557106E0,-4.855441093E0
1.833005656E2,4.558559895E0,6.311115742E0,-5.784391403E0
1.833205724E2,2.844311714E0,3.035847664E1,-1.417367458E0
1.833405864E2,2.844311714E0,3.660255432E1,4.788403511E-1
1.833652692E2,4.702212334E0,8.667010307E0,4.520252705E0
1.833905765E2,5.324704647E0,1.189439392E1,4.692635238E-1
1.834107151E2,-1.819593310E-1,1.572511673E1,-5.458779931E-1
1.834476271E2,-4.232948780E0,1.004607010E1,6.933608055E0
1.834703547E2,1.790862918E0,4.261679173E0,4.510675907E0
1.834907265E2,4.357447147E0,1.168370485E0,2.547430515E0
1.835152698E2,7.651868820E0,1.503558636E0,1.235408068E0
1.835359093E2,9.356540680E0,5.133168221E0,3.677493811E0
1.835603802E2,3.026270866E0,4.213795185E0,2.279279947E0
1.835805896E2,-4.606443882E0,2.585737944E0,-1.264138460E0
1.836052104E2,-8.073247910E0,9.097966552E-1,-4.721365929E0
1.836303922E2,1.225831270E0,8.427590370E0,-6.512228847E-1
1.836504422E2,1.182735634E1,4.488649368E1,-6.272808552E0
1.836751974E2,-6.397306919E0,1.496854877E1,3.189076662E0
1.836952677E2,1.254561663E0,2.025494576E1,8.063671112E0
1.837152781E2,-8.427590132E-1,2.567541885E1,2.164358377E0
1.837358172E2,3.189076662E0,2.190215683E1,-7.182605267E-1
1.837625927E2,9.289502144E0,1.864604378E1,8.714894056E-1
1.837852677E2,2.030282974E0,1.208592987E1,2.758120298E0
1.838052828E2,1.656787634E0,8.647856712E0,1.905784607E0
1.838304026E2,-9.864110947E-1,2.470816135E0,1.244984865E0
1.838552234E2,-2.528276920E0,-1.398213744E0,2.518700123E0
1.838803724E2,-6.732495308E0,-7.671022415E0,2.068590164E0
1.839003859E2,-1.972822189E0,-1.530373764E1,-8.523358107E-1
1.839205562E2,4.118026733E0,-9.797073364E0,-2.920926094E0
1.839489578E2,3.648763418E0,1.810016513E0,-1.024718285E0
1.839704323E2,-7.661445141E-1,2.333867836E1,4.788403511E0
1.839951771E2,-5.793968201E0,2.475604630E1,1.778413010E1
1.840152401E2,4.481945515E0,2.753331947E1,-2.402820778E1
1.840357948E2,2.078166962E0,-5.037400246E0,-3.447650433E0
1.840603786E2,2.873041928E-1,-6.157886982E0,1.158793569E0
1.840805734E2,4.874594688E0,2.566584110E0,-1.045787334E1
1.841052354E2,4.979939461E0,1.990060425E1,-2.873042107E0
1.841305646E2,-2.940079689E0,4.396712112E1,-4.309563160E0
1.841551828E2,3.572149038E0,7.173028469E0,4.979939461E0
1.841752161E2,6.004657745E0,9.710882187E0,1.407790542E0
1.841958724E2,7.929595947E0,1.646253014E1,-3.936067581E0
1.842206864E2,-3.198653460E0,1.217212105E1,4.175487995E0
1.842452234E2,-2.949656487E0,9.595960617E0,6.684611320E0
1.842655953E2,2.470816135E0,4.663905144E0,5.832275391E0
1.842903927E2,4.223371983E0,3.734954596E0,5.841852427E-1
1.843152349E2,5.391742229E0,5.717353821E0,2.576161146E0
1.843360078E2,9.078812599E0,3.811569214E0,5.085284233E0
1.843604739E2,5.257667065E0,3.284844637E0,2.518700123E0
1.843852500E2,-7.757213593E0,4.290409565E0,3.926490843E-1
1.844103661E2,-7.795520782E0,6.042964935E0,-7.182605267E0
1.844304208E2,2.078166962E0,1.984314346E1,-4.118026733E0
1.844520573E2,2.499546528E0,2.667140770E1,-7.201758862E0
1.844752604E2,3.964797974E0,1.773624611E1,8.370129585E0
1.844952817E2,2.231395960E0,3.193865013E1,4.395754337E0
1.845203604E2,-9.768342972E-1,2.572330284E1,-7.469909191E-1
1.845406083E2,7.058106422E0,2.059013367E1,1.915361285E-1
1.845652536E2,7.163451672E0,1.650083733E1,1.905784607E0
1.845903859E2,1.752555609E0,1.020887566E1,7.469909191E-1
1.846104224E2,3.926490843E-1,5.142745018E0,-8.619125932E-2
1.846305635E2,-9.289502501E-1,6.416460276E-1,3.639186621E-1
1.846551656E2,-2.633621931E0,-4.108449936E0,2.221819162E0
1.846751843E2,-7.383718014E0,-1.136767006E1,2.106897533E-1
1.846952620E2,-1.723825186E-1,-1.913446045E1,-1.762132406E0
1.847206120E2,3.897760391E0,-7.575253963E0,-6.272808552E0
1.847453255E2,2.528276920E0,3.428496838E0,-2.250549555E0
1.847703604E2,-9.289502501E-1,3.351882553E1,1.433648014E1
1.847903989E2,-6.569689274E0,2.194046402E1,1.270842266E1
1.848104333E2,-3.629609823E0,1.583046150E1,5.382165432E0
1.848305937E2,-2.106897533E-1,1.690306473E1,-2.202665520E1
1.848551708E2,2.001552582E0,-5.497087002E0,-3.169923067E0
1.848751875E2,3.572149038E0,-2.001552582E0,-3.897760391E0
1.848958713E2,3.667917013E0,5.410895824E0,-7.757213593E0
1.849205724E2,-5.200206280E0,5.010585403E1,-4.654327869E0
1.849485703E2,8.274360657E0,1.930684280E1,9.749189377E0
1.849705547E2,6.004657745E0,5.956773758E0,8.523358107E-1
1.849906432E2,6.186617374E0,1.440351772E1,-2.624045134E0
1.850153458E2,-2.336740971E0,1.626141739E1,5.880159378E0
1.850359109E2,-2.231395960E0,1.125274754E1,7.173028469E0
1.850603755E2,1.446097851E0,6.445190907E0,3.926490784E0
1.850805672E2,1.982398987E0,3.524264812E0,-5.075707436E-1
1.851052588E2,3.007117271E0,3.418920040E0,3.208230257E0
1.851303953E2,7.556100368E0,3.303998232E0,5.554547787E0
1.851504073E2,4.711789131E0,2.825158119E0,5.382165432E0
1.851752271E2,3.160346150E-1,3.754108191E0,1.656787634E0
1.851952604E2,-6.186617374E0,3.773261786E0,-3.189076662E0
1.852152843E2,-7.757213593E0,2.652775526E0,-6.607996464E0
1.852358927E2,5.650315881E-1,6.416460514E0,-2.949656487E0
1.852605739E2,9.998186111E0,4.923436356E1,-3.811569214E0
1.852852146E2,-8.226476669E0,1.602199745E1,8.619126081E-1
1.853105833E2,1.053448766E-1,2.491885185E1,6.722918510E0
1.853358432E2,2.384624958E0,2.738966751E1,7.374141216E-1
1.853605682E2,7.805097580E0,2.043690491E1,3.926490843E-1
1.853851880E2,5.190629482E0,1.398213768E1,2.384624958E0
1.854052062E2,2.154781580E0,8.820239067E0,1.838746905E0
1.854304015E2,-2.298433632E-1,3.830722809E0,1.187524080E0
1.854535047E2,1.532289088E-1,7.948749661E-1,9.097966552E-1
1.854752807E2,-2.154781580E0,-4.079719543E0,3.591302633E0
1.855003974E2,-6.694188118E0,-1.343626022E1,7.278373241E-1
1.855204198E2,1.139639974E0,-1.661575890E1,-2.662352324E0
1.855452781E2,5.765237808E0,-2.997540474E0,-1.695094824E0
1.855653114E2,3.945644379E0,7.201758862E0,5.075707436E-1
1.855904041E2,-3.380612850E0,2.834734726E1,5.104437828E0
1.856152646E2,-1.283292055E0,1.117613316E1,6.636727333E0
1.856359260E2,-3.754108191E0,4.845864296E0,-1.796608925E1
1.856604026E2,-7.508216381E0,8.245630264E0,1.625184059E1
1.856805776E2,1.452801609E1,1.309149456E1,-2.566584110E0
1.857052635E2,6.751648903E0,5.793968201E0,-1.169328117E1
1.857303948E2,4.596867085E0,1.254561710E1,-4.501099288E-1
1.857551906E2,2.978386879E0,3.278141022E1,-3.907337189E0
1.857752146E2,-5.458779931E-1,2.072421074E1,5.870582581E0
1.857952250E2,5.774814606E0,1.047702694E1,2.997540474E0
1.858152698E2,6.090848923E0,1.441309452E1,-9.289502501E-1
1.858359255E2,-9.289502501E-1,1.348414421E1,-9.576806426E-2
1.858603781E2,-7.364564419E0,1.039083576E1,1.041956615E1
1.858852177E2,7.374141216E-1,6.196194172E0,5.573701382E0
1.859052708E2,4.146757126E0,1.752555609E0,1.675941229E0
1.859303599E2,7.192182064E0,-4.434061527E0,-4.309563041E-1
1.859517552E2,8.245630264E0,2.882618904E0,2.384624958E0
1.859752192E2,6.167463779E0,5.525817394E0,3.792415380E0
1.859952666E2,-8.619125932E-2,6.349422932E0,2.547430515E0
1.860153328E2,-9.174580574E0,4.137180328E0,-6.512228847E-1
1.860359015E2,-8.264783859E0,3.543418407E0,-4.932055473E0
1.860603791E2,3.045424461E0,1.571553993E1,-4.098873138E0
1.860804073E2,6.732495308E0,3.903506470E1,-3.907337189E0
1.861006536E2,-1.829170108E0,1.561019516E1,3.332728863E0
1.861251953E2,1.379060149E0,2.784935379E1,3.744531393E0
1.861453677E2,3.447650373E-1,2.753331947E1,-1.273715258E0
1.861706031E2,7.852981567E0,2.088701630E1,-1.244984865E-1
1.861952255E2,6.588842869E0,1.626141739E1,2.786850691E0
1.862152718E2,2.164358377E0,1.175074196E1,2.403778553E0
1.862358172E2,4.596867263E-1,7.795520782E0,1.206677675E0
1.862605521E2,-6.799532771E-1,2.250549555E0,1.359906554E0
1.862860140E2,-1.340752959E0,-2.231395960E0,3.112462282E0
1.863103755E2,-6.962338448E0,-1.059194851E1,2.049436569E0
1.863355166E2,2.116474390E0,-1.714248466E1,-1.896207690E0
1.863603911E2,5.468356609E0,-5.152322292E0,-4.472368717E0
1.863805604E2,4.022258759E0,6.904877663E0,-2.528276920E0
1.864052161E2,-5.583278179E0,3.009990311E1,1.466209126E1
1.864253854E2,-2.212242365E0,1.404917526E1,1.363737297E1
1.864476276E2,-4.041412354E0,5.133168221E0,-2.010171700E1
1.864704047E2,-6.991068721E-1,4.970362663E0,8.772355080E0
1.864951974E2,1.027591324E1,8.992621422E0,3.830722719E-2
1.865152625E2,1.068771648E1,9.318233490E0,-1.175074196E1
1.865355614E2,6.406883717E0,1.460463047E1,-5.324704647E0
1.865603718E2,1.838746905E0,2.964979362E1,1.005564690E0
1.865805609E2,-1.024718285E0,2.140416336E1,5.669469833E0
1.866051963E2,4.070142746E0,1.111867237E1,4.769249916E0
1.866305573E2,7.862558365E0,1.448013210E1,-2.078166962E0
1.866505817E2,-3.639186621E-1,1.157835960E1,-1.484405041E0
1.866752448E2,-6.119579315E0,7.967903137E0,6.253654957E0
1.867003682E2,-7.374141216E-1,5.602431774E0,7.354987621E0
1.867205989E2,5.363011956E-1,4.654327869E0,-9.576806799E-3
1.867452593E2,3.725377798E0,9.672574997E-1,1.829170108E0
1.867703968E2,7.987056732E0,2.346317768E0,3.782838583E0
1.867904208E2,6.014234543E0,4.817133904E0,4.673481941E0
1.868152739E2,3.830722719E-2,5.382165432E0,-2.298433632E-1
1.868358843E2,-5.784391403E0,5.046977043E0,-6.062118530E0
1.868605692E2,4.137180328E0,1.668279839E1,-4.520252705E0
1.868805864E2,6.416460514E0,3.671747589E1,-8.169015884E0
1.869052807E2,-9.864110947E-1,1.307234097E1,5.851428986E0
1.869303776E2,-1.015141487E0,2.692040443E1,5.315127850E0
1.869539067E2,-4.070142746E0,2.457408714E1,-6.703764945E-2
1.869752005E2,6.473921299E0,2.129881859E1,4.213795066E-1
1.869953698E2,8.791508675E0,1.968033791E1,1.628057122E0
1.870203646E2,2.145204782E0,1.204762268E1,1.177947283E0
1.870404088E2,1.043871999E0,6.828263283E0,3.830722570E-1
1.870652713E2,3.639186621E-1,4.213795066E-1,1.474828243E0
1.870904276E2,-2.815581083E0,-4.386177540E0,4.443638325E0
1.871152713E2,-3.658340216E0,-1.046745014E1,-7.374141216E-1
1.871358021E2,3.725377798E0,-1.407790565E1,-5.430049419E0
1.871606786E2,1.149216771E0,-4.194641590E0,-4.587290287E0
1.871852166E2,-1.800439715E0,7.671022415E0,2.978386879E0
1.872052745E2,-2.164358377E0,2.411439896E1,1.342668343E1
1.872303713E2,-3.505111217E0,2.361640549E1,1.148259163E1
1.872503953E2,3.524264812E0,1.516966152E1,-2.501461983E1
1.872714703E2,3.581725836E0,2.499546528E0,-2.940079689E0
1.872952260E2,4.788403511E-1,7.182605267E-1,4.108449936E0
1.873152661E2,9.959878922E-1,4.252102375E0,-7.862558365E0
1.873358828E2,-2.767697096E0,1.270842266E1,-3.859453201E0
1.873604260E2,3.639186621E0,4.923436356E1,-7.125144482E0
1.873804265E2,1.154005241E1,1.763090134E1,4.271255970E0
1.874006239E2,7.316680431E0,9.126696587E0,3.734954596E0
1.874251989E2,4.175487995E0,1.375229454E1,1.905784607E0
1.874474422E2,-4.405331135E0,1.421198082E1,3.371036053E0
1.874682588E2,-2.997540474E0,1.016099167E1,6.531382084E0
1.874904067E2,1.513135433E0,2.796427488E0,4.721365929E0
1.875105713E2,3.581725836E0,-1.149216816E-1,2.221819162E0
1.875357906E2,5.736507416E0,1.618480325E0,1.254561663E0
1.875603682E2,1.053448772E1,4.836287498E0,4.213795185E0
1.875803776E2,6.914454460E0,5.975927353E0,2.403778553E0
1.876005734E2,-2.097320795E0,5.295974255E0,-2.106897533E-1
1.876252557E2,-1.358948898E1,2.413355350E0,-4.692635536E0
1.876452901E2,-4.596867085E0,4.022258759E0,-5.219359875E0
1.876705521E2,1.167412758E1,4.525041199E1,-5.880159378E0
1.876953797E2,2.011129409E-1,1.802355003E1,-2.461239338E0
1.877205989E2,1.340752959E0,2.904645538E1,5.822698593E0
1.877453817E2,-1.532289028E0,2.667140770E1,-1.417367458E0
1.877728531E2,7.891288757E0,1.965160751E1,-5.075707436E-1
1.877952552E2,6.445190907E0,1.391510010E1,1.130063176E0
1.878203687E2,1.704671621E0,7.920019150E0,8.427590132E-1
1.878403817E2,-6.129156351E-1,3.409343243E0,5.363011956E-1
1.878604140E2,-2.183511972E0,-7.278373241E-1,7.182605267E-1
1.878851828E2,-6.665457726E0,-6.665457726E0,2.930502892E0
1.879053182E2,-6.607996464E0,-1.923980522E1,1.426944256E0
1.879303578E2,4.510675907E0,-1.400129128E1,-5.104437828E0
1.879592994E2,4.855441093E0,-3.457227230E0,-5.612008572E0
1.879803682E2,5.248090267E0,2.205538559E1,4.769249916E0
1.880003854E2,-2.202665567E0,3.339432526E1,1.585919189E1
1.880205755E2,-4.654327869E0,1.423113537E1,5.832275391E0
1.880453698E2,3.399766445E0,1.446097851E1,-2.036986732E1
1.880703552E2,-4.702212334E0,-5.726930618E0,-5.746083856E-1
1.880903620E2,1.723825186E-1,2.231395960E0,-9.481038451E-1
1.881106328E2,4.060565948E0,1.022802925E1,-9.002198219E0
1.881357468E2,8.523358107E-1,3.178542137E1,-6.885724068E0
1.881603604E2,7.469909191E0,2.794512177E1,1.781286120E0
1.881803802E2,3.706224203E0,1.219127464E1,4.577713490E0
1.882005916E2,6.042964935E0,1.314895535E1,2.298433542E0
1.882206510E2,5.228936672E0,1.680729675E1,-3.351882398E-1
1.882452521E2,-2.892195702E0,9.844957352E0,5.564124584E0
1.882652911E2,-1.273715258E0,8.638279915E0,3.907337189E0
1.882905896E2,2.336740971E0,3.677493811E0,9.864110947E-1
1.883152265E2,3.303998232E0,1.312022567E0,1.379060149E0
1.883357692E2,2.738966703E0,7.048529625E0,6.445190907E0
1.883603729E2,1.108994198E1,5.046977043E0,7.048529625E0
1.883851776E2,5.985504150E0,2.652775526E0,1.934514999E0
1.884103557E2,-5.947196960E0,5.698200226E0,-1.810016513E0
1.884303620E2,-8.216899872E0,4.960785866E0,-6.675034523E0
1.884521109E2,-1.168370485E0,1.076433086E1,-5.200206280E0
1.884751797E2,9.519346237E0,3.838384247E1,-6.253654957E0
1.885005724E2,1.618480325E0,1.333091545E1,8.906430244E0
1.885205979E2,1.513135433E0,2.861549950E1,5.123591423E0
1.885453041E2,-2.585737944E0,3.011905670E1,-2.451662540E0
1.885706380E2,7.939172745E0,2.077209473E1,5.746084079E-2
1.885951875E2,6.732495308E0,1.443224812E1,2.978386879E0
1.886152510E2,4.568136692E0,9.107542992E0,2.020706177E0
1.886358349E2,1.915361404E0,4.491522312E0,5.363011956E-1
1.886603557E2,1.723825186E-1,-5.171475410E-1,1.436520964E-1
1.886803786E2,-1.781286120E0,-2.882618904E0,1.379060149E0
1.887052479E2,-1.046745014E1,-1.120486355E1,1.053448796E0
1.887252885E2,-1.963245392E0,-1.877054214E1,-1.024718285E0
1.887461021E2,3.524264812E0,-1.041956615E1,-6.502651691E0
1.887723479E2,4.855441093E0,2.346317768E0,-3.227383852E0
1.887951896E2,-1.666364431E0,3.402639389E1,1.132936287E1
1.888152484E2,-6.129156113E0,2.679590607E1,1.438436413E1
1.888357578E2,-9.002198577E-1,2.482308388E1,-1.379060149E0
