"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.883500312E1,-2.612500000E1,-3.325000000E1,-2.025000000E1
9.886500625E1,-2.593750000E1,-3.275000000E1,-2.081250000E1
9.889497656E1,-2.562500000E1,-3.175000000E1,-2.081250000E1
9.891499844E1,-2.681250000E1,-3.206250000E1,-2.125000000E1
9.894500000E1,-2.668750000E1,-3.168750000E1,-2.231250000E1
9.897500312E1,-2.612500000E1,-3.043750000E1,-2.275000000E1
9.900500469E1,-2.618750000E1,-3.006250000E1,-2.331250000E1
9.903497500E1,-2.587500000E1,-2.875000000E1,-2.431250000E1
9.905499844E1,-2.562500000E1,-2.812500000E1,-2.512500000E1
9.908500000E1,-2.568750000E1,-2.781250000E1,-2.637500000E1
9.911500156E1,-2.462500000E1,-2.687500000E1,-2.787500000E1
9.914500469E1,-2.356250000E1,-2.550000000E1,-2.906250000E1
9.917500625E1,-2.181250000E1,-2.412500000E1,-3.050000000E1
9.920497656E1,-2.100000000E1,-2.218750000E1,-3.281250000E1
9.922499844E1,-2.031250000E1,-2.131250000E1,-3.437500000E1
9.925500000E1,-1.843750000E1,-1.937500000E1,-3.606250000E1
9.928500312E1,-1.700000000E1,-1.693750000E1,-3.768750000E1
9.931500469E1,-1.531250000E1,-1.418750000E1,-3.875000000E1
9.934497656E1,-1.300000000E1,-1.225000000E1,-3.981250000E1
9.936499844E1,-1.225000000E1,-1.125000000E1,-4.100000000E1
9.939500000E1,-1.143750000E1,-8.875000000E0,-4.143750000E1
9.942500156E1,-1.093750000E1,-7.500000000E0,-4.181250000E1
9.945500469E1,-1.087500000E1,-7.062500000E0,-4.131250000E1
9.948500625E1,-1.181250000E1,-5.875000000E0,-4.112500000E1
9.951497656E1,-1.112500000E1,-5.625000000E0,-4.112500000E1
9.953499844E1,-1.031250000E1,-5.687500000E0,-4.112500000E1
9.956500156E1,-1.093750000E1,-6.250000000E0,-4.218750000E1
9.959500312E1,-1.250000000E1,-7.500000000E0,-4.162500000E1
9.962500469E1,-1.343750000E1,-9.937500000E0,-4.087500000E1
9.965497656E1,-1.462500000E1,-1.087500000E1,-3.993750000E1
9.967499844E1,-1.550000000E1,-1.200000000E1,-3.931250000E1
9.970500000E1,-1.625000000E1,-1.418750000E1,-3.831250000E1
9.973500156E1,-1.756250000E1,-1.556250000E1,-3.681250000E1
9.976500312E1,-1.906250000E1,-1.806250000E1,-3.587500000E1
9.979500625E1,-2.043750000E1,-1.993750000E1,-3.493750000E1
9.982501250E1,-2.181250000E1,-2.087500000E1,-3.368750000E1
9.985497812E1,-2.281250000E1,-2.350000000E1,-3.168750000E1
9.987500156E1,-2.300000000E1,-2.506250000E1,-2.918750000E1
9.990500313E1,-2.300000000E1,-2.662500000E1,-2.718750000E1
9.993500469E1,-2.325000000E1,-2.881250000E1,-2.556250000E1
9.996497656E1,-2.325000000E1,-3.000000000E1,-2.456250000E1
9.998499844E1,-2.337500000E1,-3.062500000E1,-2.350000000E1
1.000150000E2,-2.450000000E1,-3.181250000E1,-2.287500000E1
1.000450016E2,-2.468750000E1,-3.268750000E1,-2.225000000E1
1.000750047E2,-2.475000000E1,-3.300000000E1,-2.087500000E1
1.001050062E2,-2.506250000E1,-3.300000000E1,-2.081250000E1
1.001349766E2,-2.543750000E1,-3.231250000E1,-2.075000000E1
1.001549984E2,-2.531250000E1,-3.256250000E1,-2.106250000E1
1.001850016E2,-2.568750000E1,-3.268750000E1,-2.131250000E1
1.002150031E2,-2.537500000E1,-3.200000000E1,-2.256250000E1
1.002450062E2,-2.531250000E1,-3.212500000E1,-2.312500000E1
1.002749766E2,-2.518750000E1,-3.056250000E1,-2.356250000E1
1.002949984E2,-2.518750000E1,-2.987500000E1,-2.431250000E1
1.003250000E2,-2.468750000E1,-2.968750000E1,-2.637500000E1
1.003550016E2,-2.481250000E1,-2.887500000E1,-2.743750000E1
1.003850047E2,-2.387500000E1,-2.750000000E1,-2.818750000E1
1.004150062E2,-2.275000000E1,-2.656250000E1,-3.006250000E1
1.004449766E2,-2.212500000E1,-2.506250000E1,-3.256250000E1
1.004649984E2,-2.106250000E1,-2.393750000E1,-3.400000000E1
1.004950016E2,-2.006250000E1,-2.212500000E1,-3.506250000E1
1.005250031E2,-1.875000000E1,-2.018750000E1,-3.668750000E1
1.005550047E2,-1.706250000E1,-1.831250000E1,-3.862500000E1
1.005849766E2,-1.456250000E1,-1.631250000E1,-4.031250000E1
1.006049984E2,-1.318750000E1,-1.418750000E1,-4.162500000E1
1.006350000E2,-1.225000000E1,-1.131250000E1,-4.193750000E1
1.006650031E2,-1.337500000E1,-9.750000000E0,-4.225000000E1
1.006950047E2,-1.418750000E1,-8.437500000E0,-4.287500000E1
1.007249750E2,-1.306250000E1,-6.312500000E0,-4.275000000E1
1.007449969E2,-1.256250000E1,-6.000000000E0,-4.293750000E1
1.007749984E2,-1.150000000E1,-5.125000000E0,-4.343750000E1
1.008050016E2,-1.037500000E1,-5.437500000E0,-4.343750000E1
1.008350031E2,-1.118750000E1,-5.937500000E0,-4.343750000E1
1.008650047E2,-1.275000000E1,-7.000000000E0,-4.331250000E1
1.008949766E2,-1.462500000E1,-7.625000000E0,-4.225000000E1
1.009149984E2,-1.587500000E1,-8.937500000E0,-4.168750000E1
1.009450000E2,-1.781250000E1,-1.118750000E1,-4.050000000E1
1.009750031E2,-1.912500000E1,-1.350000000E1,-3.887500000E1
1.010050047E2,-2.118750000E1,-1.618750000E1,-3.700000000E1
1.010349750E2,-2.287500000E1,-1.806250000E1,-3.456250000E1
1.010549969E2,-2.350000000E1,-1.943750000E1,-3.350000000E1
1.010850000E2,-2.437500000E1,-2.225000000E1,-3.268750000E1
1.011150016E2,-2.550000000E1,-2.431250000E1,-3.118750000E1
1.011450031E2,-2.650000000E1,-2.612500000E1,-2.875000000E1
1.011750047E2,-2.637500000E1,-2.737500000E1,-2.681250000E1
1.012049766E2,-2.687500000E1,-2.893750000E1,-2.550000000E1
1.012249984E2,-2.756250000E1,-3.037500000E1,-2.425000000E1
1.012550016E2,-2.712500000E1,-3.162500000E1,-2.268750000E1
1.012850031E2,-2.743750000E1,-3.281250000E1,-2.062500000E1
1.013150047E2,-2.700000000E1,-3.412500000E1,-2.012500000E1
1.013449766E2,-2.768750000E1,-3.487500000E1,-1.962500000E1
1.013649984E2,-2.793750000E1,-3.450000000E1,-1.937500000E1
1.013950000E2,-2.768750000E1,-3.425000000E1,-1.925000000E1
1.014250016E2,-2.731250000E1,-3.406250000E1,-1.893750000E1
1.014550031E2,-2.718750000E1,-3.350000000E1,-1.987500000E1
1.014850063E2,-2.706250000E1,-3.350000000E1,-2.062500000E1
1.015149766E2,-2.581250000E1,-3.300000000E1,-2.143750000E1
1.015349984E2,-2.543750000E1,-3.293750000E1,-2.212500000E1
1.015650016E2,-2.506250000E1,-3.250000000E1,-2.381250000E1
1.015950031E2,-2.425000000E1,-3.156250000E1,-2.625000000E1
1.016250047E2,-2.293750000E1,-3.056250000E1,-2.875000000E1
1.016549750E2,-2.137500000E1,-2.875000000E1,-3.006250000E1
1.016749969E2,-2.062500000E1,-2.800000000E1,-3.093750000E1
1.017050000E2,-1.931250000E1,-2.643750000E1,-3.293750000E1
1.017350016E2,-1.750000000E1,-2.443750000E1,-3.431250000E1
1.017650031E2,-1.700000000E1,-2.318750000E1,-3.587500000E1
1.017950062E2,-1.587500000E1,-1.981250000E1,-3.818750000E1
1.018249766E2,-1.437500000E1,-1.725000000E1,-4.018750000E1
1.018449984E2,-1.256250000E1,-1.606250000E1,-4.093750000E1
1.018750000E2,-1.100000000E1,-1.381250000E1,-4.281250000E1
1.019050031E2,-1.087500000E1,-1.081250000E1,-4.406250000E1
1.019350047E2,-1.056250000E1,-9.562500000E0,-4.300000000E1
1.019649750E2,-1.225000000E1,-8.937500000E0,-4.237500000E1
1.019849969E2,-1.337500000E1,-8.437500000E0,-4.268750000E1
1.020150000E2,-1.362500000E1,-8.562500000E0,-4.300000000E1
1.020450016E2,-1.212500000E1,-8.187500000E0,-4.312500000E1
1.020750047E2,-1.156250000E1,-8.625000000E0,-4.312500000E1
1.021050062E2,-1.300000000E1,-9.375000000E0,-4.300000000E1
1.021349766E2,-1.450000000E1,-1.062500000E1,-4.193750000E1
1.021549984E2,-1.500000000E1,-1.150000000E1,-4.100000000E1
1.021850016E2,-1.650000000E1,-1.362500000E1,-4.018750000E1
1.022150031E2,-1.856250000E1,-1.637500000E1,-3.943750000E1
1.022450047E2,-1.893750000E1,-1.856250000E1,-3.862500000E1
1.022749750E2,-2.031250000E1,-1.937500000E1,-3.706250000E1
1.022949984E2,-2.156250000E1,-2.056250000E1,-3.650000000E1
1.023250000E2,-2.162500000E1,-2.318750000E1,-3.475000000E1
1.023550016E2,-2.300000000E1,-2.512500000E1,-3.300000000E1
1.023850031E2,-2.356250000E1,-2.737500000E1,-3.131250000E1
1.024150062E2,-2.425000000E1,-2.862500000E1,-2.881250000E1
1.024449766E2,-2.606250000E1,-3.012500000E1,-2.650000000E1
1.024649984E2,-2.675000000E1,-3.075000000E1,-2.531250000E1
1.024950000E2,-2.693750000E1,-3.175000000E1,-2.350000000E1
1.025250031E2,-2.762500000E1,-3.243750000E1,-2.256250000E1
1.025550047E2,-2.775000000E1,-3.143750000E1,-2.137500000E1
1.025849750E2,-2.850000000E1,-3.281250000E1,-2.112500000E1
1.026049984E2,-2.881250000E1,-3.331250000E1,-2.106250000E1
1.026350000E2,-2.862500000E1,-3.281250000E1,-2.037500000E1
1.026650016E2,-2.862500000E1,-3.243750000E1,-1.993750000E1
1.026950031E2,-2.975000000E1,-3.212500000E1,-2.031250000E1
1.027250062E2,-2.931250000E1,-3.162500000E1,-2.056250000E1
1.027549766E2,-2.900000000E1,-3.143750000E1,-2.118750000E1
1.027750000E2,-2.868750000E1,-3.118750000E1,-2.250000000E1
1.028050016E2,-2.843750000E1,-2.950000000E1,-2.425000000E1
1.028350031E2,-2.781250000E1,-2.956250000E1,-2.450000000E1
1.028650047E2,-2.675000000E1,-2.856250000E1,-2.681250000E1
1.028949750E2,-2.518750000E1,-2.831250000E1,-2.800000000E1
1.029149984E2,-2.468750000E1,-2.893750000E1,-2.881250000E1
1.029450000E2,-2.250000000E1,-2.731250000E1,-3.112500000E1
1.029750016E2,-2.037500000E1,-2.437500000E1,-3.225000000E1
1.030050047E2,-1.868750000E1,-2.262500000E1,-3.475000000E1
1.030350063E2,-1.656250000E1,-2.018750000E1,-3.818750000E1
1.030649766E2,-1.481250000E1,-1.831250000E1,-3.943750000E1
1.030849984E2,-1.531250000E1,-1.750000000E1,-3.975000000E1
1.031150000E2,-1.475000000E1,-1.518750000E1,-4.087500000E1
1.031450031E2,-1.362500000E1,-1.275000000E1,-4.150000000E1
1.031750047E2,-1.325000000E1,-1.050000000E1,-4.150000000E1
1.032049766E2,-1.250000000E1,-8.812500000E0,-4.231250000E1
1.032249984E2,-1.193750000E1,-8.187500000E0,-4.256250000E1
1.032550000E2,-1.162500000E1,-8.562500000E0,-4.287500000E1
1.032850016E2,-1.156250000E1,-8.875000000E0,-4.331250000E1
1.033150031E2,-1.131250000E1,-8.750000000E0,-4.262500000E1
1.033450063E2,-1.268750000E1,-9.625000000E0,-4.262500000E1
1.033749766E2,-1.400000000E1,-1.012500000E1,-4.181250000E1
1.033949984E2,-1.468750000E1,-1.062500000E1,-4.087500000E1
1.034250016E2,-1.656250000E1,-1.312500000E1,-4.043750000E1
1.034550031E2,-1.862500000E1,-1.556250000E1,-3.875000000E1
1.034850047E2,-2.100000000E1,-1.775000000E1,-3.706250000E1
1.035149766E2,-2.212500000E1,-2.025000000E1,-3.537500000E1
1.035349984E2,-2.312500000E1,-2.181250000E1,-3.418750000E1
1.035650000E2,-2.450000000E1,-2.406250000E1,-3.293750000E1
1.035950016E2,-2.493750000E1,-2.525000000E1,-3.118750000E1
1.036250047E2,-2.431250000E1,-2.700000000E1,-2.893750000E1
1.036549750E2,-2.443750000E1,-2.887500000E1,-2.743750000E1
1.036749969E2,-2.481250000E1,-3.000000000E1,-2.587500000E1
1.037050000E2,-2.500000000E1,-3.087500000E1,-2.425000000E1
1.037350016E2,-2.550000000E1,-3.156250000E1,-2.318750000E1
1.037650031E2,-2.625000000E1,-3.243750000E1,-2.237500000E1
1.037950047E2,-2.650000000E1,-3.275000000E1,-2.087500000E1
1.038249813E2,-2.681250000E1,-3.325000000E1,-2.081250000E1
1.038449984E2,-2.662500000E1,-3.331250000E1,-2.087500000E1
1.038750000E2,-2.618750000E1,-3.293750000E1,-2.100000000E1
1.039050031E2,-2.531250000E1,-3.256250000E1,-2.237500000E1
1.039350047E2,-2.531250000E1,-3.256250000E1,-2.231250000E1
1.039649750E2,-2.562500000E1,-3.150000000E1,-2.331250000E1
1.039849969E2,-2.543750000E1,-3.050000000E1,-2.468750000E1
1.040150000E2,-2.468750000E1,-3.037500000E1,-2.637500000E1
1.040450016E2,-2.406250000E1,-2.981250000E1,-2.718750000E1
1.040750031E2,-2.412500000E1,-2.837500000E1,-2.800000000E1
1.041050047E2,-2.375000000E1,-2.781250000E1,-2.931250000E1
1.041349766E2,-2.262500000E1,-2.587500000E1,-3.162500000E1
1.041549984E2,-2.225000000E1,-2.493750000E1,-3.293750000E1
1.041850000E2,-2.137500000E1,-2.356250000E1,-3.437500000E1
1.042150031E2,-1.943750000E1,-2.081250000E1,-3.593750000E1
1.042450047E2,-1.812500000E1,-1.850000000E1,-3.756250000E1
1.042749750E2,-1.687500000E1,-1.625000000E1,-3.887500000E1
1.042949969E2,-1.600000000E1,-1.475000000E1,-4.006250000E1
1.043250156E2,-1.462500000E1,-1.156250000E1,-4.050000000E1
1.043550016E2,-1.406250000E1,-9.562500000E0,-4.118750000E1
1.043850031E2,-1.325000000E1,-7.000000000E0,-4.331250000E1
1.044150047E2,-1.325000000E1,-5.687500000E0,-4.243750000E1
1.044449766E2,-1.325000000E1,-5.062500000E0,-4.268750000E1
1.044649984E2,-1.306250000E1,-4.437500000E0,-4.343750000E1
1.044950000E2,-1.293750000E1,-4.500000000E0,-4.350000000E1
1.045250031E2,-1.362500000E1,-4.000000000E0,-4.250000000E1
1.045550047E2,-1.412500000E1,-5.000000000E0,-4.218750000E1
1.045849750E2,-1.568750000E1,-6.937500000E0,-4.168750000E1
1.046049969E2,-1.643750000E1,-7.375000000E0,-4.143750000E1
1.046350000E2,-1.756250000E1,-9.187500000E0,-4.112500000E1
1.046650016E2,-1.868750000E1,-1.118750000E1,-4.031250000E1
1.046950031E2,-2.062500000E1,-1.337500000E1,-3.868750000E1
1.047250062E2,-2.243750000E1,-1.575000000E1,-3.768750000E1
1.047549766E2,-2.312500000E1,-1.768750000E1,-3.531250000E1
1.047749984E2,-2.387500000E1,-1.887500000E1,-3.393750000E1
1.048050016E2,-2.593750000E1,-2.243750000E1,-3.175000000E1
1.048350031E2,-2.668750000E1,-2.431250000E1,-3.006250000E1
1.048650047E2,-2.818750000E1,-2.537500000E1,-2.825000000E1
1.048949750E2,-2.868750000E1,-2.700000000E1,-2.650000000E1
1.049149969E2,-2.831250000E1,-2.806250000E1,-2.500000000E1
1.049450000E2,-2.843750000E1,-2.856250000E1,-2.475000000E1
1.049750016E2,-2.893750000E1,-2.975000000E1,-2.275000000E1
1.050050031E2,-2.925000000E1,-3.112500000E1,-2.118750000E1
1.050350047E2,-2.875000000E1,-3.175000000E1,-2.050000000E1
1.050649766E2,-2.856250000E1,-3.200000000E1,-2.093750000E1
1.050849984E2,-2.812500000E1,-3.237500000E1,-2.037500000E1
1.051150016E2,-2.887500000E1,-3.181250000E1,-2.068750000E1
1.051450031E2,-2.956250000E1,-3.143750000E1,-2.087500000E1
1.051750047E2,-2.968750000E1,-3.231250000E1,-2.125000000E1
1.052049750E2,-2.925000000E1,-3.175000000E1,-2.312500000E1
1.052249984E2,-2.818750000E1,-3.106250000E1,-2.275000000E1
1.052550000E2,-2.856250000E1,-3.012500000E1,-2.393750000E1
1.052850016E2,-2.900000000E1,-2.893750000E1,-2.587500000E1
1.053150031E2,-2.837500000E1,-2.762500000E1,-2.643750000E1
1.053450063E2,-2.756250000E1,-2.537500000E1,-2.825000000E1
1.053749766E2,-2.625000000E1,-2.381250000E1,-3.081250000E1
1.053949984E2,-2.487500000E1,-2.381250000E1,-3.206250000E1
1.054250016E2,-2.250000000E1,-2.193750000E1,-3.493750000E1
1.054550031E2,-2.125000000E1,-1.981250000E1,-3.618750000E1
1.054850047E2,-2.012500000E1,-1.831250000E1,-3.737500000E1
1.055149750E2,-1.968750000E1,-1.531250000E1,-3.943750000E1
1.055349969E2,-1.887500000E1,-1.425000000E1,-3.956250000E1
1.055650000E2,-1.743750000E1,-1.175000000E1,-3.943750000E1
1.055950016E2,-1.712500000E1,-1.018750000E1,-4.100000000E1
1.056250031E2,-1.687500000E1,-8.375000000E0,-4.137500000E1
1.056550062E2,-1.618750000E1,-6.812500000E0,-4.200000000E1
1.056849766E2,-1.550000000E1,-6.187500000E0,-4.200000000E1
1.057050000E2,-1.568750000E1,-6.125000000E0,-4.187500000E1
1.057350016E2,-1.681250000E1,-6.187500000E0,-4.218750000E1
1.057650031E2,-1.668750000E1,-6.562500000E0,-4.193750000E1
1.057950047E2,-1.725000000E1,-8.062500000E0,-4.118750000E1
1.058249766E2,-1.850000000E1,-9.562500000E0,-4.062500000E1
1.058449984E2,-1.968750000E1,-1.068750000E1,-3.968750000E1
1.058750000E2,-2.137500000E1,-1.212500000E1,-3.831250000E1
1.059050016E2,-2.306250000E1,-1.368750000E1,-3.631250000E1
1.059350047E2,-2.418750000E1,-1.668750000E1,-3.481250000E1
1.059650062E2,-2.487500000E1,-1.943750000E1,-3.343750000E1
1.059949766E2,-2.562500000E1,-2.068750000E1,-3.200000000E1
1.060149984E2,-2.687500000E1,-2.206250000E1,-3.043750000E1
1.060450016E2,-2.787500000E1,-2.506250000E1,-2.806250000E1
1.060750031E2,-2.768750000E1,-2.643750000E1,-2.668750000E1
1.061050047E2,-2.818750000E1,-2.800000000E1,-2.512500000E1
1.061349766E2,-2.887500000E1,-2.900000000E1,-2.250000000E1
1.061549984E2,-2.850000000E1,-3.037500000E1,-2.187500000E1
1.061850000E2,-2.806250000E1,-3.175000000E1,-2.062500000E1
1.062150016E2,-2.825000000E1,-3.275000000E1,-1.943750000E1
1.062450047E2,-2.718750000E1,-3.387500000E1,-1.900000000E1
1.062750062E2,-2.718750000E1,-3.406250000E1,-1.850000000E1
1.063049766E2,-2.618750000E1,-3.293750000E1,-2.025000000E1
1.063250234E2,-2.550000000E1,-3.300000000E1,-2.087500000E1
1.063550016E2,-2.581250000E1,-3.325000000E1,-2.100000000E1
1.063850031E2,-2.650000000E1,-3.212500000E1,-2.206250000E1
1.064150047E2,-2.637500000E1,-3.131250000E1,-2.200000000E1
1.064449766E2,-2.650000000E1,-3.143750000E1,-2.243750000E1
1.064649984E2,-2.625000000E1,-3.093750000E1,-2.425000000E1
1.064950000E2,-2.531250000E1,-3.043750000E1,-2.525000000E1
1.065250016E2,-2.531250000E1,-2.937500000E1,-2.625000000E1
1.065550047E2,-2.350000000E1,-2.868750000E1,-2.831250000E1
1.065849750E2,-2.275000000E1,-2.681250000E1,-2.956250000E1
1.066049969E2,-2.218750000E1,-2.550000000E1,-3.193750000E1
1.066349984E2,-2.012500000E1,-2.412500000E1,-3.475000000E1
1.066650016E2,-1.856250000E1,-2.262500000E1,-3.556250000E1
1.066950031E2,-1.643750000E1,-1.975000000E1,-3.687500000E1
1.067250047E2,-1.425000000E1,-1.787500000E1,-3.950000000E1
1.067549766E2,-1.306250000E1,-1.550000000E1,-4.006250000E1
1.067749984E2,-1.293750000E1,-1.381250000E1,-4.031250000E1
1.068050000E2,-1.243750000E1,-1.106250000E1,-4.081250000E1
1.068350031E2,-1.268750000E1,-1.031250000E1,-4.143750000E1
1.068650047E2,-1.175000000E1,-8.687500000E0,-4.356250000E1
1.068949750E2,-1.056250000E1,-7.687500000E0,-4.381250000E1
1.069149969E2,-1.112500000E1,-7.062500000E0,-4.275000000E1
1.069450000E2,-1.112500000E1,-6.250000000E0,-4.318750000E1
1.069750016E2,-1.168750000E1,-7.062500000E0,-4.268750000E1
1.070050031E2,-1.318750000E1,-8.375000000E0,-4.212500000E1
1.070350063E2,-1.306250000E1,-1.025000000E1,-4.212500000E1
1.070649766E2,-1.425000000E1,-1.187500000E1,-4.131250000E1
1.070849984E2,-1.543750000E1,-1.293750000E1,-4.018750000E1
1.071150016E2,-1.668750000E1,-1.500000000E1,-3.937500000E1
1.071450016E2,-1.781250000E1,-1.850000000E1,-3.781250000E1
1.071750047E2,-1.837500000E1,-2.100000000E1,-3.556250000E1
1.072049750E2,-2.012500000E1,-2.225000000E1,-3.481250000E1
1.072249969E2,-2.106250000E1,-2.293750000E1,-3.356250000E1
1.072550000E2,-2.300000000E1,-2.481250000E1,-3.137500000E1
1.072850016E2,-2.368750000E1,-2.612500000E1,-2.937500000E1
1.073150031E2,-2.400000000E1,-2.843750000E1,-2.687500000E1
1.073450047E2,-2.443750000E1,-3.012500000E1,-2.550000000E1
1.073749766E2,-2.481250000E1,-3.075000000E1,-2.368750000E1
1.073949984E2,-2.412500000E1,-3.131250000E1,-2.312500000E1
1.074250000E2,-2.462500000E1,-3.175000000E1,-2.337500000E1
1.074550031E2,-2.587500000E1,-3.168750000E1,-2.225000000E1
1.074750094E2,-2.587500000E1,-3.181250000E1,-2.231250000E1
1.075049953E2,-2.637500000E1,-3.206250000E1,-2.218750000E1
1.075349969E2,-2.662500000E1,-3.281250000E1,-2.087500000E1
1.075650000E2,-2.656250000E1,-3.200000000E1,-2.093750000E1
1.075950016E2,-2.675000000E1,-3.068750000E1,-2.187500000E1
1.076250031E2,-2.712500000E1,-3.006250000E1,-2.381250000E1
1.076550063E2,-2.637500000E1,-2.950000000E1,-2.500000000E1
1.076849766E2,-2.475000000E1,-2.906250000E1,-2.600000000E1
1.077049984E2,-2.431250000E1,-2.893750000E1,-2.675000000E1
1.077350000E2,-2.375000000E1,-2.756250000E1,-2.868750000E1
1.077650031E2,-2.287500000E1,-2.593750000E1,-3.037500000E1
1.077950047E2,-2.193750000E1,-2.506250000E1,-3.193750000E1
1.078249750E2,-2.037500000E1,-2.231250000E1,-3.350000000E1
1.078449969E2,-1.918750000E1,-2.093750000E1,-3.418750000E1
1.078750000E2,-1.856250000E1,-1.893750000E1,-3.618750000E1
1.079050016E2,-1.737500000E1,-1.656250000E1,-3.837500000E1
1.079350031E2,-1.656250000E1,-1.406250000E1,-3.987500000E1
1.079650062E2,-1.481250000E1,-1.237500000E1,-4.125000000E1
1.079949766E2,-1.362500000E1,-9.125000000E0,-4.218750000E1
1.080149984E2,-1.375000000E1,-7.312500000E0,-4.225000000E1
1.080450016E2,-1.350000000E1,-6.562500000E0,-4.256250000E1
1.080750031E2,-1.287500000E1,-5.375000000E0,-4.275000000E1
1.081050047E2,-1.281250000E1,-5.125000000E0,-4.256250000E1
1.081349750E2,-1.237500000E1,-4.812500000E0,-4.262500000E1
1.081549984E2,-1.193750000E1,-5.062500000E0,-4.300000000E1
1.081850000E2,-1.331250000E1,-6.062500000E0,-4.268750000E1
1.082150016E2,-1.468750000E1,-7.125000000E0,-4.225000000E1
1.082450047E2,-1.575000000E1,-7.375000000E0,-4.143750000E1
1.082750062E2,-1.750000000E1,-9.250000000E0,-3.975000000E1
1.083049766E2,-1.943750000E1,-1.262500000E1,-3.881250000E1
1.083249984E2,-1.975000000E1,-1.362500000E1,-3.856250000E1
1.083550016E2,-2.093750000E1,-1.587500000E1,-3.662500000E1
1.083850031E2,-2.275000000E1,-1.856250000E1,-3.543750000E1
1.084150047E2,-2.393750000E1,-2.012500000E1,-3.325000000E1
1.084449750E2,-2.437500000E1,-2.237500000E1,-3.100000000E1
1.084649984E2,-2.487500000E1,-2.331250000E1,-3.075000000E1
1.084950000E2,-2.637500000E1,-2.531250000E1,-2.856250000E1
1.085250016E2,-2.731250000E1,-2.818750000E1,-2.625000000E1
1.085550031E2,-2.712500000E1,-2.925000000E1,-2.431250000E1
1.085850062E2,-2.693750000E1,-3.031250000E1,-2.293750000E1
1.086149766E2,-2.787500000E1,-3.068750000E1,-2.268750000E1
1.086349984E2,-2.812500000E1,-3.050000000E1,-2.212500000E1
1.086650016E2,-2.825000000E1,-3.062500000E1,-2.156250000E1
1.086950031E2,-2.881250000E1,-3.062500000E1,-2.050000000E1
1.087250047E2,-2.881250000E1,-3.006250000E1,-2.062500000E1
1.087549750E2,-2.862500000E1,-3.068750000E1,-2.006250000E1
1.087749984E2,-2.900000000E1,-3.056250000E1,-2.031250000E1
1.088050000E2,-2.875000000E1,-2.975000000E1,-2.225000000E1
1.088350016E2,-2.762500000E1,-2.968750000E1,-2.256250000E1
1.088650031E2,-2.675000000E1,-2.856250000E1,-2.443750000E1
1.088950063E2,-2.637500000E1,-2.762500000E1,-2.618750000E1
1.089249766E2,-2.618750000E1,-2.743750000E1,-2.762500000E1
1.089449984E2,-2.462500000E1,-2.643750000E1,-2.825000000E1
1.089750016E2,-2.356250000E1,-2.512500000E1,-3.000000000E1
1.090050031E2,-2.400000000E1,-2.337500000E1,-3.187500000E1
1.090350047E2,-2.318750000E1,-2.106250000E1,-3.393750000E1
1.090649766E2,-2.281250000E1,-1.893750000E1,-3.506250000E1
1.090849984E2,-2.193750000E1,-1.793750000E1,-3.512500000E1
1.091150000E2,-2.100000000E1,-1.581250000E1,-3.662500000E1
1.091450016E2,-1.893750000E1,-1.387500000E1,-3.856250000E1
1.091750047E2,-1.743750000E1,-1.112500000E1,-3.987500000E1
1.092050063E2,-1.562500000E1,-9.125000000E0,-4.093750000E1
1.092349766E2,-1.406250000E1,-7.500000000E0,-4.118750000E1
1.092550000E2,-1.325000000E1,-6.687500000E0,-4.162500000E1
1.092850016E2,-1.293750000E1,-5.625000000E0,-4.175000000E1
1.093150031E2,-1.356250000E1,-4.500000000E0,-4.212500000E1
1.093450047E2,-1.400000000E1,-4.687500000E0,-4.237500000E1
1.093749766E2,-1.481250000E1,-5.187500000E0,-4.118750000E1
1.093949984E2,-1.562500000E1,-5.812500000E0,-4.093750000E1
1.094250000E2,-1.743750000E1,-7.437500000E0,-4.087500000E1
1.094550016E2,-1.800000000E1,-9.500000000E0,-4.037500000E1
1.094850047E2,-1.900000000E1,-1.218750000E1,-3.893750000E1
1.095149750E2,-2.043750000E1,-1.443750000E1,-3.806250000E1
1.095349969E2,-2.100000000E1,-1.568750000E1,-3.706250000E1
1.095649984E2,-2.225000000E1,-1.818750000E1,-3.506250000E1
1.095950016E2,-2.318750000E1,-2.025000000E1,-3.362500000E1
1.096250031E2,-2.400000000E1,-2.256250000E1,-3.150000000E1
1.096550047E2,-2.568750000E1,-2.350000000E1,-2.950000000E1
1.096849766E2,-2.656250000E1,-2.518750000E1,-2.718750000E1
1.097049984E2,-2.631250000E1,-2.725000000E1,-2.587500000E1
1.097350000E2,-2.656250000E1,-2.875000000E1,-2.425000000E1
1.097650031E2,-2.737500000E1,-2.987500000E1,-2.306250000E1
1.097950047E2,-2.706250000E1,-3.118750000E1,-2.156250000E1
1.098249781E2,-2.681250000E1,-3.200000000E1,-2.075000000E1
1.098449969E2,-2.706250000E1,-3.225000000E1,-1.981250000E1
1.098750000E2,-2.693750000E1,-3.237500000E1,-1.918750000E1
1.099050016E2,-2.675000000E1,-3.193750000E1,-2.018750000E1
1.099350031E2,-2.687500000E1,-3.287500000E1,-2.062500000E1
1.099650047E2,-2.656250000E1,-3.281250000E1,-2.043750000E1
1.099949766E2,-2.725000000E1,-3.206250000E1,-2.193750000E1
1.100149984E2,-2.706250000E1,-3.168750000E1,-2.268750000E1
