"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.354399828E2,-6.033388376E-1,-5.458779931E-1,9.710882187E0
1.354600422E2,-6.416460276E-1,-5.458779931E-1,9.797073364E0
1.354850016E2,-5.363011956E-1,-5.458779931E-1,9.950302124E0
1.355099984E2,-3.543418646E-1,-5.075707436E-1,1.000776291E1
1.355349938E2,-3.256114423E-1,-5.554547906E-1,9.557653427E0
1.355599906E2,-4.213795066E-1,-5.554547906E-1,9.509769440E0
1.355799984E2,-5.267243981E-1,-6.224924326E-1,9.538499832E0
1.356000031E2,-7.661445141E-1,-6.607996821E-1,9.739612579E0
1.356250000E2,-1.053448796E0,-7.374141216E-1,9.854534149E0
1.356499969E2,-1.158793569E0,-7.086837292E-1,9.806650162E0
1.356749922E2,-1.130063176E0,-6.033388376E-1,9.787496567E0
1.356999891E2,-1.043871999E0,-4.884171486E-1,9.691728592E0
1.357249844E2,-9.289502501E-1,-4.884171486E-1,9.749189377E0
1.357499828E2,-9.481038451E-1,-5.650315881E-1,9.777919769E0
1.357700047E2,-9.097966552E-1,-5.937620401E-1,9.777919769E0
1.357950000E2,-8.140285611E-1,-6.033388376E-1,9.777919769E0
1.358200234E2,-7.278373241E-1,-6.607996821E-1,9.749189377E0
1.358449938E2,-5.841852427E-1,-6.991068721E-1,9.739612579E0
1.358699906E2,-5.363011956E-1,-6.416460276E-1,9.787496567E0
1.358949859E2,-5.075707436E-1,-6.033388376E-1,9.797073364E0
1.359199828E2,-5.841852427E-1,-5.746083856E-1,9.758766174E0
1.359449797E2,-5.937620401E-1,-5.458779931E-1,9.758766174E0
1.359650016E2,-6.129156351E-1,-5.363011956E-1,9.825803757E0
1.359899984E2,-5.937620401E-1,-5.075707436E-1,9.883264542E0
1.360149953E2,-6.033388376E-1,-4.979939461E-1,9.844957352E0
1.360400094E2,-5.841852427E-1,-4.788403511E-1,9.816226959E0
1.360649875E2,-5.746083856E-1,-4.788403511E-1,9.797073364E0
1.360899844E2,-5.458779931E-1,-4.788403511E-1,9.768342972E0
1.361149797E2,-6.033388376E-1,-4.501099288E-1,9.835380554E0
1.361350031E2,-6.033388376E-1,-4.596867263E-1,9.797073364E0
1.361600000E2,-6.703764796E-1,-4.979939461E-1,9.787496567E0
1.361849953E2,-6.129156351E-1,-5.363011956E-1,9.768342972E0
1.362099922E2,-6.416460276E-1,-5.937620401E-1,9.768342972E0
1.362349875E2,-6.895300746E-1,-6.224924326E-1,9.777919769E0
1.362599859E2,-6.895300746E-1,-5.937620401E-1,9.806650162E0
1.362849813E2,-7.469909191E-1,-5.937620401E-1,9.825803757E0
1.363050047E2,-7.374141216E-1,-5.937620401E-1,9.758766174E0
1.363300016E2,-7.374141216E-1,-5.554547906E-1,9.710882187E0
1.363500125E2,-8.044517636E-1,-5.650315881E-1,9.749189377E0
1.363749875E2,-7.948749661E-1,-5.171475410E-1,9.787496567E0
1.363999844E2,-8.619126081E-1,-5.171475410E-1,9.816226959E0
1.364200000E2,-8.619126081E-1,-4.692635238E-1,9.797073364E0
1.364450031E2,-8.140285611E-1,-4.596867263E-1,9.758766174E0
1.364700000E2,-7.661445141E-1,-4.501099288E-1,9.758766174E0
1.364949953E2,-7.278373241E-1,-4.501099288E-1,9.806650162E0
1.365199938E2,-6.895300746E-1,-4.884171486E-1,9.797073364E0
1.365449891E2,-6.224924326E-1,-5.075707436E-1,9.768342972E0
1.365699859E2,-6.033388376E-1,-5.458779931E-1,9.768342972E0
1.365949813E2,-6.033388376E-1,-5.746083856E-1,9.758766174E0
1.366150031E2,-5.937620401E-1,-5.650315881E-1,9.797073364E0
1.366400016E2,-6.607996821E-1,-5.458779931E-1,9.825803757E0
1.366600297E2,-6.416460276E-1,-5.458779931E-1,9.758766174E0
1.366849875E2,-6.607996821E-1,-5.458779931E-1,9.758766174E0
1.367099844E2,-6.799532771E-1,-5.458779931E-1,9.777919769E0
1.367349797E2,-7.086837292E-1,-5.075707436E-1,9.777919769E0
1.367550031E2,-7.469909191E-1,-4.979939461E-1,9.768342972E0
1.367800266E2,-7.757213712E-1,-5.267243981E-1,9.777919769E0
1.368049953E2,-7.469909191E-1,-5.267243981E-1,9.787496567E0
1.368299922E2,-7.565677166E-1,-5.267243981E-1,9.758766174E0
1.368549891E2,-7.948749661E-1,-5.458779931E-1,9.758766174E0
1.368799859E2,-7.469909191E-1,-5.363011956E-1,9.797073364E0
1.368999891E2,-7.757213712E-1,-5.458779931E-1,9.797073364E0
1.369199984E2,-7.278373241E-1,-5.267243981E-1,9.797073364E0
1.369449953E2,-7.086837292E-1,-5.075707436E-1,9.710882187E0
1.369699922E2,-7.086837292E-1,-4.884171486E-1,9.768342972E0
1.369949875E2,-7.469909191E-1,-4.979939461E-1,9.844957352E0
1.370200234E2,-6.799532771E-1,-4.979939461E-1,9.787496567E0
1.370449812E2,-6.320692301E-1,-5.267243981E-1,9.758766174E0
1.370650031E2,-6.320692301E-1,-5.171475410E-1,9.739612579E0
1.370900000E2,-6.703764796E-1,-5.458779931E-1,9.787496567E0
1.371149969E2,-7.182605267E-1,-5.171475410E-1,9.787496567E0
1.371400156E2,-7.278373241E-1,-5.267243981E-1,9.787496567E0
1.371649891E2,-7.565677166E-1,-5.267243981E-1,9.768342972E0
1.371899859E2,-7.374141216E-1,-4.884171486E-1,9.758766174E0
1.372149813E2,-7.374141216E-1,-5.075707436E-1,9.777919769E0
1.372350047E2,-7.278373241E-1,-5.075707436E-1,9.787496567E0
1.372600062E2,-7.374141216E-1,-5.075707436E-1,9.797073364E0
1.372849969E2,-6.991068721E-1,-5.267243981E-1,9.758766174E0
1.373099938E2,-6.895300746E-1,-5.363011956E-1,9.758766174E0
1.373349891E2,-6.991068721E-1,-5.171475410E-1,9.797073364E0
1.373599859E2,-7.278373241E-1,-5.363011956E-1,9.768342972E0
1.373849828E2,-7.182605267E-1,-5.363011956E-1,9.768342972E0
1.374099797E2,-7.086837292E-1,-5.363011956E-1,9.787496567E0
1.374300016E2,-6.799532771E-1,-5.171475410E-1,9.768342972E0
1.374549984E2,-6.703764796E-1,-5.171475410E-1,9.768342972E0
1.374799953E2,-6.703764796E-1,-5.171475410E-1,9.777919769E0
1.375000297E2,-6.991068721E-1,-5.171475410E-1,9.787496567E0
1.375249812E2,-7.469909191E-1,-4.979939461E-1,9.777919769E0
1.375450047E2,-7.182605267E-1,-5.267243981E-1,9.758766174E0
1.375700016E2,-7.469909191E-1,-5.171475410E-1,9.787496567E0
1.375949969E2,-7.374141216E-1,-5.458779931E-1,9.777919769E0
1.376199938E2,-7.757213712E-1,-5.267243981E-1,9.777919769E0
1.376449906E2,-7.182605267E-1,-5.267243981E-1,9.768342972E0
1.376699875E2,-7.182605267E-1,-5.171475410E-1,9.787496567E0
1.376949828E2,-7.374141216E-1,-5.267243981E-1,9.787496567E0
1.377199797E2,-7.086837292E-1,-5.171475410E-1,9.768342972E0
1.377400031E2,-6.895300746E-1,-4.884171486E-1,9.768342972E0
1.377649984E2,-7.374141216E-1,-5.267243981E-1,9.749189377E0
1.377899953E2,-7.086837292E-1,-5.363011956E-1,9.787496567E0
1.378149906E2,-6.991068721E-1,-5.171475410E-1,9.825803757E0
1.378399891E2,-6.703764796E-1,-5.075707436E-1,9.768342972E0
1.378600125E2,-6.512228847E-1,-5.458779931E-1,9.730035782E0
1.378849750E2,-6.224924326E-1,-5.554547906E-1,9.768342972E0
1.379049969E2,-6.895300746E-1,-5.171475410E-1,9.816226959E0
1.379299938E2,-7.278373241E-1,-5.171475410E-1,9.797073364E0
1.379549906E2,-7.182605267E-1,-5.075707436E-1,9.758766174E0
1.379799875E2,-7.852981687E-1,-5.075707436E-1,9.777919769E0
1.380049828E2,-7.661445141E-1,-5.171475410E-1,9.777919769E0
1.380299813E2,-7.374141216E-1,-5.554547906E-1,9.768342972E0
1.380500031E2,-7.469909191E-1,-5.363011956E-1,9.787496567E0
1.380749984E2,-7.469909191E-1,-5.075707436E-1,9.749189377E0
1.381000109E2,-6.895300746E-1,-5.267243981E-1,9.768342972E0
1.381249906E2,-6.512228847E-1,-5.650315881E-1,9.787496567E0
1.381499891E2,-6.416460276E-1,-5.554547906E-1,9.777919769E0
1.381749844E2,-6.991068721E-1,-5.554547906E-1,9.787496567E0
1.381999812E2,-7.469909191E-1,-5.554547906E-1,9.787496567E0
1.382200031E2,-6.991068721E-1,-5.075707436E-1,9.787496567E0
1.382449984E2,-6.895300746E-1,-5.075707436E-1,9.768342972E0
1.382699969E2,-6.799532771E-1,-4.884171486E-1,9.749189377E0
1.382949922E2,-6.991068721E-1,-4.788403511E-1,9.749189377E0
1.383199891E2,-7.182605267E-1,-4.979939461E-1,9.787496567E0
1.383400000E2,-7.565677166E-1,-4.979939461E-1,9.787496567E0
1.383600031E2,-7.469909191E-1,-5.267243981E-1,9.768342972E0
1.383849984E2,-7.469909191E-1,-5.171475410E-1,9.749189377E0
1.384099953E2,-7.565677166E-1,-5.554547906E-1,9.739612579E0
1.384349922E2,-7.565677166E-1,-5.554547906E-1,9.768342972E0
1.384600281E2,-7.278373241E-1,-5.363011956E-1,9.758766174E0
1.384849844E2,-6.991068721E-1,-5.363011956E-1,9.768342972E0
1.385099812E2,-6.991068721E-1,-5.363011956E-1,9.768342972E0
1.385300031E2,-6.607996821E-1,-5.267243981E-1,9.806650162E0
1.385550297E2,-6.895300746E-1,-5.171475410E-1,9.777919769E0
1.385799969E2,-7.182605267E-1,-5.171475410E-1,9.730035782E0
1.386049922E2,-7.086837292E-1,-5.650315881E-1,9.758766174E0
1.386299891E2,-7.469909191E-1,-5.458779931E-1,9.825803757E0
1.386549859E2,-7.469909191E-1,-5.171475410E-1,9.787496567E0
1.386799828E2,-6.991068721E-1,-5.075707436E-1,9.739612579E0
1.387000047E2,-6.895300746E-1,-5.267243981E-1,9.720458984E0
1.387250016E2,-7.278373241E-1,-5.267243981E-1,9.777919769E0
1.387499969E2,-6.799532771E-1,-5.075707436E-1,9.787496567E0
1.387749938E2,-6.991068721E-1,-5.267243981E-1,9.758766174E0
1.387999906E2,-7.278373241E-1,-5.267243981E-1,9.777919769E0
1.388249859E2,-7.182605267E-1,-4.979939461E-1,9.787496567E0
1.388499844E2,-7.086837292E-1,-5.171475410E-1,9.768342972E0
1.388749797E2,-7.565677166E-1,-5.267243981E-1,9.777919769E0
1.388950016E2,-7.278373241E-1,-5.363011956E-1,9.806650162E0
1.389199984E2,-7.182605267E-1,-5.171475410E-1,9.768342972E0
1.389449938E2,-6.895300746E-1,-5.267243981E-1,9.749189377E0
1.389699922E2,-7.182605267E-1,-5.554547906E-1,9.768342972E0
1.389949875E2,-6.895300746E-1,-5.458779931E-1,9.797073364E0
1.390199844E2,-7.374141216E-1,-5.363011956E-1,9.777919769E0
1.390449812E2,-7.086837292E-1,-5.363011956E-1,9.768342972E0
1.390650031E2,-6.991068721E-1,-5.267243981E-1,9.739612579E0
1.390900000E2,-7.278373241E-1,-4.979939461E-1,9.787496567E0
1.391149953E2,-7.278373241E-1,-4.979939461E-1,9.758766174E0
1.391399938E2,-7.086837292E-1,-5.267243981E-1,9.768342972E0
1.391649875E2,-6.895300746E-1,-5.363011956E-1,9.797073364E0
1.391899844E2,-7.182605267E-1,-5.267243981E-1,9.777919769E0
1.392149813E2,-6.895300746E-1,-5.458779931E-1,9.758766174E0
1.392350031E2,-7.182605267E-1,-5.363011956E-1,9.768342972E0
1.392600000E2,-7.374141216E-1,-5.554547906E-1,9.758766174E0
1.392849969E2,-7.182605267E-1,-5.458779931E-1,9.758766174E0
1.393099938E2,-7.374141216E-1,-5.650315881E-1,9.768342972E0
1.393349891E2,-7.278373241E-1,-5.458779931E-1,9.777919769E0
1.393599859E2,-7.278373241E-1,-5.458779931E-1,9.758766174E0
1.393849828E2,-7.757213712E-1,-5.650315881E-1,9.758766174E0
1.394099797E2,-7.278373241E-1,-5.267243981E-1,9.787496567E0
1.394300016E2,-7.182605267E-1,-5.075707436E-1,9.777919769E0
1.394549984E2,-7.374141216E-1,-5.171475410E-1,9.730035782E0
1.394799953E2,-7.182605267E-1,-5.267243981E-1,9.797073364E0
1.395049906E2,-6.703764796E-1,-5.267243981E-1,9.816226959E0
1.395299875E2,-6.991068721E-1,-5.075707436E-1,9.777919769E0
1.395549844E2,-6.799532771E-1,-5.458779931E-1,9.768342972E0
1.395799812E2,-6.895300746E-1,-5.171475410E-1,9.787496567E0
1.396000031E2,-7.086837292E-1,-5.363011956E-1,9.787496567E0
1.396249984E2,-6.703764796E-1,-5.267243981E-1,9.758766174E0
1.396499969E2,-6.991068721E-1,-5.267243981E-1,9.768342972E0
1.396749922E2,-7.469909191E-1,-5.363011956E-1,9.758766174E0
1.396999891E2,-7.086837292E-1,-5.171475410E-1,9.797073364E0
1.397249844E2,-7.469909191E-1,-5.267243981E-1,9.749189377E0
1.397499813E2,-7.565677166E-1,-5.458779931E-1,9.768342972E0
1.397700031E2,-7.182605267E-1,-5.267243981E-1,9.777919769E0
1.397950000E2,-7.086837292E-1,-5.363011956E-1,9.777919769E0
1.398199969E2,-6.895300746E-1,-5.554547906E-1,9.758766174E0
1.398449938E2,-7.086837292E-1,-5.650315881E-1,9.758766174E0
1.398699891E2,-7.469909191E-1,-5.458779931E-1,9.787496567E0
1.398949859E2,-7.469909191E-1,-5.746083856E-1,9.777919769E0
1.399199828E2,-7.374141216E-1,-5.171475410E-1,9.797073364E0
1.399400047E2,-6.991068721E-1,-5.171475410E-1,9.787496567E0
1.399650016E2,-7.086837292E-1,-4.979939461E-1,9.777919769E0
1.399899984E2,-7.182605267E-1,-4.979939461E-1,9.777919769E0
1.400149938E2,-6.895300746E-1,-5.363011956E-1,9.768342972E0
1.400399906E2,-7.278373241E-1,-5.363011956E-1,9.797073364E0
1.400649875E2,-7.086837292E-1,-5.363011956E-1,9.758766174E0
1.400899828E2,-7.086837292E-1,-5.458779931E-1,9.787496567E0
1.401149797E2,-7.182605267E-1,-5.458779931E-1,9.777919769E0
1.401350016E2,-6.895300746E-1,-5.458779931E-1,9.768342972E0
1.401600000E2,-6.895300746E-1,-5.363011956E-1,9.768342972E0
1.401849953E2,-7.374141216E-1,-5.554547906E-1,9.777919769E0
1.402099922E2,-6.991068721E-1,-5.363011956E-1,9.777919769E0
1.402349875E2,-6.799532771E-1,-5.267243981E-1,9.758766174E0
1.402599844E2,-7.469909191E-1,-5.267243981E-1,9.758766174E0
1.402849797E2,-7.469909191E-1,-4.979939461E-1,9.777919769E0
1.403050031E2,-7.086837292E-1,-5.267243981E-1,9.797073364E0
1.403300000E2,-7.278373241E-1,-5.363011956E-1,9.768342972E0
1.403549953E2,-7.086837292E-1,-5.363011956E-1,9.739612579E0
1.403799938E2,-7.278373241E-1,-5.458779931E-1,9.797073364E0
1.404049891E2,-6.703764796E-1,-5.363011956E-1,9.816226959E0
1.404299859E2,-6.991068721E-1,-5.267243981E-1,9.768342972E0
1.404549828E2,-6.895300746E-1,-5.267243981E-1,9.720458984E0
1.404750047E2,-6.895300746E-1,-5.267243981E-1,9.787496567E0
1.405000406E2,-6.991068721E-1,-5.267243981E-1,9.758766174E0
1.405249969E2,-7.182605267E-1,-5.650315881E-1,9.749189377E0
1.405499938E2,-7.182605267E-1,-5.458779931E-1,9.806650162E0
1.405749906E2,-7.374141216E-1,-5.075707436E-1,9.768342972E0
1.405999875E2,-7.374141216E-1,-5.171475410E-1,9.758766174E0
1.406249828E2,-7.278373241E-1,-5.171475410E-1,9.758766174E0
1.406499797E2,-7.086837292E-1,-5.363011956E-1,9.787496567E0
1.406700016E2,-6.895300746E-1,-5.171475410E-1,9.787496567E0
1.406949984E2,-7.182605267E-1,-5.267243981E-1,9.739612579E0
1.407199953E2,-6.991068721E-1,-5.650315881E-1,9.739612579E0
1.407399984E2,-7.086837292E-1,-5.650315881E-1,9.777919769E0
1.407649812E2,-7.661445141E-1,-5.458779931E-1,9.777919769E0
1.407850047E2,-7.565677166E-1,-5.458779931E-1,9.768342972E0
1.408100016E2,-6.991068721E-1,-5.363011956E-1,9.749189377E0
1.408349969E2,-6.895300746E-1,-5.363011956E-1,9.768342972E0
1.408599938E2,-6.991068721E-1,-5.267243981E-1,9.777919769E0
1.408849906E2,-7.182605267E-1,-4.979939461E-1,9.768342972E0
1.409099875E2,-6.991068721E-1,-5.267243981E-1,9.777919769E0
1.409349828E2,-7.278373241E-1,-5.363011956E-1,9.758766174E0
1.409599797E2,-7.182605267E-1,-5.171475410E-1,9.787496567E0
1.409800031E2,-7.278373241E-1,-5.363011956E-1,9.777919769E0
1.410049984E2,-7.182605267E-1,-5.267243981E-1,9.768342972E0
1.410299953E2,-6.991068721E-1,-5.363011956E-1,9.797073364E0
1.410549906E2,-6.991068721E-1,-5.458779931E-1,9.768342972E0
1.410799875E2,-7.374141216E-1,-5.075707436E-1,9.768342972E0
1.411049844E2,-7.278373241E-1,-5.458779931E-1,9.797073364E0
1.411299813E2,-7.086837292E-1,-5.363011956E-1,9.768342972E0
1.411500031E2,-7.182605267E-1,-5.363011956E-1,9.758766174E0
1.411749984E2,-6.991068721E-1,-5.171475410E-1,9.777919769E0
1.411999969E2,-6.895300746E-1,-4.979939461E-1,9.777919769E0
1.412200125E2,-6.799532771E-1,-5.267243981E-1,9.777919769E0
1.412449828E2,-6.991068721E-1,-5.363011956E-1,9.730035782E0
1.412699797E2,-7.086837292E-1,-5.650315881E-1,9.787496567E0
1.412900031E2,-7.374141216E-1,-5.267243981E-1,9.835380554E0
1.413149984E2,-7.086837292E-1,-5.171475410E-1,9.787496567E0
1.413399969E2,-6.991068721E-1,-5.267243981E-1,9.739612579E0
1.413649922E2,-6.991068721E-1,-5.458779931E-1,9.768342972E0
1.413899891E2,-7.182605267E-1,-5.267243981E-1,9.816226959E0
1.414149844E2,-6.991068721E-1,-5.554547906E-1,9.768342972E0
1.414399891E2,-6.991068721E-1,-5.458779931E-1,9.720458984E0
1.414600078E2,-7.278373241E-1,-5.363011956E-1,9.787496567E0
1.414850000E2,-7.086837292E-1,-5.171475410E-1,9.777919769E0
1.415099969E2,-7.374141216E-1,-5.267243981E-1,9.768342972E0
1.415349938E2,-6.991068721E-1,-5.267243981E-1,9.797073364E0
1.415599891E2,-7.086837292E-1,-5.075707436E-1,9.777919769E0
1.415849844E2,-6.991068721E-1,-5.267243981E-1,9.749189377E0
1.416099828E2,-7.374141216E-1,-5.267243981E-1,9.749189377E0
1.416300047E2,-7.278373241E-1,-5.554547906E-1,9.777919769E0
1.416550016E2,-7.278373241E-1,-5.458779931E-1,9.777919769E0
1.416799969E2,-7.374141216E-1,-5.267243981E-1,9.768342972E0
1.417049938E2,-7.374141216E-1,-5.267243981E-1,9.758766174E0
1.417299906E2,-7.278373241E-1,-5.171475410E-1,9.777919769E0
1.417549859E2,-7.374141216E-1,-5.075707436E-1,9.768342972E0
1.417799828E2,-7.278373241E-1,-5.075707436E-1,9.758766174E0
1.418049797E2,-6.799532771E-1,-5.267243981E-1,9.797073364E0
1.418250016E2,-7.565677166E-1,-5.458779931E-1,9.806650162E0
1.418499984E2,-7.565677166E-1,-5.458779931E-1,9.787496567E0
1.418749953E2,-7.086837292E-1,-5.458779931E-1,9.758766174E0
1.418999922E2,-7.182605267E-1,-5.363011956E-1,9.749189377E0
1.419249875E2,-6.991068721E-1,-5.554547906E-1,9.787496567E0
1.419499844E2,-7.278373241E-1,-5.171475410E-1,9.768342972E0
1.419749797E2,-6.799532771E-1,-5.267243981E-1,9.758766174E0
1.419950031E2,-6.895300746E-1,-5.075707436E-1,9.787496567E0
1.420200000E2,-7.086837292E-1,-5.363011956E-1,9.768342972E0
1.420449953E2,-7.182605267E-1,-5.075707436E-1,9.787496567E0
1.420699922E2,-6.895300746E-1,-5.171475410E-1,9.777919769E0
1.420949891E2,-7.374141216E-1,-5.458779931E-1,9.749189377E0
1.421199859E2,-7.182605267E-1,-5.267243981E-1,9.797073364E0
1.421449812E2,-7.086837292E-1,-5.171475410E-1,9.816226959E0
1.421650031E2,-7.278373241E-1,-5.075707436E-1,9.787496567E0
1.421900000E2,-6.895300746E-1,-5.363011956E-1,9.768342972E0
1.422149969E2,-7.374141216E-1,-5.458779931E-1,9.768342972E0
1.422399938E2,-7.374141216E-1,-5.267243981E-1,9.797073364E0
1.422649891E2,-7.374141216E-1,-5.363011956E-1,9.777919769E0
1.422899859E2,-7.374141216E-1,-5.363011956E-1,9.758766174E0
1.423149828E2,-7.278373241E-1,-5.267243981E-1,9.787496567E0
1.423399797E2,-7.469909191E-1,-5.267243981E-1,9.806650162E0
1.423600016E2,-7.086837292E-1,-5.267243981E-1,9.758766174E0
1.423849984E2,-7.374141216E-1,-5.363011956E-1,9.768342972E0
1.424099953E2,-7.182605267E-1,-5.171475410E-1,9.797073364E0
1.424349906E2,-7.182605267E-1,-5.171475410E-1,9.787496567E0
1.424599875E2,-7.469909191E-1,-5.267243981E-1,9.787496567E0
1.424849844E2,-7.469909191E-1,-5.458779931E-1,9.797073364E0
1.425099812E2,-7.086837292E-1,-5.267243981E-1,9.797073364E0
1.425300031E2,-7.182605267E-1,-5.075707436E-1,9.777919769E0
1.425549984E2,-7.182605267E-1,-5.363011956E-1,9.758766174E0
1.425799969E2,-6.991068721E-1,-5.363011956E-1,9.787496567E0
1.426049922E2,-7.469909191E-1,-4.979939461E-1,9.797073364E0
1.426299891E2,-7.565677166E-1,-5.171475410E-1,9.777919769E0
1.426549844E2,-7.278373241E-1,-5.171475410E-1,9.777919769E0
1.426799812E2,-7.086837292E-1,-5.363011956E-1,9.768342972E0
1.427000094E2,-7.565677166E-1,-5.363011956E-1,9.787496567E0
1.427250000E2,-7.374141216E-1,-5.267243981E-1,9.787496567E0
1.427499969E2,-7.182605267E-1,-5.363011956E-1,9.768342972E0
1.427749922E2,-6.991068721E-1,-5.267243981E-1,9.787496567E0
1.427999906E2,-7.086837292E-1,-5.171475410E-1,9.787496567E0
1.428249859E2,-6.895300746E-1,-5.171475410E-1,9.787496567E0
1.428499828E2,-7.374141216E-1,-5.267243981E-1,9.816226959E0
1.428700047E2,-7.182605267E-1,-5.267243981E-1,9.777919769E0
1.428950016E2,-7.278373241E-1,-5.267243981E-1,9.787496567E0
1.429199984E2,-7.086837292E-1,-5.267243981E-1,9.797073364E0
1.429449938E2,-6.991068721E-1,-4.979939461E-1,9.777919769E0
1.429699906E2,-7.469909191E-1,-5.267243981E-1,9.749189377E0
1.429949859E2,-7.565677166E-1,-5.363011956E-1,9.825803757E0
1.430199875E2,-7.374141216E-1,-5.171475410E-1,9.816226959E0
1.430449797E2,-7.374141216E-1,-5.267243981E-1,9.797073364E0
1.430650016E2,-7.278373241E-1,-5.458779931E-1,9.739612579E0
1.430900000E2,-7.374141216E-1,-5.267243981E-1,9.777919769E0
1.431149953E2,-7.278373241E-1,-5.075707436E-1,9.787496567E0
1.431399922E2,-7.086837292E-1,-5.171475410E-1,9.797073364E0
1.431649875E2,-7.374141216E-1,-5.363011956E-1,9.797073364E0
1.431899844E2,-7.086837292E-1,-5.171475410E-1,9.777919769E0
1.432149813E2,-7.182605267E-1,-5.458779931E-1,9.787496567E0
1.432350031E2,-7.086837292E-1,-5.075707436E-1,9.768342972E0
1.432600000E2,-6.895300746E-1,-5.363011956E-1,9.768342972E0
1.432849953E2,-7.278373241E-1,-5.267243981E-1,9.797073364E0
1.433099938E2,-7.182605267E-1,-5.267243981E-1,9.777919769E0
1.433349891E2,-6.895300746E-1,-5.554547906E-1,9.777919769E0
1.433599859E2,-6.799532771E-1,-5.458779931E-1,9.777919769E0
1.433849812E2,-7.374141216E-1,-5.458779931E-1,9.787496567E0
1.434050047E2,-7.182605267E-1,-5.267243981E-1,9.787496567E0
1.434300016E2,-7.374141216E-1,-5.171475410E-1,9.816226959E0
1.434549969E2,-7.086837292E-1,-5.171475410E-1,9.768342972E0
1.434799938E2,-7.278373241E-1,-5.363011956E-1,9.768342972E0
1.435000078E2,-6.991068721E-1,-5.171475410E-1,9.758766174E0
1.435249812E2,-6.991068721E-1,-5.363011956E-1,9.777919769E0
1.435450031E2,-7.086837292E-1,-5.363011956E-1,9.768342972E0
1.435700000E2,-6.895300746E-1,-5.267243981E-1,9.787496567E0
1.435949969E2,-7.182605267E-1,-5.171475410E-1,9.787496567E0
1.436199984E2,-7.182605267E-1,-5.171475410E-1,9.768342972E0
1.436449891E2,-7.182605267E-1,-5.458779931E-1,9.787496567E0
1.436699859E2,-7.278373241E-1,-5.171475410E-1,9.797073364E0
1.436949828E2,-7.278373241E-1,-5.458779931E-1,9.787496567E0
1.437150047E2,-7.374141216E-1,-5.267243981E-1,9.787496567E0
1.437400031E2,-7.182605267E-1,-5.458779931E-1,9.787496567E0
1.437649969E2,-7.182605267E-1,-5.267243981E-1,9.768342972E0
1.437899938E2,-7.374141216E-1,-5.458779931E-1,9.768342972E0
1.438149906E2,-7.374141216E-1,-5.171475410E-1,9.787496567E0
1.438399875E2,-7.565677166E-1,-5.171475410E-1,9.797073364E0
1.438599922E2,-7.374141216E-1,-5.458779931E-1,9.768342972E0
1.438800000E2,-7.086837292E-1,-5.267243981E-1,9.749189377E0
1.439049969E2,-7.182605267E-1,-5.363011956E-1,9.825803757E0
1.439299938E2,-7.086837292E-1,-5.171475410E-1,9.787496567E0
1.439549891E2,-7.086837292E-1,-5.267243981E-1,9.768342972E0
1.439799859E2,-7.086837292E-1,-5.363011956E-1,9.777919769E0
1.440049828E2,-6.991068721E-1,-5.267243981E-1,9.777919769E0
1.440250047E2,-6.895300746E-1,-5.363011956E-1,9.787496567E0
1.440500016E2,-7.182605267E-1,-5.363011956E-1,9.777919769E0
1.440749984E2,-7.278373241E-1,-5.171475410E-1,9.777919769E0
1.440999969E2,-6.991068721E-1,-5.267243981E-1,9.787496567E0
1.441249906E2,-7.278373241E-1,-5.075707436E-1,9.749189377E0
1.441499875E2,-6.991068721E-1,-5.267243981E-1,9.777919769E0
1.441749828E2,-7.278373241E-1,-5.363011956E-1,9.797073364E0
1.441999812E2,-7.182605267E-1,-5.171475410E-1,9.787496567E0
1.442200031E2,-6.991068721E-1,-5.267243981E-1,9.777919769E0
1.442449984E2,-6.895300746E-1,-5.363011956E-1,9.787496567E0
1.442699953E2,-7.374141216E-1,-5.650315881E-1,9.787496567E0
1.442949906E2,-7.469909191E-1,-5.458779931E-1,9.768342972E0
1.443199891E2,-7.182605267E-1,-5.267243981E-1,9.787496567E0
1.443450266E2,-6.991068721E-1,-5.267243981E-1,9.787496567E0
1.443699812E2,-6.991068721E-1,-5.171475410E-1,9.777919769E0
1.443900031E2,-7.278373241E-1,-5.075707436E-1,9.787496567E0
1.444150000E2,-6.895300746E-1,-5.075707436E-1,9.787496567E0
1.444399969E2,-7.086837292E-1,-5.363011956E-1,9.758766174E0
1.444649922E2,-7.182605267E-1,-5.267243981E-1,9.758766174E0
1.444899891E2,-7.278373241E-1,-5.267243981E-1,9.758766174E0
1.445149859E2,-7.661445141E-1,-5.650315881E-1,9.787496567E0
1.445399828E2,-7.182605267E-1,-5.458779931E-1,9.787496567E0
1.445600047E2,-7.086837292E-1,-5.171475410E-1,9.768342972E0
1.445850000E2,-7.374141216E-1,-5.458779931E-1,9.768342972E0
1.446099969E2,-7.374141216E-1,-4.979939461E-1,9.777919769E0
1.446349938E2,-7.469909191E-1,-5.458779931E-1,9.758766174E0
1.446599906E2,-7.469909191E-1,-5.267243981E-1,9.758766174E0
1.446849859E2,-7.086837292E-1,-5.267243981E-1,9.797073364E0
1.447099828E2,-7.086837292E-1,-5.267243981E-1,9.758766174E0
1.447349797E2,-7.182605267E-1,-5.458779931E-1,9.787496567E0
1.447550016E2,-6.895300746E-1,-5.075707436E-1,9.787496567E0
