"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.720550016E2,-1.325000000E1,1.187500000E1,-4.575000000E1
1.720850047E2,-1.312500000E1,1.150000000E1,-4.581250000E1
1.721149750E2,-1.350000000E1,1.143750000E1,-4.606250000E1
1.721349969E2,-1.318750000E1,1.118750000E1,-4.606250000E1
1.721649984E2,-1.281250000E1,1.150000000E1,-4.581250000E1
1.721950016E2,-1.293750000E1,1.193750000E1,-4.587500000E1
1.722250031E2,-1.375000000E1,1.106250000E1,-4.606250000E1
1.722549734E2,-1.400000000E1,1.087500000E1,-4.537500000E1
1.722749953E2,-1.381250000E1,1.093750000E1,-4.531250000E1
1.723049984E2,-1.343750000E1,1.181250000E1,-4.556250000E1
1.723350000E2,-1.318750000E1,1.237500000E1,-4.568750000E1
1.723650016E2,-1.300000000E1,1.175000000E1,-4.606250000E1
1.723950031E2,-1.306250000E1,1.118750000E1,-4.643750000E1
1.724249750E2,-1.312500000E1,1.087500000E1,-4.662500000E1
1.724449969E2,-1.318750000E1,1.100000000E1,-4.631250000E1
1.724749984E2,-1.300000000E1,1.143750000E1,-4.568750000E1
1.725050016E2,-1.268750000E1,1.193750000E1,-4.543750000E1
1.725350047E2,-1.268750000E1,1.156250000E1,-4.575000000E1
1.725649734E2,-1.268750000E1,1.168750000E1,-4.556250000E1
1.725849969E2,-1.331250000E1,1.143750000E1,-4.587500000E1
1.726149984E2,-1.368750000E1,1.100000000E1,-4.581250000E1
1.726450000E2,-1.375000000E1,1.137500000E1,-4.562500000E1
1.726750031E2,-1.275000000E1,1.112500000E1,-4.593750000E1
1.727050047E2,-1.293750000E1,1.056250000E1,-4.581250000E1
1.727349750E2,-1.331250000E1,1.087500000E1,-4.606250000E1
1.727549969E2,-1.306250000E1,1.200000000E1,-4.593750000E1
1.727850000E2,-1.312500000E1,1.181250000E1,-4.543750000E1
1.728150016E2,-1.318750000E1,1.162500000E1,-4.500000000E1
1.728450031E2,-1.343750000E1,1.187500000E1,-4.562500000E1
1.728749750E2,-1.393750000E1,1.225000000E1,-4.618750000E1
1.728949969E2,-1.362500000E1,1.200000000E1,-4.668750000E1
1.729249984E2,-1.337500000E1,1.225000000E1,-4.668750000E1
1.729550000E2,-1.306250000E1,1.193750000E1,-4.562500000E1
1.729850016E2,-1.275000000E1,1.143750000E1,-4.531250000E1
1.730150047E2,-1.287500000E1,1.125000000E1,-4.556250000E1
1.730449750E2,-1.293750000E1,1.200000000E1,-4.612500000E1
1.730649969E2,-1.318750000E1,1.181250000E1,-4.562500000E1
1.730950000E2,-1.306250000E1,1.162500000E1,-4.575000000E1
1.731250016E2,-1.287500000E1,1.206250000E1,-4.543750000E1
1.731550016E2,-1.268750000E1,1.156250000E1,-4.537500000E1
1.731849734E2,-1.362500000E1,1.100000000E1,-4.593750000E1
1.732049969E2,-1.406250000E1,1.112500000E1,-4.587500000E1
1.732349984E2,-1.375000000E1,1.181250000E1,-4.625000000E1
1.732650000E2,-1.337500000E1,1.250000000E1,-4.631250000E1
1.732950016E2,-1.275000000E1,1.187500000E1,-4.668750000E1
1.733250047E2,-1.312500000E1,1.193750000E1,-4.681250000E1
1.733549750E2,-1.375000000E1,1.187500000E1,-4.668750000E1
1.733749969E2,-1.337500000E1,1.150000000E1,-4.650000000E1
1.734050000E2,-1.306250000E1,1.131250000E1,-4.568750000E1
1.734350016E2,-1.331250000E1,1.137500000E1,-4.562500000E1
1.734650031E2,-1.393750000E1,1.175000000E1,-4.600000000E1
1.734949734E2,-1.312500000E1,1.206250000E1,-4.556250000E1
1.735149969E2,-1.325000000E1,1.200000000E1,-4.600000000E1
1.735449984E2,-1.318750000E1,1.162500000E1,-4.568750000E1
1.735750016E2,-1.275000000E1,1.175000000E1,-4.593750000E1
1.736050031E2,-1.281250000E1,1.137500000E1,-4.606250000E1
1.736350047E2,-1.287500000E1,1.137500000E1,-4.537500000E1
1.736649750E2,-1.287500000E1,1.168750000E1,-4.537500000E1
1.736849984E2,-1.306250000E1,1.150000000E1,-4.612500000E1
1.737150000E2,-1.343750000E1,1.143750000E1,-4.637500000E1
1.737450016E2,-1.306250000E1,1.125000000E1,-4.650000000E1
1.737750031E2,-1.206250000E1,1.118750000E1,-4.562500000E1
1.738049750E2,-1.275000000E1,1.125000000E1,-4.631250000E1
1.738249969E2,-1.350000000E1,1.081250000E1,-4.631250000E1
1.738549984E2,-1.306250000E1,1.050000000E1,-4.575000000E1
1.738850016E2,-1.256250000E1,1.143750000E1,-4.600000000E1
1.739150031E2,-1.325000000E1,1.131250000E1,-4.625000000E1
1.739450047E2,-1.350000000E1,1.125000000E1,-4.618750000E1
1.739749750E2,-1.325000000E1,1.181250000E1,-4.631250000E1
1.739949984E2,-1.287500000E1,1.175000000E1,-4.656250000E1
1.740250000E2,-1.337500000E1,1.175000000E1,-4.587500000E1
1.740550016E2,-1.362500000E1,1.243750000E1,-4.506250000E1
1.740850031E2,-1.331250000E1,1.200000000E1,-4.543750000E1
1.741149750E2,-1.268750000E1,1.181250000E1,-4.525000000E1
1.741349969E2,-1.287500000E1,1.187500000E1,-4.525000000E1
1.741649984E2,-1.375000000E1,1.181250000E1,-4.550000000E1
1.741950016E2,-1.337500000E1,1.175000000E1,-4.587500000E1
1.742250031E2,-1.343750000E1,1.112500000E1,-4.631250000E1
1.742550047E2,-1.256250000E1,1.081250000E1,-4.618750000E1
1.742849750E2,-1.293750000E1,1.112500000E1,-4.662500000E1
1.743049969E2,-1.337500000E1,1.175000000E1,-4.581250000E1
1.743350000E2,-1.306250000E1,1.143750000E1,-4.562500000E1
1.743650016E2,-1.293750000E1,1.137500000E1,-4.581250000E1
1.743950031E2,-1.356250000E1,1.150000000E1,-4.593750000E1
1.744249750E2,-1.368750000E1,1.106250000E1,-4.575000000E1
1.744449969E2,-1.318750000E1,1.062500000E1,-4.612500000E1
1.744749984E2,-1.262500000E1,1.106250000E1,-4.600000000E1
1.745050000E2,-1.325000000E1,1.062500000E1,-4.593750000E1
1.745350031E2,-1.362500000E1,1.125000000E1,-4.606250000E1
1.745649734E2,-1.293750000E1,1.181250000E1,-4.606250000E1
1.745849953E2,-1.262500000E1,1.156250000E1,-4.562500000E1
1.746149984E2,-1.250000000E1,1.131250000E1,-4.543750000E1
1.746450000E2,-1.262500000E1,1.175000000E1,-4.606250000E1
1.746750016E2,-1.337500000E1,1.175000000E1,-4.600000000E1
1.747050031E2,-1.356250000E1,1.143750000E1,-4.600000000E1
1.747349750E2,-1.368750000E1,1.143750000E1,-4.600000000E1
1.747549969E2,-1.362500000E1,1.150000000E1,-4.575000000E1
1.747849984E2,-1.331250000E1,1.168750000E1,-4.550000000E1
1.748150016E2,-1.381250000E1,1.175000000E1,-4.556250000E1
1.748450031E2,-1.343750000E1,1.125000000E1,-4.631250000E1
1.748749734E2,-1.225000000E1,1.106250000E1,-4.681250000E1
1.748949953E2,-1.212500000E1,1.131250000E1,-4.681250000E1
1.749249984E2,-1.350000000E1,1.193750000E1,-4.625000000E1
1.749550000E2,-1.400000000E1,1.250000000E1,-4.581250000E1
1.749850016E2,-1.281250000E1,1.143750000E1,-4.556250000E1
1.750150031E2,-1.281250000E1,1.187500000E1,-4.631250000E1
1.750449750E2,-1.293750000E1,1.181250000E1,-4.675000000E1
1.750649969E2,-1.256250000E1,1.143750000E1,-4.618750000E1
1.750950000E2,-1.293750000E1,1.143750000E1,-4.618750000E1
1.751250000E2,-1.337500000E1,1.181250000E1,-4.656250000E1
1.751550031E2,-1.281250000E1,1.175000000E1,-4.568750000E1
1.751849734E2,-1.306250000E1,1.137500000E1,-4.575000000E1
1.752049953E2,-1.343750000E1,1.156250000E1,-4.631250000E1
1.752349984E2,-1.300000000E1,1.162500000E1,-4.587500000E1
1.752650000E2,-1.287500000E1,1.187500000E1,-4.556250000E1
1.752950016E2,-1.343750000E1,1.143750000E1,-4.600000000E1
1.753250047E2,-1.337500000E1,1.193750000E1,-4.600000000E1
1.753549750E2,-1.306250000E1,1.143750000E1,-4.606250000E1
1.753749969E2,-1.331250000E1,1.118750000E1,-4.637500000E1
1.754049984E2,-1.350000000E1,1.175000000E1,-4.593750000E1
1.754350016E2,-1.375000000E1,1.200000000E1,-4.487500000E1
1.754650031E2,-1.343750000E1,1.150000000E1,-4.500000000E1
1.754949734E2,-1.368750000E1,1.168750000E1,-4.587500000E1
1.755149953E2,-1.343750000E1,1.200000000E1,-4.575000000E1
1.755449984E2,-1.306250000E1,1.150000000E1,-4.556250000E1
1.755750000E2,-1.318750000E1,1.156250000E1,-4.587500000E1
1.756050016E2,-1.343750000E1,1.225000000E1,-4.606250000E1
1.756350047E2,-1.381250000E1,1.218750000E1,-4.643750000E1
1.756649750E2,-1.318750000E1,1.137500000E1,-4.506250000E1
1.756849969E2,-1.293750000E1,1.162500000E1,-4.500000000E1
1.757149984E2,-1.312500000E1,1.156250000E1,-4.650000000E1
1.757450016E2,-1.293750000E1,1.087500000E1,-4.687500000E1
1.757750031E2,-1.331250000E1,1.125000000E1,-4.568750000E1
1.758049750E2,-1.287500000E1,1.168750000E1,-4.575000000E1
1.758249953E2,-1.275000000E1,1.150000000E1,-4.562500000E1
1.758549984E2,-1.300000000E1,1.100000000E1,-4.581250000E1
1.758850000E2,-1.337500000E1,1.106250000E1,-4.593750000E1
1.759150031E2,-1.268750000E1,1.125000000E1,-4.600000000E1
1.759450047E2,-1.250000000E1,1.137500000E1,-4.506250000E1
1.759749750E2,-1.256250000E1,1.137500000E1,-4.562500000E1
1.759949969E2,-1.312500000E1,1.175000000E1,-4.631250000E1
1.760250000E2,-1.375000000E1,1.237500000E1,-4.575000000E1
1.760550016E2,-1.331250000E1,1.187500000E1,-4.543750000E1
1.760850031E2,-1.325000000E1,1.150000000E1,-4.593750000E1
1.761149750E2,-1.293750000E1,1.175000000E1,-4.562500000E1
1.761349969E2,-1.281250000E1,1.150000000E1,-4.575000000E1
1.761649984E2,-1.343750000E1,1.175000000E1,-4.600000000E1
1.761950000E2,-1.318750000E1,1.231250000E1,-4.625000000E1
1.762250031E2,-1.306250000E1,1.193750000E1,-4.606250000E1
1.762550047E2,-1.281250000E1,1.118750000E1,-4.606250000E1
1.762849750E2,-1.356250000E1,1.093750000E1,-4.643750000E1
1.763049969E2,-1.406250000E1,1.087500000E1,-4.612500000E1
1.763350000E2,-1.381250000E1,1.093750000E1,-4.556250000E1
1.763650016E2,-1.318750000E1,1.168750000E1,-4.606250000E1
1.763950031E2,-1.318750000E1,1.193750000E1,-4.618750000E1
1.764249750E2,-1.281250000E1,1.168750000E1,-4.618750000E1
1.764449953E2,-1.275000000E1,1.156250000E1,-4.637500000E1
1.764749984E2,-1.375000000E1,1.143750000E1,-4.631250000E1
1.765050000E2,-1.393750000E1,1.075000000E1,-4.706250000E1
1.765350031E2,-1.312500000E1,1.156250000E1,-4.681250000E1
1.765650047E2,-1.331250000E1,1.187500000E1,-4.531250000E1
1.765949750E2,-1.275000000E1,1.100000000E1,-4.531250000E1
1.766149984E2,-1.268750000E1,1.093750000E1,-4.587500000E1
1.766450000E2,-1.275000000E1,1.156250000E1,-4.575000000E1
1.766750016E2,-1.262500000E1,1.143750000E1,-4.587500000E1
1.767050047E2,-1.318750000E1,1.087500000E1,-4.637500000E1
1.767349750E2,-1.387500000E1,1.150000000E1,-4.575000000E1
1.767549969E2,-1.325000000E1,1.156250000E1,-4.556250000E1
1.767849984E2,-1.275000000E1,1.081250000E1,-4.587500000E1
1.768150016E2,-1.250000000E1,1.143750000E1,-4.618750000E1
1.768450016E2,-1.287500000E1,1.181250000E1,-4.537500000E1
1.768750047E2,-1.293750000E1,1.162500000E1,-4.518750000E1
1.769049750E2,-1.300000000E1,1.118750000E1,-4.543750000E1
1.769249984E2,-1.306250000E1,1.075000000E1,-4.650000000E1
1.769550000E2,-1.268750000E1,1.162500000E1,-4.606250000E1
1.769850016E2,-1.337500000E1,1.156250000E1,-4.537500000E1
1.770150031E2,-1.375000000E1,1.100000000E1,-4.568750000E1
1.770449750E2,-1.275000000E1,1.081250000E1,-4.568750000E1
1.770649969E2,-1.293750000E1,1.062500000E1,-4.587500000E1
1.770949984E2,-1.350000000E1,1.106250000E1,-4.631250000E1
1.771250016E2,-1.331250000E1,1.137500000E1,-4.668750000E1
1.771550031E2,-1.275000000E1,1.175000000E1,-4.587500000E1
1.771850047E2,-1.343750000E1,1.237500000E1,-4.531250000E1
1.772149750E2,-1.375000000E1,1.231250000E1,-4.550000000E1
1.772349984E2,-1.343750000E1,1.175000000E1,-4.568750000E1
1.772650000E2,-1.356250000E1,1.200000000E1,-4.531250000E1
1.772950016E2,-1.318750000E1,1.168750000E1,-4.493750000E1
1.773250031E2,-1.287500000E1,1.118750000E1,-4.512500000E1
1.773549750E2,-1.268750000E1,1.187500000E1,-4.568750000E1
1.773749969E2,-1.306250000E1,1.168750000E1,-4.587500000E1
1.774049984E2,-1.293750000E1,1.100000000E1,-4.568750000E1
1.774350000E2,-1.306250000E1,1.150000000E1,-4.575000000E1
1.774650031E2,-1.375000000E1,1.106250000E1,-4.606250000E1
1.774949734E2,-1.350000000E1,1.175000000E1,-4.631250000E1
1.775149953E2,-1.393750000E1,1.231250000E1,-4.675000000E1
1.775449984E2,-1.412500000E1,1.200000000E1,-4.662500000E1
1.775750000E2,-1.393750000E1,1.175000000E1,-4.606250000E1
1.776050016E2,-1.425000000E1,1.131250000E1,-4.612500000E1
1.776350047E2,-1.318750000E1,1.156250000E1,-4.612500000E1
1.776649750E2,-1.287500000E1,1.156250000E1,-4.568750000E1
1.776849969E2,-1.325000000E1,1.118750000E1,-4.500000000E1
1.777149984E2,-1.300000000E1,1.162500000E1,-4.512500000E1
1.777450016E2,-1.318750000E1,1.143750000E1,-4.568750000E1
1.777750031E2,-1.375000000E1,1.081250000E1,-4.631250000E1
1.778049734E2,-1.393750000E1,1.175000000E1,-4.593750000E1
1.778249969E2,-1.368750000E1,1.187500000E1,-4.512500000E1
1.778549984E2,-1.300000000E1,1.181250000E1,-4.581250000E1
1.778850000E2,-1.312500000E1,1.175000000E1,-4.618750000E1
1.779150016E2,-1.318750000E1,1.212500000E1,-4.543750000E1
1.779450047E2,-1.325000000E1,1.206250000E1,-4.506250000E1
1.779749750E2,-1.300000000E1,1.175000000E1,-4.575000000E1
1.779949969E2,-1.250000000E1,1.200000000E1,-4.587500000E1
1.780249984E2,-1.312500000E1,1.243750000E1,-4.587500000E1
1.780550016E2,-1.431250000E1,1.200000000E1,-4.562500000E1
1.780850031E2,-1.406250000E1,1.237500000E1,-4.618750000E1
1.781149734E2,-1.356250000E1,1.231250000E1,-4.650000000E1
1.781349953E2,-1.325000000E1,1.168750000E1,-4.600000000E1
1.781649984E2,-1.331250000E1,1.143750000E1,-4.550000000E1
1.781950000E2,-1.400000000E1,1.150000000E1,-4.587500000E1
1.782250016E2,-1.387500000E1,1.206250000E1,-4.556250000E1
1.782550031E2,-1.400000000E1,1.181250000E1,-4.543750000E1
1.782849750E2,-1.393750000E1,1.250000000E1,-4.543750000E1
1.783049969E2,-1.368750000E1,1.243750000E1,-4.587500000E1
1.783349984E2,-1.337500000E1,1.131250000E1,-4.625000000E1
1.783650016E2,-1.350000000E1,1.093750000E1,-4.562500000E1
1.783950031E2,-1.393750000E1,1.237500000E1,-4.506250000E1
1.784249734E2,-1.312500000E1,1.250000000E1,-4.568750000E1
1.784449969E2,-1.318750000E1,1.187500000E1,-4.606250000E1
1.784749984E2,-1.343750000E1,1.200000000E1,-4.606250000E1
1.785050000E2,-1.350000000E1,1.168750000E1,-4.631250000E1
1.785350016E2,-1.356250000E1,1.193750000E1,-4.606250000E1
1.785650047E2,-1.343750000E1,1.175000000E1,-4.650000000E1
1.785949750E2,-1.362500000E1,1.068750000E1,-4.618750000E1
1.786149969E2,-1.356250000E1,1.106250000E1,-4.587500000E1
1.786449984E2,-1.343750000E1,1.200000000E1,-4.581250000E1
1.786750016E2,-1.400000000E1,1.187500000E1,-4.587500000E1
1.787050031E2,-1.412500000E1,1.162500000E1,-4.537500000E1
1.787349734E2,-1.387500000E1,1.181250000E1,-4.543750000E1
1.787549969E2,-1.350000000E1,1.237500000E1,-4.543750000E1
1.787849984E2,-1.350000000E1,1.175000000E1,-4.537500000E1
1.788150000E2,-1.318750000E1,1.181250000E1,-4.556250000E1
1.788450031E2,-1.312500000E1,1.243750000E1,-4.593750000E1
1.788750047E2,-1.387500000E1,1.237500000E1,-4.600000000E1
1.789049750E2,-1.393750000E1,1.181250000E1,-4.587500000E1
1.789249969E2,-1.356250000E1,1.206250000E1,-4.575000000E1
1.789550000E2,-1.337500000E1,1.275000000E1,-4.568750000E1
1.789850016E2,-1.331250000E1,1.206250000E1,-4.581250000E1
1.790150031E2,-1.331250000E1,1.181250000E1,-4.587500000E1
1.790449734E2,-1.375000000E1,1.181250000E1,-4.593750000E1
1.790649969E2,-1.450000000E1,1.175000000E1,-4.612500000E1
1.790949984E2,-1.406250000E1,1.156250000E1,-4.581250000E1
1.791250000E2,-1.300000000E1,1.225000000E1,-4.543750000E1
1.791550016E2,-1.331250000E1,1.268750000E1,-4.643750000E1
1.791850047E2,-1.375000000E1,1.293750000E1,-4.550000000E1
1.792149750E2,-1.350000000E1,1.256250000E1,-4.525000000E1
1.792349969E2,-1.343750000E1,1.218750000E1,-4.556250000E1
1.792650000E2,-1.356250000E1,1.175000000E1,-4.587500000E1
1.792950016E2,-1.368750000E1,1.156250000E1,-4.581250000E1
1.793250031E2,-1.437500000E1,1.193750000E1,-4.525000000E1
1.793450375E2,-1.425000000E1,1.200000000E1,-4.543750000E1
1.793749969E2,-1.337500000E1,1.212500000E1,-4.631250000E1
1.794049984E2,-1.343750000E1,1.193750000E1,-4.593750000E1
1.794350000E2,-1.381250000E1,1.162500000E1,-4.543750000E1
1.794650031E2,-1.375000000E1,1.275000000E1,-4.568750000E1
1.794950047E2,-1.406250000E1,1.250000000E1,-4.575000000E1
1.795249750E2,-1.368750000E1,1.225000000E1,-4.606250000E1
1.795449984E2,-1.381250000E1,1.200000000E1,-4.562500000E1
1.795750000E2,-1.381250000E1,1.193750000E1,-4.587500000E1
1.796050016E2,-1.362500000E1,1.193750000E1,-4.606250000E1
1.796350031E2,-1.412500000E1,1.187500000E1,-4.568750000E1
1.796649750E2,-1.368750000E1,1.200000000E1,-4.587500000E1
1.796849969E2,-1.337500000E1,1.212500000E1,-4.637500000E1
1.797149984E2,-1.325000000E1,1.218750000E1,-4.581250000E1
1.797450000E2,-1.368750000E1,1.250000000E1,-4.612500000E1
1.797750031E2,-1.312500000E1,1.268750000E1,-4.593750000E1
1.798050047E2,-1.350000000E1,1.187500000E1,-4.562500000E1
1.798349750E2,-1.343750000E1,1.156250000E1,-4.625000000E1
1.798549984E2,-1.331250000E1,1.200000000E1,-4.612500000E1
1.798850000E2,-1.312500000E1,1.193750000E1,-4.562500000E1
1.799150016E2,-1.293750000E1,1.243750000E1,-4.575000000E1
1.799450047E2,-1.312500000E1,1.225000000E1,-4.575000000E1
1.799749750E2,-1.337500000E1,1.175000000E1,-4.600000000E1
1.799949969E2,-1.343750000E1,1.187500000E1,-4.593750000E1
1.800249984E2,-1.350000000E1,1.231250000E1,-4.537500000E1
1.800550000E2,-1.381250000E1,1.212500000E1,-4.543750000E1
1.800850031E2,-1.306250000E1,1.231250000E1,-4.581250000E1
1.801150047E2,-1.312500000E1,1.193750000E1,-4.581250000E1
1.801449750E2,-1.306250000E1,1.256250000E1,-4.593750000E1
1.801649984E2,-1.306250000E1,1.275000000E1,-4.606250000E1
1.801950000E2,-1.306250000E1,1.225000000E1,-4.568750000E1
1.802250016E2,-1.300000000E1,1.225000000E1,-4.550000000E1
1.802550031E2,-1.356250000E1,1.256250000E1,-4.562500000E1
1.802849750E2,-1.343750000E1,1.181250000E1,-4.581250000E1
1.803049969E2,-1.368750000E1,1.143750000E1,-4.575000000E1
1.803349984E2,-1.387500000E1,1.181250000E1,-4.531250000E1
1.803650000E2,-1.312500000E1,1.206250000E1,-4.543750000E1
1.803950031E2,-1.325000000E1,1.181250000E1,-4.575000000E1
1.804249734E2,-1.281250000E1,1.150000000E1,-4.531250000E1
1.804449953E2,-1.318750000E1,1.181250000E1,-4.562500000E1
1.804749984E2,-1.406250000E1,1.231250000E1,-4.568750000E1
1.805050000E2,-1.375000000E1,1.212500000E1,-4.512500000E1
1.805350016E2,-1.337500000E1,1.243750000E1,-4.531250000E1
1.805550156E2,-1.343750000E1,1.218750000E1,-4.518750000E1
1.805849953E2,-1.387500000E1,1.181250000E1,-4.600000000E1
1.806149969E2,-1.362500000E1,1.200000000E1,-4.650000000E1
1.806449984E2,-1.356250000E1,1.293750000E1,-4.618750000E1
1.806750016E2,-1.356250000E1,1.275000000E1,-4.593750000E1
1.807050031E2,-1.337500000E1,1.212500000E1,-4.556250000E1
1.807349734E2,-1.368750000E1,1.162500000E1,-4.537500000E1
1.807549953E2,-1.375000000E1,1.156250000E1,-4.562500000E1
1.807849984E2,-1.318750000E1,1.175000000E1,-4.562500000E1
1.808150000E2,-1.350000000E1,1.212500000E1,-4.531250000E1
1.808450016E2,-1.343750000E1,1.187500000E1,-4.593750000E1
1.808750047E2,-1.337500000E1,1.156250000E1,-4.568750000E1
1.809049750E2,-1.375000000E1,1.156250000E1,-4.606250000E1
1.809249969E2,-1.381250000E1,1.200000000E1,-4.643750000E1
1.809549984E2,-1.312500000E1,1.175000000E1,-4.637500000E1
1.809850016E2,-1.393750000E1,1.137500000E1,-4.706250000E1
1.810150031E2,-1.393750000E1,1.168750000E1,-4.562500000E1
1.810449734E2,-1.368750000E1,1.181250000E1,-4.481250000E1
1.810649953E2,-1.331250000E1,1.200000000E1,-4.500000000E1
1.810949984E2,-1.306250000E1,1.237500000E1,-4.493750000E1
1.811250000E2,-1.275000000E1,1.262500000E1,-4.543750000E1
1.811550016E2,-1.243750000E1,1.206250000E1,-4.531250000E1
1.811850031E2,-1.337500000E1,1.162500000E1,-4.581250000E1
1.812149750E2,-1.343750000E1,1.268750000E1,-4.500000000E1
1.812349969E2,-1.356250000E1,1.268750000E1,-4.512500000E1
1.812649984E2,-1.406250000E1,1.156250000E1,-4.562500000E1
1.812950016E2,-1.368750000E1,1.231250000E1,-4.631250000E1
1.813250031E2,-1.368750000E1,1.193750000E1,-4.568750000E1
1.813549734E2,-1.362500000E1,1.181250000E1,-4.587500000E1
1.813749953E2,-1.393750000E1,1.187500000E1,-4.525000000E1
1.814049984E2,-1.406250000E1,1.256250000E1,-4.550000000E1
1.814350000E2,-1.387500000E1,1.156250000E1,-4.543750000E1
1.814650016E2,-1.387500000E1,1.187500000E1,-4.518750000E1
1.814950047E2,-1.350000000E1,1.150000000E1,-4.618750000E1
1.815249750E2,-1.343750000E1,1.150000000E1,-4.612500000E1
1.815449969E2,-1.337500000E1,1.156250000E1,-4.531250000E1
1.815750000E2,-1.387500000E1,1.125000000E1,-4.468750000E1
1.816050016E2,-1.356250000E1,1.143750000E1,-4.550000000E1
1.816350031E2,-1.312500000E1,1.181250000E1,-4.612500000E1
1.816649734E2,-1.343750000E1,1.193750000E1,-4.581250000E1
1.816849969E2,-1.412500000E1,1.225000000E1,-4.531250000E1
1.817149984E2,-1.393750000E1,1.193750000E1,-4.481250000E1
1.817450000E2,-1.318750000E1,1.175000000E1,-4.531250000E1
1.817750031E2,-1.343750000E1,1.137500000E1,-4.568750000E1
1.818050047E2,-1.356250000E1,1.212500000E1,-4.593750000E1
1.818349750E2,-1.325000000E1,1.281250000E1,-4.562500000E1
1.818549969E2,-1.318750000E1,1.193750000E1,-4.556250000E1
1.818849984E2,-1.331250000E1,1.168750000E1,-4.581250000E1
1.819150016E2,-1.381250000E1,1.225000000E1,-4.568750000E1
1.819450031E2,-1.412500000E1,1.262500000E1,-4.500000000E1
1.819749750E2,-1.375000000E1,1.200000000E1,-4.518750000E1
1.819949969E2,-1.318750000E1,1.237500000E1,-4.562500000E1
1.820249984E2,-1.381250000E1,1.193750000E1,-4.512500000E1
1.820550000E2,-1.425000000E1,1.175000000E1,-4.518750000E1
1.820850031E2,-1.337500000E1,1.143750000E1,-4.593750000E1
1.821150047E2,-1.331250000E1,1.181250000E1,-4.556250000E1
1.821449750E2,-1.443750000E1,1.150000000E1,-4.537500000E1
1.821649969E2,-1.375000000E1,1.150000000E1,-4.593750000E1
1.821950000E2,-1.325000000E1,1.206250000E1,-4.550000000E1
1.822250016E2,-1.337500000E1,1.162500000E1,-4.518750000E1
1.822550031E2,-1.325000000E1,1.168750000E1,-4.587500000E1
1.822849750E2,-1.362500000E1,1.187500000E1,-4.600000000E1
1.823049969E2,-1.387500000E1,1.181250000E1,-4.625000000E1
1.823349984E2,-1.350000000E1,1.118750000E1,-4.637500000E1
1.823650000E2,-1.356250000E1,1.137500000E1,-4.618750000E1
1.823950031E2,-1.406250000E1,1.143750000E1,-4.637500000E1
1.824250047E2,-1.350000000E1,1.168750000E1,-4.606250000E1
1.824549750E2,-1.318750000E1,1.125000000E1,-4.606250000E1
1.824749969E2,-1.325000000E1,1.137500000E1,-4.575000000E1
1.825050000E2,-1.350000000E1,1.131250000E1,-4.581250000E1
1.825350016E2,-1.312500000E1,1.118750000E1,-4.618750000E1
1.825650031E2,-1.312500000E1,1.143750000E1,-4.606250000E1
1.825949750E2,-1.375000000E1,1.168750000E1,-4.612500000E1
1.826149969E2,-1.368750000E1,1.162500000E1,-4.550000000E1
1.826449984E2,-1.350000000E1,1.181250000E1,-4.587500000E1
1.826750000E2,-1.287500000E1,1.175000000E1,-4.606250000E1
1.827050031E2,-1.337500000E1,1.212500000E1,-4.587500000E1
1.827350047E2,-1.350000000E1,1.193750000E1,-4.525000000E1
1.827649750E2,-1.356250000E1,1.162500000E1,-4.556250000E1
1.827849969E2,-1.418750000E1,1.175000000E1,-4.600000000E1
1.828150000E2,-1.400000000E1,1.162500000E1,-4.600000000E1
1.828450016E2,-1.337500000E1,1.256250000E1,-4.587500000E1
1.828750031E2,-1.331250000E1,1.300000000E1,-4.637500000E1
1.829049750E2,-1.381250000E1,1.193750000E1,-4.612500000E1
1.829249969E2,-1.362500000E1,1.168750000E1,-4.556250000E1
1.829549984E2,-1.368750000E1,1.156250000E1,-4.587500000E1
1.829850016E2,-1.325000000E1,1.187500000E1,-4.581250000E1
1.830150031E2,-1.262500000E1,1.168750000E1,-4.556250000E1
1.830450047E2,-1.300000000E1,1.193750000E1,-4.512500000E1
1.830749750E2,-1.356250000E1,1.243750000E1,-4.568750000E1
1.830949969E2,-1.318750000E1,1.256250000E1,-4.581250000E1
1.831250000E2,-1.293750000E1,1.181250000E1,-4.543750000E1
1.831550016E2,-1.318750000E1,1.168750000E1,-4.600000000E1
1.831850031E2,-1.306250000E1,1.218750000E1,-4.631250000E1
1.832149750E2,-1.325000000E1,1.175000000E1,-4.575000000E1
1.832349969E2,-1.375000000E1,1.125000000E1,-4.612500000E1
1.832649984E2,-1.356250000E1,1.175000000E1,-4.568750000E1
1.832950016E2,-1.293750000E1,1.143750000E1,-4.575000000E1
1.833250031E2,-1.293750000E1,1.168750000E1,-4.612500000E1
1.833549734E2,-1.368750000E1,1.181250000E1,-4.556250000E1
1.833749953E2,-1.412500000E1,1.200000000E1,-4.525000000E1
1.834049984E2,-1.368750000E1,1.243750000E1,-4.581250000E1
1.834350000E2,-1.318750000E1,1.193750000E1,-4.568750000E1
1.834650016E2,-1.325000000E1,1.137500000E1,-4.531250000E1
1.834950047E2,-1.362500000E1,1.175000000E1,-4.550000000E1
1.835249750E2,-1.350000000E1,1.243750000E1,-4.593750000E1
1.835450000E2,-1.356250000E1,1.262500000E1,-4.606250000E1
1.835749984E2,-1.350000000E1,1.237500000E1,-4.568750000E1
